,DewpointF_last_1hr_avg,DewpointF_last_1hr_avg_decrease,DewpointF_last_1hr_avg_increase,DewpointF_last_1hr_change,DewpointF_latest,Humidity_last_1hr_avg,Humidity_last_1hr_avg_decrease,Humidity_last_1hr_avg_increase,Humidity_last_1hr_change,Humidity_latest,PressureIn_last_1hr_avg,PressureIn_last_1hr_change,PressureIn_latest,TemperatureF_last_1hr_avg,TemperatureF_last_1hr_avg_decrease,TemperatureF_last_1hr_avg_increase,TemperatureF_last_1hr_change,TemperatureF_latest,WindSpeedGustMPH_last_1hr_max,WindSpeedGustMPH_latest,WindSpeedMPH_last_1hr_avg,WindSpeedMPH_latest,airbag,alcohol_test_given,contributing_factor_1,contributing_factor_2,contributing_factor_3,current_weather,cyclist_injury,cyclist_present,date,day_of_week,driver_injury,driver_restraint_type,hour,lat,lighting_conditions,lon,mean_station_dist_mi,month,passenger_injury,passenger_restraint_type,pedestrian_injury,pedestrian_present,posted_speed_limit,roadway_characterization,roadway_surface_condition,roadway_surface_type,sobriety_type,station_count,time_of_day,unique_event_id,vehicle_action
10,48.99166666666667,0.2722222222222223,0.19444444444444442,0.3833333333333336,49.32957746478873,63.41506849315071,0.2981481481481481,0.8500000000000001,-3.7962962962962963,61.53521126760563,30.110833333333353,-0.025000000000000355,30.09887323943664,62.02876712328765,0.43333333333333335,0.10740740740740738,2.127777777777778,63.25774647887323,19.0,17.0,3.0959183673469397,2.9895833333333326,Front Airbag Deployed,,Follow Too Closely,,,Clear or Partly Cloudy,,,2016-05-01,6.0,No Injury,Lap & Shoulder Used,17.0,47.6020540762262,Daylight,-122.32537856125799,3.1063221878849037,5.0,No Injury,Lap & Shoulder Used,,,60.0,Straight & Grade,Wet,Concrete,Had NOT Been Drinking,127.0,17:37:00,5.0,Slowing
11,48.99166666666667,0.2722222222222223,0.19444444444444442,0.3833333333333336,49.32957746478873,63.41506849315071,0.2981481481481481,0.8500000000000001,-3.7962962962962963,61.53521126760563,30.110833333333353,-0.025000000000000355,30.09887323943664,62.02876712328765,0.43333333333333335,0.10740740740740738,2.127777777777778,63.25774647887323,19.0,17.0,3.0959183673469397,2.9895833333333326,Not Deployed,,None,,,Clear or Partly Cloudy,,,2016-05-01,6.0,No Injury,Lap & Shoulder Used,17.0,47.6020540762262,Daylight,-122.32537856125799,3.1063221878849037,5.0,Possible Injury,Lap & Shoulder Used,,,60.0,Straight & Grade,Wet,Concrete,Had NOT Been Drinking,127.0,17:37:00,5.0,Stopped for Traffic
12,48.99166666666667,0.2722222222222223,0.19444444444444442,0.3833333333333336,49.32957746478873,63.41506849315071,0.2981481481481481,0.8500000000000001,-3.7962962962962963,61.53521126760563,30.110833333333353,-0.025000000000000355,30.09887323943664,62.02876712328765,0.43333333333333335,0.10740740740740738,2.127777777777778,63.25774647887323,19.0,17.0,3.0959183673469397,2.9895833333333326,Not Deployed,,None,,,Clear or Partly Cloudy,,,2016-05-01,6.0,No Injury,Lap & Shoulder Used,17.0,47.6020540762262,Daylight,-122.32537856125799,3.1063221878849037,5.0,Possible Injury,Lap & Shoulder Used,,,60.0,Straight & Grade,Wet,Concrete,Had NOT Been Drinking,127.0,17:37:00,5.0,Stopped for Traffic
13,48.99166666666667,0.2722222222222223,0.19444444444444442,0.3833333333333336,49.32957746478873,63.41506849315071,0.2981481481481481,0.8500000000000001,-3.7962962962962963,61.53521126760563,30.110833333333353,-0.025000000000000355,30.09887323943664,62.02876712328765,0.43333333333333335,0.10740740740740738,2.127777777777778,63.25774647887323,19.0,17.0,3.0959183673469397,2.9895833333333326,Not Deployed,,None,,,Clear or Partly Cloudy,,,2016-05-01,6.0,No Injury,Lap & Shoulder Used,17.0,47.6020540762262,Daylight,-122.32537856125799,3.1063221878849037,5.0,No Injury,Lap & Shoulder Used,,,60.0,Straight & Grade,Wet,Concrete,Had NOT Been Drinking,127.0,17:37:00,5.0,Stopped for Traffic
14,48.99166666666667,0.2722222222222223,0.19444444444444442,0.3833333333333336,49.32957746478873,63.41506849315071,0.2981481481481481,0.8500000000000001,-3.7962962962962963,61.53521126760563,30.110833333333353,-0.025000000000000355,30.09887323943664,62.02876712328765,0.43333333333333335,0.10740740740740738,2.127777777777778,63.25774647887323,19.0,17.0,3.0959183673469397,2.9895833333333326,Not Deployed,,None,,,Clear or Partly Cloudy,,,2016-05-01,6.0,No Injury,Lap & Shoulder Used,17.0,47.6020540762262,Daylight,-122.32537856125799,3.1063221878849037,5.0,No Injury,Lap & Shoulder Used,,,60.0,Straight & Grade,Wet,Concrete,Had NOT Been Drinking,127.0,17:37:00,5.0,Stopped for Traffic
15,46.18235294117647,0.3593749999999999,0.1375,1.2593750000000001,46.652941176470584,71.15588235294118,0.234375,1.5906250000000002,-8.3125,66.76470588235294,30.124411764705876,-0.018124999999999725,30.11529411764705,56.54117647058824,0.8093750000000003,0.075,4.393750000000001,58.72352941176471,9.0,7.4,1.0761904761904761,1.2333333333333332,Unknown,,Other,,,Clear or Partly Cloudy,,,2016-05-01,6.0,Unknown,Unknown,16.0,47.65948197216317,Daylight,-122.20480597827436,3.6690341298180678,5.0,,,,,25.0,Straight & Level,Dry,Blacktop,Unknown,57.0,16:07:00,6.0,Other
16,46.18235294117647,0.3593749999999999,0.1375,1.2593750000000001,46.652941176470584,71.15588235294118,0.234375,1.5906250000000002,-8.3125,66.76470588235294,30.124411764705876,-0.018124999999999725,30.11529411764705,56.54117647058824,0.8093750000000003,0.075,4.393750000000001,58.72352941176471,9.0,7.4,1.0761904761904761,1.2333333333333332,Not Deployed,,None,,,Clear or Partly Cloudy,,,2016-05-01,6.0,Possible Injury,Lap & Shoulder Used,16.0,47.65948197216317,Daylight,-122.20480597827436,3.6690341298180678,5.0,Possible Injury,Lap & Shoulder Used,,,30.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,57.0,16:07:00,6.0,Going Straight Ahead
17,45.9657142857143,0.3586206896551724,0.0896551724137931,1.5172413793103454,46.718181818181804,76.33142857142857,0.24482758620689657,1.3137931034482764,-8.0,71.72727272727273,30.13171428571428,-0.017931034482758238,30.120303030303024,54.05714285714285,0.7206896551724139,0.07931034482758621,4.320689655172413,56.45454545454544,9.0,7.0,0.8304347826086957,1.6772727272727272,Not Deployed,,Improper Backing,,,Clear or Partly Cloudy,,,2016-05-01,6.0,No Injury,Lap & Shoulder Used,15.0,47.67606560931394,Daylight,-122.2004411521496,3.5504528732418605,5.0,,,,,,Curve & Grade,Oil,Blacktop,Had NOT Been Drinking,60.0,15:55:00,7.0,Backing
18,45.9657142857143,0.3586206896551724,0.0896551724137931,1.5172413793103454,46.718181818181804,76.33142857142857,0.24482758620689657,1.3137931034482764,-8.0,71.72727272727273,30.13171428571428,-0.017931034482758238,30.120303030303024,54.05714285714285,0.7206896551724139,0.07931034482758621,4.320689655172413,56.45454545454544,9.0,7.0,0.8304347826086957,1.6772727272727272,Not Deployed,,None,,,Clear or Partly Cloudy,,,2016-05-01,6.0,No Injury,Unknown,15.0,47.67606560931394,Daylight,-122.2004411521496,3.5504528732418605,5.0,,,,,,Curve & Grade,Oil,,,60.0,15:55:00,7.0,"Legally Parked, Unoccupied"
19,42.88974358974359,0.09062500000000002,0.12500000000000003,-0.24687500000000062,42.735897435897435,71.73333333333333,0.7375000000000002,0.096875,3.46875,73.1025641025641,30.136923076923086,-0.004374999999999685,30.135897435897448,51.97179487179486,0.0,0.3,-1.59375,51.28461538461538,6.3,6.3,0.4909090909090909,0.575,Front Airbag Deployed,,Apparently Asleep,,,Clear or Partly Cloudy,,,2016-05-01,6.0,Possible Injury,Lap & Shoulder Used,7.0,47.78487031048207,Daylight,-122.31656748421295,3.1492564677944754,5.0,,,,,30.0,,,Blacktop,Had NOT Been Drinking,65.0,07:10:00,8.0,Going Straight Ahead
20,43.59302325581396,0.0888888888888889,0.08333333333333338,0.09722222222222182,43.52682926829268,83.93953488372095,0.3638888888888889,0.10833333333333334,2.1944444444444446,84.90243902439025,30.12976744186047,-0.011666666666666714,30.120243902439025,48.383720930232556,0.044444444444444446,0.10833333333333339,-0.5777777777777785,48.03414634146342,8.4,6.3,0.4432432432432432,0.21944444444444444,Not Deployed,,Driver Operating Handheld Telecommunications Device,,,Clear or Partly Cloudy,,,2016-05-01,6.0,Evident Injury,Lap & Shoulder Used,9.0,47.774699066019366,Daylight,-122.25821858013396,2.905390954977062,5.0,,,,,30.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,73.0,09:50:00,9.0,Going Straight Ahead
21,43.59302325581396,0.0888888888888889,0.08333333333333338,0.09722222222222182,43.52682926829268,83.93953488372095,0.3638888888888889,0.10833333333333334,2.1944444444444446,84.90243902439025,30.12976744186047,-0.011666666666666714,30.120243902439025,48.383720930232556,0.044444444444444446,0.10833333333333339,-0.5777777777777785,48.03414634146342,8.4,6.3,0.4432432432432432,0.21944444444444444,,,,,,Clear or Partly Cloudy,,,2016-05-01,6.0,,,9.0,47.774699066019366,Daylight,-122.25821858013396,2.905390954977062,5.0,,,,,,Straight & Level,Dry,,,73.0,09:50:00,9.0,
22,43.59302325581396,0.0888888888888889,0.08333333333333338,0.09722222222222182,43.52682926829268,83.93953488372095,0.3638888888888889,0.10833333333333334,2.1944444444444446,84.90243902439025,30.12976744186047,-0.011666666666666714,30.120243902439025,48.383720930232556,0.044444444444444446,0.10833333333333339,-0.5777777777777785,48.03414634146342,8.4,6.3,0.4432432432432432,0.21944444444444444,,,,,,Clear or Partly Cloudy,,,2016-05-01,6.0,,,9.0,47.774699066019366,Daylight,-122.25821858013396,2.905390954977062,5.0,,,,,,Straight & Level,Dry,,,73.0,09:50:00,9.0,
23,49.43333333333334,0.23636363636363636,0.4454545454545455,-1.4272727272727281,48.987500000000004,41.405555555555544,0.22727272727272727,0.8636363636363636,-3.909090909090909,38.625,29.970588235294116,-0.019999999999999928,29.950666666666667,74.55263157894736,0.34545454545454546,0.06363636363636363,1.3090909090909109,76.33125,17.0,17.0,4.723076923076923,4.7700000000000005,Not Deployed,,Did Not Grant RW to Vehicle,,,Clear or Partly Cloudy,,,2016-05-01,6.0,Possible Injury,Lap & Shoulder Used,22.0,47.43461450603971,Dark-Street Lights On,-122.29539599178015,2.992925894594924,5.0,,,,,40.0,Straight & Level,Dry,Blacktop,Unknown,35.0,22:30:00,10.0,Making U-Turn
24,49.43333333333334,0.23636363636363636,0.4454545454545455,-1.4272727272727281,48.987500000000004,41.405555555555544,0.22727272727272727,0.8636363636363636,-3.909090909090909,38.625,29.970588235294116,-0.019999999999999928,29.950666666666667,74.55263157894736,0.34545454545454546,0.06363636363636363,1.3090909090909109,76.33125,17.0,17.0,4.723076923076923,4.7700000000000005,Combination of Airbag Deployed,,None,,,Clear or Partly Cloudy,,,2016-05-01,6.0,Possible Injury,Lap & Shoulder Used,22.0,47.43461450603971,Dark-Street Lights On,-122.29539599178015,2.992925894594924,5.0,,,,,40.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,35.0,22:30:00,10.0,Going Straight Ahead
25,42.86,0.1307692307692308,0.06153846153846155,0.4615384615384614,42.91818181818182,79.65428571428573,0.573076923076923,0.030769230769230767,3.5,81.0909090909091,30.184545454545457,-0.00799999999999983,30.179687500000004,49.35142857142857,0.015384615384615385,0.15769230769230771,-0.7807692307692299,48.966666666666654,13.0,12.0,1.068,0.8695652173913043,Not Deployed,,Did Not Grant RW to Vehicle,,,Clear or Partly Cloudy,,,2016-05-01,6.0,No Injury,Lap & Shoulder Used,12.0,47.497762004870864,Daylight,-122.30896468986582,3.3362818974828725,5.0,,,,,35.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,68.0,12:40:00,11.0,Making Right Turn
26,42.86,0.1307692307692308,0.06153846153846155,0.4615384615384614,42.91818181818182,79.65428571428573,0.573076923076923,0.030769230769230767,3.5,81.0909090909091,30.184545454545457,-0.00799999999999983,30.179687500000004,49.35142857142857,0.015384615384615385,0.15769230769230771,-0.7807692307692299,48.966666666666654,13.0,12.0,1.068,0.8695652173913043,Not Deployed,,None,,,Clear or Partly Cloudy,,,2016-05-01,6.0,No Injury,Lap & Shoulder Used,12.0,47.497762004870864,Daylight,-122.30896468986582,3.3362818974828725,5.0,,,,,35.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,68.0,12:40:00,11.0,Going Straight Ahead
27,42.67884615384614,0.10434782608695646,0.20108695652173897,-0.6152173913043476,42.40980392156862,60.13365384615384,0.47282608695652173,0.258695652173913,1.7826086956521738,61.22549019607843,30.243904761904755,-0.0035483870967740606,30.241359223300957,56.73333333333333,0.0064516129032258064,0.196774193548387,-1.3279569892473115,56.03786407766991,11.0,9.0,1.2191780821917808,0.9169014084507043,Unknown,,Exceeding Reas. Safe Speed,,,Clear or Partly Cloudy,,,2016-05-01,6.0,Unknown,Unknown,5.0,47.68256598358061,Daylight,-122.32127555760314,2.943967442975446,5.0,,,,,60.0,Straight & Level,Dry,Concrete,Unknown,172.0,05:56:00,12.0,Going Straight Ahead
28,42.67884615384614,0.10434782608695646,0.20108695652173897,-0.6152173913043476,42.40980392156862,60.13365384615384,0.47282608695652173,0.258695652173913,1.7826086956521738,61.22549019607843,30.243904761904755,-0.0035483870967740606,30.241359223300957,56.73333333333333,0.0064516129032258064,0.196774193548387,-1.3279569892473115,56.03786407766991,11.0,9.0,1.2191780821917808,0.9169014084507043,Not Deployed,,Driver Not Distracted,,,Clear or Partly Cloudy,,,2016-05-01,6.0,No Injury,Lap & Shoulder Used,5.0,47.68256598358061,Daylight,-122.32127555760314,2.943967442975446,5.0,,,,,60.0,Straight & Level,Dry,Concrete,Had NOT Been Drinking,172.0,05:56:00,12.0,Going Straight Ahead
29,42.23026315789474,0.09850746268656714,0.09701492537313429,0.04179104477611954,42.26000000000001,74.35974025974026,0.4029850746268657,0.14029850746268657,1.7611940298507462,75.02631578947368,30.193552631578953,-0.008955223880597036,30.18746666666666,50.73846153846153,0.01343283582089552,0.10895522388059702,-0.5791044776119401,50.545454545454554,9.2,8.9,0.9113207547169813,0.8730769230769231,Front Airbag Deployed,,Follow Too Closely,,,Clear or Partly Cloudy,,,2016-05-01,6.0,No Injury,Lap & Shoulder Used,11.0,47.61463281177354,Daylight,-122.3297980921811,3.056783842172162,5.0,Possible Injury,Lap & Shoulder Used,,,60.0,Straight & Level,Dry,Concrete,Had NOT Been Drinking,139.0,11:01:00,13.0,Going Straight Ahead
30,42.23026315789474,0.09850746268656714,0.09701492537313429,0.04179104477611954,42.26000000000001,74.35974025974026,0.4029850746268657,0.14029850746268657,1.7611940298507462,75.02631578947368,30.193552631578953,-0.008955223880597036,30.18746666666666,50.73846153846153,0.01343283582089552,0.10895522388059702,-0.5791044776119401,50.545454545454554,9.2,8.9,0.9113207547169813,0.8730769230769231,Not Deployed,,None,,,Clear or Partly Cloudy,,,2016-05-01,6.0,No Injury,Lap & Shoulder Used,11.0,47.61463281177354,Daylight,-122.3297980921811,3.056783842172162,5.0,No Injury,Lap & Shoulder Used,,,60.0,Straight & Level,Dry,Concrete,Had NOT Been Drinking,139.0,11:01:00,13.0,Slowing
31,42.23026315789474,0.09850746268656714,0.09701492537313429,0.04179104477611954,42.26000000000001,74.35974025974026,0.4029850746268657,0.14029850746268657,1.7611940298507462,75.02631578947368,30.193552631578953,-0.008955223880597036,30.18746666666666,50.73846153846153,0.01343283582089552,0.10895522388059702,-0.5791044776119401,50.545454545454554,9.2,8.9,0.9113207547169813,0.8730769230769231,Not Deployed,,None,,,Clear or Partly Cloudy,,,2016-05-01,6.0,No Injury,Lap & Shoulder Used,11.0,47.61463281177354,Daylight,-122.3297980921811,3.056783842172162,5.0,,,,,60.0,Straight & Level,Dry,Concrete,Had NOT Been Drinking,139.0,11:01:00,13.0,Stopped for Traffic
32,42.859154929577485,0.10499999999999995,0.06833333333333336,0.245,43.02463768115943,78.82083333333335,0.2816666666666666,0.10666666666666667,1.0666666666666667,79.1,30.171690140845076,-0.009499999999999531,30.165507246376826,49.61917808219179,0.05166666666666668,0.07000000000000002,-0.10166666666666704,49.687323943661966,12.3,9.8,1.028571428571429,1.0479166666666666,Not Deployed,,Exceeding Reas. Safe Speed,,,Clear or Partly Cloudy,,,2016-05-01,6.0,Possible Injury,Lap & Shoulder Used,13.0,47.603217751725566,Daylight,-122.32628688081101,3.0519771779591567,5.0,,,,,60.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,125.0,13:14:00,14.0,Changing Lanes
33,42.859154929577485,0.10499999999999995,0.06833333333333336,0.245,43.02463768115943,78.82083333333335,0.2816666666666666,0.10666666666666667,1.0666666666666667,79.1,30.171690140845076,-0.009499999999999531,30.165507246376826,49.61917808219179,0.05166666666666668,0.07000000000000002,-0.10166666666666704,49.687323943661966,12.3,9.8,1.028571428571429,1.0479166666666666,Not Deployed,,Driver Not Distracted,,,Clear or Partly Cloudy,,,2016-05-01,6.0,No Injury,Lap & Shoulder Used,13.0,47.603217751725566,Daylight,-122.32628688081101,3.0519771779591567,5.0,,,,,60.0,Straight & Level,Dry,Concrete,Had NOT Been Drinking,125.0,13:14:00,14.0,Slowing
34,45.55096153846156,0.4351648351648352,0.038461538461538484,2.3230769230769224,46.64757281553399,78.38557692307694,0.12857142857142853,1.0648351648351653,-5.351648351648351,75.59223300970874,30.159807692307684,-0.0038461538461538225,30.15766990291261,52.620000000000005,0.7402173913043476,0.016304347826086956,4.1923913043478285,54.714423076923076,9.0,9.0,0.66986301369863,0.7694444444444445,Not Deployed,,Inattention,Did Not Grant RW to Vehicle,,Clear or Partly Cloudy,,,2016-05-01,6.0,No Injury,Lap & Shoulder Used,15.0,47.67934515468925,Daylight,-122.32051329784409,2.924551042412014,5.0,No Injury,Lap & Shoulder Used,,,60.0,Straight & Level,Dry,Concrete,Had NOT Been Drinking,172.0,15:01:00,15.0,Changing Lanes
35,45.55096153846156,0.4351648351648352,0.038461538461538484,2.3230769230769224,46.64757281553399,78.38557692307694,0.12857142857142853,1.0648351648351653,-5.351648351648351,75.59223300970874,30.159807692307684,-0.0038461538461538225,30.15766990291261,52.620000000000005,0.7402173913043476,0.016304347826086956,4.1923913043478285,54.714423076923076,9.0,9.0,0.66986301369863,0.7694444444444445,Not Deployed,,None,,,Clear or Partly Cloudy,,,2016-05-01,6.0,No Injury,Lap & Shoulder Used,15.0,47.67934515468925,Daylight,-122.32051329784409,2.924551042412014,5.0,No Injury,Child Infant Seat Used,,,60.0,Straight & Level,Dry,Concrete,Had NOT Been Drinking,172.0,15:01:00,15.0,Going Straight Ahead
36,45.55096153846156,0.4351648351648352,0.038461538461538484,2.3230769230769224,46.64757281553399,78.38557692307694,0.12857142857142853,1.0648351648351653,-5.351648351648351,75.59223300970874,30.159807692307684,-0.0038461538461538225,30.15766990291261,52.620000000000005,0.7402173913043476,0.016304347826086956,4.1923913043478285,54.714423076923076,9.0,9.0,0.66986301369863,0.7694444444444445,Not Deployed,,None,,,Clear or Partly Cloudy,,,2016-05-01,6.0,No Injury,Lap & Shoulder Used,15.0,47.67934515468925,Daylight,-122.32051329784409,2.924551042412014,5.0,No Injury,Lap & Shoulder Used,,,60.0,Straight & Level,Dry,Concrete,Had NOT Been Drinking,172.0,15:01:00,15.0,Going Straight Ahead
37,45.55096153846156,0.4351648351648352,0.038461538461538484,2.3230769230769224,46.64757281553399,78.38557692307694,0.12857142857142853,1.0648351648351653,-5.351648351648351,75.59223300970874,30.159807692307684,-0.0038461538461538225,30.15766990291261,52.620000000000005,0.7402173913043476,0.016304347826086956,4.1923913043478285,54.714423076923076,9.0,9.0,0.66986301369863,0.7694444444444445,Not Deployed,,None,,,Clear or Partly Cloudy,,,2016-05-01,6.0,No Injury,Lap & Shoulder Used,15.0,47.67934515468925,Daylight,-122.32051329784409,2.924551042412014,5.0,No Injury,Child Convertable Seat Used,,,60.0,Straight & Level,Dry,Concrete,Had NOT Been Drinking,172.0,15:01:00,15.0,Going Straight Ahead
