,airbag,alcohol_test_given,contributing_factor_1,contributing_factor_2,contributing_factor_3,current_weather,cyclist_injury,cyclist_present,date,day_of_week,driver_injury,driver_restraint_type,hour,lat,lighting_conditions,lon,month,passenger_injury,passenger_restraint_type,pedestrian_injury,pedestrian_present,posted_speed_limit,roadway_characterization,roadway_surface_condition,roadway_surface_type,sobriety_type,time_of_day,vehicle_action,wx_DewpointF_last_1hr_avg,wx_DewpointF_last_1hr_avg_decrease,wx_DewpointF_last_1hr_avg_increase,wx_DewpointF_last_1hr_change,wx_DewpointF_latest,wx_Humidity_last_1hr_avg,wx_Humidity_last_1hr_avg_decrease,wx_Humidity_last_1hr_avg_increase,wx_Humidity_last_1hr_change,wx_Humidity_latest,wx_PrecipRate_inhr_last_1hr,wx_PrecipRate_inhr_latest_max,wx_PressureIn_last_1hr_avg,wx_PressureIn_last_1hr_change,wx_PressureIn_latest,wx_TemperatureF_last_1hr_avg,wx_TemperatureF_last_1hr_avg_decrease,wx_TemperatureF_last_1hr_avg_increase,wx_TemperatureF_last_1hr_change,wx_TemperatureF_latest,wx_WindSpeedGustMPH_last_1hr_max,wx_WindSpeedGustMPH_latest,wx_WindSpeedMPH_last_1hr_avg,wx_WindSpeedMPH_latest,wx_mean_station_dist_mi,wx_station_count,wx_unique_event_id
0,Unknown,,Other,,,Unknown,,,2016-05-21,5.0,Unknown,Unknown,11.0,47.687667953848134,Unknown,-122.35530252761184,5.0,,,,,,,,Unknown,Unknown,11:00:00,Other,49.55714285714285,0.1425,0.015,0.7775000000000001,50.0,90.90204081632655,0.1775,0.05500000000000001,0.775,91.16666666666667,0.05882352941176476,0.09,29.72714285714284,0.011707317073170569,29.730416666666645,52.23,0.09512195121951222,0.004878048780487805,0.5390243902439031,52.5734693877551,12.3,9.0,1.6111111111111114,1.4028571428571428,1.8141165197208382,82.0,1.0
1,Unknown,,None,,,Unknown,,,2016-05-21,5.0,No Injury,Unknown,11.0,47.687667953848134,Unknown,-122.35530252761184,5.0,,,,,,,,,,11:00:00,"Legally Parked, Unoccupied",49.55714285714285,0.1425,0.015,0.7775000000000001,50.0,90.90204081632655,0.1775,0.05500000000000001,0.775,91.16666666666667,0.05882352941176476,0.09,29.72714285714284,0.011707317073170569,29.730416666666645,52.23,0.09512195121951222,0.004878048780487805,0.5390243902439031,52.5734693877551,12.3,9.0,1.6111111111111114,1.4028571428571428,1.8141165197208382,82.0,1.0
2,Unknown,,Other,,,Clear or Partly Cloudy,,,2016-05-20,4.0,Unknown,Unknown,14.0,47.67964977372297,Daylight,-122.26889913031887,5.0,,,,,,,,Blacktop,Unknown,14:12:00,Going Straight Ahead,47.316129032258054,0.3142857142857142,0.375,-0.46428571428571325,47.11935483870967,54.24516129032258,0.45714285714285713,0.9785714285714285,-3.6785714285714284,52.483870967741936,0.0,0.0,29.72322580645161,-0.018928571428571597,29.713225806451614,64.46129032258065,0.29999999999999993,0.09642857142857146,1.3678571428571435,65.15161290322581,17.0,14.0,3.12,3.1799999999999997,1.7960356330402505,49.0,2.0
3,Not Deployed,,None,,,Clear or Partly Cloudy,,,2016-05-20,4.0,No Injury,Lap & Shoulder Used,14.0,47.67964977372297,Daylight,-122.26889913031887,5.0,,,,,,,,Blacktop,Had NOT Been Drinking,14:12:00,Stopped in Roadway,47.316129032258054,0.3142857142857142,0.375,-0.46428571428571325,47.11935483870967,54.24516129032258,0.45714285714285713,0.9785714285714285,-3.6785714285714284,52.483870967741936,0.0,0.0,29.72322580645161,-0.018928571428571597,29.713225806451614,64.46129032258065,0.29999999999999993,0.09642857142857146,1.3678571428571435,65.15161290322581,17.0,14.0,3.12,3.1799999999999997,1.7960356330402505,49.0,2.0
4,Unknown,,Other,,,Unknown,,,2016-05-15,6.0,Unknown,Unknown,5.0,47.61006620072357,Unknown,-122.29951768077196,5.0,,,,,,,,Blacktop,Unknown,05:00:00,Other,49.49615384615385,0.022222222222222223,0.04444444444444444,-0.09444444444444539,49.49615384615386,85.28518518518518,0.10555555555555557,0.07222222222222224,0.2777777777777778,85.26923076923077,0.0,0.0,29.88346153846154,0.001666666666666335,29.88423076923077,53.97857142857142,0.0,0.021052631578947368,-0.1578947368421045,53.951851851851856,12.3,7.0,2.9714285714285715,1.9769230769230768,1.7158246453365733,48.0,3.0
5,Unknown,,None,,,Unknown,,,2016-05-15,6.0,Unknown,Unknown,5.0,47.61006620072357,Unknown,-122.29951768077196,5.0,,,,,,,,Blacktop,Unknown,05:00:00,Other,49.49615384615385,0.022222222222222223,0.04444444444444444,-0.09444444444444539,49.49615384615386,85.28518518518518,0.10555555555555557,0.07222222222222224,0.2777777777777778,85.26923076923077,0.0,0.0,29.88346153846154,0.001666666666666335,29.88423076923077,53.97857142857142,0.0,0.021052631578947368,-0.1578947368421045,53.951851851851856,12.3,7.0,2.9714285714285715,1.9769230769230768,1.7158246453365733,48.0,3.0
6,Unknown,,Other,,,Clear or Partly Cloudy,,,2016-05-20,4.0,Unknown,Unknown,19.0,47.623144955155745,Daylight,-122.31995089542973,5.0,,,,,,,,Blacktop,Unknown,19:30:00,Backing,46.59411764705882,0.26296296296296295,0.162962962962963,0.5925925925925937,46.70588235294118,53.22352941176471,0.8074074074074074,0.07407407407407408,4.62962962962963,55.088235294117645,0.0,0.0,29.705294117647068,0.00037037037037042825,29.705294117647068,64.1057142857143,0.003703703703703704,0.30370370370370375,-1.814814814814815,63.3235294117647,15.0,15.0,3.9055555555555554,3.658823529411765,1.6946488033411538,64.0,4.0
7,Not Deployed,,None,,,Clear or Partly Cloudy,,,2016-05-20,4.0,No Injury,Child Infant Seat Used,19.0,47.623144955155745,Daylight,-122.31995089542973,5.0,,,,,,,,Blacktop,Had NOT Been Drinking,19:30:00,Going Straight Ahead,46.59411764705882,0.26296296296296295,0.162962962962963,0.5925925925925937,46.70588235294118,53.22352941176471,0.8074074074074074,0.07407407407407408,4.62962962962963,55.088235294117645,0.0,0.0,29.705294117647068,0.00037037037037042825,29.705294117647068,64.1057142857143,0.003703703703703704,0.30370370370370375,-1.814814814814815,63.3235294117647,15.0,15.0,3.9055555555555554,3.658823529411765,1.6946488033411538,64.0,4.0
8,Side Airbag Deployed,,Disregard Stop and Go Light,Inattention,,Clear or Partly Cloudy,,,2016-05-20,4.0,No Injury,Lap & Shoulder Used,15.0,47.46985397462413,Daylight,-122.22329993296871,5.0,,,,,35.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,15:59:00,Going Straight Ahead,45.349999999999994,0.2333333333333333,0.2333333333333333,-0.13333333333333286,45.56666666666666,48.974999999999994,0.3,0.6000000000000001,-1.6666666666666667,48.333333333333336,0.0,0.0,29.79,-0.006666666666667709,29.78333333333333,64.8,0.19999999999999998,0.0,0.8666666666666695,65.36666666666667,,,9.0,,2.244528867762989,9.0,5.0
9,Not Deployed,,None,,,Clear or Partly Cloudy,,,2016-05-20,4.0,No Injury,Lap & Shoulder Used,15.0,47.46985397462413,Daylight,-122.22329993296871,5.0,,,,,35.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,15:59:00,Going Straight Ahead,45.349999999999994,0.2333333333333333,0.2333333333333333,-0.13333333333333286,45.56666666666666,48.974999999999994,0.3,0.6000000000000001,-1.6666666666666667,48.333333333333336,0.0,0.0,29.79,-0.006666666666667709,29.78333333333333,64.8,0.19999999999999998,0.0,0.8666666666666695,65.36666666666667,,,9.0,,2.244528867762989,9.0,5.0
