,airbag,alcohol_test_given,contributing_factor_1,contributing_factor_2,contributing_factor_3,current_weather,cyclist_injury,cyclist_present,date,day_of_week,driver_injury,driver_restraint_type,hour,lat,lighting_conditions,lon,month,passenger_injury,passenger_restraint_type,pedestrian_injury,pedestrian_present,posted_speed_limit,roadway_characterization,roadway_surface_condition,roadway_surface_type,sobriety_type,time_of_day,vehicle_action,wx_DewpointF_last_1hr_avg,wx_DewpointF_last_1hr_avg_decrease,wx_DewpointF_last_1hr_avg_increase,wx_DewpointF_last_1hr_change,wx_DewpointF_latest,wx_Humidity_last_1hr_avg,wx_Humidity_last_1hr_avg_decrease,wx_Humidity_last_1hr_avg_increase,wx_Humidity_last_1hr_change,wx_Humidity_latest,wx_PrecipRate_inhr_last_1hr,wx_PrecipRate_inhr_latest_max,wx_PressureIn_last_1hr_avg,wx_PressureIn_last_1hr_change,wx_PressureIn_latest,wx_TemperatureF_last_1hr_avg,wx_TemperatureF_last_1hr_avg_decrease,wx_TemperatureF_last_1hr_avg_increase,wx_TemperatureF_last_1hr_change,wx_TemperatureF_latest,wx_WindSpeedGustMPH_last_1hr_max,wx_WindSpeedGustMPH_latest,wx_WindSpeedMPH_last_1hr_avg,wx_WindSpeedMPH_latest,wx_mean_station_dist_mi,wx_station_count,wx_unique_event_id
0,Not Deployed,,Did Not Grant RW to Vehicle,,,Raining,,,2016-10-13,3.0,No Injury,Unknown,12.0,47.69125049153933,Daylight,-122.31222212080931,10.0,,,,,35.0,Straight & Level,Wet,Concrete,Unknown,12:22:00,Making Left Turn,52.65714285714287,0.06382978723404258,0.010638297872340425,0.34468085106382984,52.820408163265306,92.2645833333333,0.06595744680851066,0.012765957446808512,0.2553191489361702,92.4375,0.03999999999999915,0.07,29.58083333333334,-0.005652173913043126,29.579166666666676,55.108163265306125,0.05744680851063832,0.01276595744680851,0.28936170212765977,55.234693877551024,7.4,7.4,0.9235294117647058,0.8970588235294117,1.9227867542837596,79.0,1.0
1,Not Deployed,,None,,,Raining,,,2016-10-13,3.0,Possible Injury,Unknown,12.0,47.69125049153933,Daylight,-122.31222212080931,10.0,,,,,35.0,Straight & Level,Wet,Concrete,Unknown,12:22:00,Going Straight Ahead,52.65714285714287,0.06382978723404258,0.010638297872340425,0.34468085106382984,52.820408163265306,92.2645833333333,0.06595744680851066,0.012765957446808512,0.2553191489361702,92.4375,0.03999999999999915,0.07,29.58083333333334,-0.005652173913043126,29.579166666666676,55.108163265306125,0.05744680851063832,0.01276595744680851,0.28936170212765977,55.234693877551024,7.4,7.4,0.9235294117647058,0.8970588235294117,1.9227867542837596,79.0,1.0
2,Not Airbag Equipped,,Other,,,Raining,,,2016-10-13,3.0,No Injury,Lap & Shoulder Used,13.0,47.69238887747721,Daylight,-122.34435451172578,10.0,No Injury,Lap Belt Used,,,35.0,Straight & Level,Wet,Blacktop,Had NOT Been Drinking,13:00:00,Making Left Turn,52.77692307692309,0.07368421052631584,0.0,0.58974358974359,53.02127659574469,93.98431372549021,0.034210526315789476,0.023684210526315787,0.10256410256410256,94.02127659574468,0.02999999999999936,0.07,29.576153846153847,-0.01815789473684214,29.56659574468085,54.50566037735849,0.05789473684210528,0.0,0.5102564102564106,54.75208333333333,9.8,7.0,1.1365853658536584,1.1435897435897435,1.9668974673156658,89.0,2.0
3,Not Airbag Equipped,,Other,,,Raining,,,2016-10-13,3.0,No Injury,Lap & Shoulder Used,13.0,47.69238887747721,Daylight,-122.34435451172578,10.0,No Injury,Lap & Shoulder Used,,,35.0,Straight & Level,Wet,Blacktop,Had NOT Been Drinking,13:00:00,Making Left Turn,52.77692307692309,0.07368421052631584,0.0,0.58974358974359,53.02127659574469,93.98431372549021,0.034210526315789476,0.023684210526315787,0.10256410256410256,94.02127659574468,0.02999999999999936,0.07,29.576153846153847,-0.01815789473684214,29.56659574468085,54.50566037735849,0.05789473684210528,0.0,0.5102564102564106,54.75208333333333,9.8,7.0,1.1365853658536584,1.1435897435897435,1.9668974673156658,89.0,2.0
4,Not Airbag Equipped,,Other,,,Raining,,,2016-10-13,3.0,No Injury,Lap & Shoulder Used,13.0,47.69238887747721,Daylight,-122.34435451172578,10.0,No Injury,Lap & Shoulder Used,,,35.0,Straight & Level,Wet,Blacktop,Had NOT Been Drinking,13:00:00,Making Left Turn,52.77692307692309,0.07368421052631584,0.0,0.58974358974359,53.02127659574469,93.98431372549021,0.034210526315789476,0.023684210526315787,0.10256410256410256,94.02127659574468,0.02999999999999936,0.07,29.576153846153847,-0.01815789473684214,29.56659574468085,54.50566037735849,0.05789473684210528,0.0,0.5102564102564106,54.75208333333333,9.8,7.0,1.1365853658536584,1.1435897435897435,1.9668974673156658,89.0,2.0
5,Not Deployed,,None,,,Raining,,,2016-10-13,3.0,No Injury,Unknown,13.0,47.69238887747721,Daylight,-122.34435451172578,10.0,,,,,25.0,Straight & Level,Wet,Blacktop,Had NOT Been Drinking,13:00:00,"Legally Parked, Occupied",52.77692307692309,0.07368421052631584,0.0,0.58974358974359,53.02127659574469,93.98431372549021,0.034210526315789476,0.023684210526315787,0.10256410256410256,94.02127659574468,0.02999999999999936,0.07,29.576153846153847,-0.01815789473684214,29.56659574468085,54.50566037735849,0.05789473684210528,0.0,0.5102564102564106,54.75208333333333,9.8,7.0,1.1365853658536584,1.1435897435897435,1.9668974673156658,89.0,2.0
6,Not Deployed,,Unknown Driver Distraction,,,Raining,,,2016-10-13,3.0,No Injury,Lap & Shoulder Used,16.0,47.602942952816036,Daylight,-122.32866657033956,10.0,No Injury,Lap & Shoulder Used,,,,Straight & Grade,Wet,Concrete,Had NOT Been Drinking,16:31:00,Making Right Turn,53.14814814814816,0.06190476190476191,0.0380952380952381,0.16190476190476252,53.13076923076923,94.03571428571429,0.0761904761904762,0.047619047619047616,0.23809523809523808,93.84615384615384,0.06545454545448592,0.07,29.43074074074074,-0.044090909090908716,29.408148148148157,54.834482758620695,0.03333333333333333,0.01904761904761905,0.12857142857142803,54.92692307692308,15.0,9.3,2.0650000000000004,1.288235294117647,1.6356750154397903,51.0,3.0
7,Not Deployed,,Driver Not Distracted,,,Raining,,,2016-10-13,3.0,No Injury,Lap & Shoulder Used,16.0,47.602942952816036,Daylight,-122.32866657033956,10.0,,,,,,Straight & Grade,Wet,Concrete,Had NOT Been Drinking,16:31:00,Going Straight Ahead,53.14814814814816,0.06190476190476191,0.0380952380952381,0.16190476190476252,53.13076923076923,94.03571428571429,0.0761904761904762,0.047619047619047616,0.23809523809523808,93.84615384615384,0.06545454545448592,0.07,29.43074074074074,-0.044090909090908716,29.408148148148157,54.834482758620695,0.03333333333333333,0.01904761904761905,0.12857142857142803,54.92692307692308,15.0,9.3,2.0650000000000004,1.288235294117647,1.6356750154397903,51.0,3.0
8,Front Airbag Deployed,,Exceeding Stated Speed Limit,Exceeding Reas. Safe Speed,,Raining,,,2016-10-15,5.0,No Injury,Lap & Shoulder Used,22.0,47.61574560972781,Dark-Street Lights On,-122.34564620368583,10.0,Possible Injury,Lap & Shoulder Used,,,35.0,Curve & Level,Wet,Concrete,Had NOT Been Drinking,22:14:00,Merging (Entering Traffic),49.810810810810814,0.056000000000000015,0.10400000000000002,-0.25999999999999973,49.660000000000004,89.05945945945946,0.11200000000000003,0.26,-1.24,87.93333333333334,0.047999999999998974,0.07,29.21918918918918,0.031599999999999684,29.244999999999994,53.027027027027025,0.048,0.016,0.16800000000000012,53.23,32.0,27.0,6.514285714285715,6.974999999999999,1.7554623101446094,62.0,4.0
9,,,,,,Raining,,,2016-10-15,5.0,,,22.0,47.61574560972781,Dark-Street Lights On,-122.34564620368583,10.0,,,,,,Curve & Level,Wet,,,22:14:00,,49.810810810810814,0.056000000000000015,0.10400000000000002,-0.25999999999999973,49.660000000000004,89.05945945945946,0.11200000000000003,0.26,-1.24,87.93333333333334,0.047999999999998974,0.07,29.21918918918918,0.031599999999999684,29.244999999999994,53.027027027027025,0.048,0.016,0.16800000000000012,53.23,32.0,27.0,6.514285714285715,6.974999999999999,1.7554623101446094,62.0,4.0
10,Not Airbag Equipped,,Inattention,,,Clear or Partly Cloudy,,,2016-10-13,3.0,No Injury,Lap & Shoulder Used,13.0,47.71416439107869,Daylight,-122.29821684057585,10.0,,,,,30.0,Straight & Level,Wet,Blacktop,Had NOT Been Drinking,13:46:00,Going Straight Ahead,53.1952380952381,0.05666666666666668,0.010000000000000002,0.378787878787879,53.33414634146341,95.07073170731708,0.03666666666666667,0.029999999999999995,0.09090909090909091,95.09756097560975,0.07118644067796459,0.07,29.54475,-0.028064516129032747,29.528205128205126,54.583333333333336,0.05000000000000001,0.0,0.3636363636363632,54.76341463414634,7.4,4.9,0.7000000000000001,0.84,2.09972854860915,67.0,5.0
11,Not Deployed,,None,,,Clear or Partly Cloudy,,,2016-10-13,3.0,No Injury,Lap & Shoulder Used,13.0,47.71416439107869,Daylight,-122.29821684057585,10.0,No Injury,Lap & Shoulder Used,,,30.0,Straight & Level,Wet,Blacktop,Had NOT Been Drinking,13:46:00,Stopped in Roadway,53.1952380952381,0.05666666666666668,0.010000000000000002,0.378787878787879,53.33414634146341,95.07073170731708,0.03666666666666667,0.029999999999999995,0.09090909090909091,95.09756097560975,0.07118644067796459,0.07,29.54475,-0.028064516129032747,29.528205128205126,54.583333333333336,0.05000000000000001,0.0,0.3636363636363632,54.76341463414634,7.4,4.9,0.7000000000000001,0.84,2.09972854860915,67.0,5.0
12,Not Deployed,,Follow Too Closely,,,Raining,,,2016-10-20,3.0,No Injury,Lap & Shoulder Used,19.0,47.78405823240128,Dark-Street Lights On,-122.22013351056788,10.0,,,,,40.0,Straight & Grade,Wet,Blacktop,Had NOT Been Drinking,19:00:00,Going Straight Ahead,51.78666666666666,0.025000000000000005,0.09166666666666666,-0.3769230769230779,51.61428571428571,92.96666666666665,0.17500000000000002,0.025000000000000005,1.9230769230769231,94.0,0.42352941176470943,0.55,30.037333333333333,0.011538461538462249,30.047857142857147,53.82000000000001,0.0,0.09999999999999999,-0.9307692307692309,53.39285714285713,9.0,6.0,0.5923076923076922,0.02307692307692308,1.83027700222016,20.0,6.0
13,Not Deployed,,None,,,Raining,,,2016-10-20,3.0,No Injury,Lap & Shoulder Used,19.0,47.78405823240128,Dark-Street Lights On,-122.22013351056788,10.0,,,,,40.0,Straight & Grade,Wet,Blacktop,Had NOT Been Drinking,19:00:00,Slowing,51.78666666666666,0.025000000000000005,0.09166666666666666,-0.3769230769230779,51.61428571428571,92.96666666666665,0.17500000000000002,0.025000000000000005,1.9230769230769231,94.0,0.42352941176470943,0.55,30.037333333333333,0.011538461538462249,30.047857142857147,53.82000000000001,0.0,0.09999999999999999,-0.9307692307692309,53.39285714285713,9.0,6.0,0.5923076923076922,0.02307692307692308,1.83027700222016,20.0,6.0
14,Not Deployed,,Follow Too Closely,,,Overcast,,,2016-10-20,3.0,No Injury,Lap & Shoulder Used,15.0,47.488280016698006,Daylight,-122.26517289790064,10.0,,,,,60.0,Straight & Level,Dry,Concrete,Had NOT Been Drinking,15:44:00,Going Straight Ahead,53.9,0.1125,0.12499999999999999,-0.03749999999999876,53.83,84.07272727272726,0.0625,0.7,-3.75,82.2,0.0,0.0,30.08090909090909,-0.002500000000000391,30.085,58.66363636363636,0.1875,0.0125,1.2000000000000002,59.25,13.0,9.0,3.25,3.7399999999999998,1.725305288362891,15.0,7.0
15,Not Deployed,,None,,,Overcast,,,2016-10-20,3.0,No Injury,Lap & Shoulder Used,15.0,47.488280016698006,Daylight,-122.26517289790064,10.0,No Injury,Lap & Shoulder Used,,,60.0,Straight & Level,Dry,Concrete,Had NOT Been Drinking,15:44:00,Stopped for Traffic,53.9,0.1125,0.12499999999999999,-0.03749999999999876,53.83,84.07272727272726,0.0625,0.7,-3.75,82.2,0.0,0.0,30.08090909090909,-0.002500000000000391,30.085,58.66363636363636,0.1875,0.0125,1.2000000000000002,59.25,13.0,9.0,3.25,3.7399999999999998,1.725305288362891,15.0,7.0
16,Not Deployed,,None,,,Overcast,,,2016-10-20,3.0,No Injury,Lap & Shoulder Used,15.0,47.488280016698006,Daylight,-122.26517289790064,10.0,,,,,60.0,Straight & Level,Dry,Concrete,Had NOT Been Drinking,15:44:00,Stopped for Traffic,53.9,0.1125,0.12499999999999999,-0.03749999999999876,53.83,84.07272727272726,0.0625,0.7,-3.75,82.2,0.0,0.0,30.08090909090909,-0.002500000000000391,30.085,58.66363636363636,0.1875,0.0125,1.2000000000000002,59.25,13.0,9.0,3.25,3.7399999999999998,1.725305288362891,15.0,7.0
17,Front Airbag Deployed,,Exceeding Reas. Safe Speed,,,Raining,,,2016-10-19,2.0,No Injury,Lap & Shoulder Used,17.0,47.53046471229202,Daylight,-122.29457198022959,10.0,No Injury,Lap & Shoulder Used,,,60.0,Straight & Level,Dry,Concrete,Had NOT Been Drinking,17:25:00,Going Straight Ahead,50.041666666666664,0.09999999999999999,0.1111111111111111,-0.05454545454545403,49.96666666666667,82.05384615384614,0.8777777777777778,0.26666666666666666,4.363636363636363,83.66666666666667,0.0,0.0,30.147499999999997,-0.007272727272727764,30.145,55.46153846153846,0.05555555555555555,0.2666666666666667,-1.5272727272727276,54.86666666666667,7.0,5.6,1.1090909090909091,0.93,2.011859102515823,27.0,8.0
18,Not Deployed,,None,,,Raining,,,2016-10-19,2.0,No Injury,Lap & Shoulder Used,17.0,47.53046471229202,Daylight,-122.29457198022959,10.0,,,,,,Straight & Level,Dry,Concrete,Had NOT Been Drinking,17:25:00,Stopped for Traffic,50.041666666666664,0.09999999999999999,0.1111111111111111,-0.05454545454545403,49.96666666666667,82.05384615384614,0.8777777777777778,0.26666666666666666,4.363636363636363,83.66666666666667,0.0,0.0,30.147499999999997,-0.007272727272727764,30.145,55.46153846153846,0.05555555555555555,0.2666666666666667,-1.5272727272727276,54.86666666666667,7.0,5.6,1.1090909090909091,0.93,2.011859102515823,27.0,8.0
19,Not Deployed,,None,,,Raining,,,2016-10-19,2.0,No Injury,Lap & Shoulder Used,17.0,47.53046471229202,Daylight,-122.29457198022959,10.0,,,,,,Straight & Level,Dry,Concrete,Had NOT Been Drinking,17:25:00,Stopped for Traffic,50.041666666666664,0.09999999999999999,0.1111111111111111,-0.05454545454545403,49.96666666666667,82.05384615384614,0.8777777777777778,0.26666666666666666,4.363636363636363,83.66666666666667,0.0,0.0,30.147499999999997,-0.007272727272727764,30.145,55.46153846153846,0.05555555555555555,0.2666666666666667,-1.5272727272727276,54.86666666666667,7.0,5.6,1.1090909090909091,0.93,2.011859102515823,27.0,8.0
20,Front Airbag Deployed,,None,,,Clear or Partly Cloudy,,,2016-10-20,3.0,No Injury,Lap & Shoulder Used,21.0,47.53370630838027,Dark-Street Lights On,-122.33152461621813,10.0,,,,,60.0,Straight & Grade,Wet,Concrete,Had NOT Been Drinking,21:58:00,Going Straight Ahead,50.042857142857144,0.11666666666666665,0.11666666666666668,-0.13333333333333286,50.00000000000001,91.65238095238094,0.225,0.08333333333333333,1.5833333333333333,92.21052631578948,0.0,0.0,30.02714285714286,0.004166666666667022,30.02894736842105,52.519047619047626,0.06666666666666667,0.13333333333333333,-0.8166666666666664,52.315789473684205,8.0,3.1,0.4625,0.5599999999999999,2.3126525108134994,40.0,9.0
21,Not Deployed,,None,,,Clear or Partly Cloudy,,,2016-10-20,3.0,Possible Injury,Lap & Shoulder Used,21.0,47.53370630838027,Dark-Street Lights On,-122.33152461621813,10.0,,,,,60.0,Straight & Grade,Wet,Concrete,Had NOT Been Drinking,21:58:00,Going Straight Ahead,50.042857142857144,0.11666666666666665,0.11666666666666668,-0.13333333333333286,50.00000000000001,91.65238095238094,0.225,0.08333333333333333,1.5833333333333333,92.21052631578948,0.0,0.0,30.02714285714286,0.004166666666667022,30.02894736842105,52.519047619047626,0.06666666666666667,0.13333333333333333,-0.8166666666666664,52.315789473684205,8.0,3.1,0.4625,0.5599999999999999,2.3126525108134994,40.0,9.0
22,Not Deployed,,None,,,Clear or Partly Cloudy,,,2016-10-20,3.0,No Injury,Lap & Shoulder Used,21.0,47.53370630838027,Dark-Street Lights On,-122.33152461621813,10.0,,,,,60.0,Straight & Grade,Wet,Concrete,Had NOT Been Drinking,21:58:00,Going Straight Ahead,50.042857142857144,0.11666666666666665,0.11666666666666668,-0.13333333333333286,50.00000000000001,91.65238095238094,0.225,0.08333333333333333,1.5833333333333333,92.21052631578948,0.0,0.0,30.02714285714286,0.004166666666667022,30.02894736842105,52.519047619047626,0.06666666666666667,0.13333333333333333,-0.8166666666666664,52.315789473684205,8.0,3.1,0.4625,0.5599999999999999,2.3126525108134994,40.0,9.0
23,Not Deployed,,None,,,Clear or Partly Cloudy,,,2016-10-20,3.0,No Injury,Lap & Shoulder Used,21.0,47.53370630838027,Dark-Street Lights On,-122.33152461621813,10.0,,,,,,Straight & Grade,Wet,Concrete,Had NOT Been Drinking,21:58:00,Other,50.042857142857144,0.11666666666666665,0.11666666666666668,-0.13333333333333286,50.00000000000001,91.65238095238094,0.225,0.08333333333333333,1.5833333333333333,92.21052631578948,0.0,0.0,30.02714285714286,0.004166666666667022,30.02894736842105,52.519047619047626,0.06666666666666667,0.13333333333333333,-0.8166666666666664,52.315789473684205,8.0,3.1,0.4625,0.5599999999999999,2.3126525108134994,40.0,9.0
24,Not Deployed,,Follow Too Closely,,,Clear or Partly Cloudy,,,2016-10-18,1.0,No Injury,Lap & Shoulder Used,19.0,47.42879754385577,Dusk,-122.27563932761628,10.0,No Injury,Lap & Shoulder Used,,,60.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,19:04:00,Going Straight Ahead,49.8375,0.06000000000000001,0.15999999999999998,-0.7,49.51428571428572,85.575,0.6200000000000001,0.02,5.2,88.42857142857143,0.0,0.0,30.116250000000004,0.0259999999999998,30.102857142857143,53.83333333333333,0.0,0.26,-2.340000000000002,52.68749999999999,12.1,7.6,2.9285714285714284,2.6285714285714286,1.9830636590772446,13.0,10.0
25,Front Airbag Deployed,,Follow Too Closely,,,Clear or Partly Cloudy,,,2016-10-18,1.0,No Injury,Lap & Shoulder Used,19.0,47.42879754385577,Dusk,-122.27563932761628,10.0,,,,,60.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,19:04:00,Going Straight Ahead,49.8375,0.06000000000000001,0.15999999999999998,-0.7,49.51428571428572,85.575,0.6200000000000001,0.02,5.2,88.42857142857143,0.0,0.0,30.116250000000004,0.0259999999999998,30.102857142857143,53.83333333333333,0.0,0.26,-2.340000000000002,52.68749999999999,12.1,7.6,2.9285714285714284,2.6285714285714286,1.9830636590772446,13.0,10.0
26,Not Deployed,,Follow Too Closely,,,Clear or Partly Cloudy,,,2016-10-18,1.0,No Injury,Lap & Shoulder Used,19.0,47.42879754385577,Dusk,-122.27563932761628,10.0,No Injury,Lap & Shoulder Used,,,60.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,19:04:00,Going Straight Ahead,49.8375,0.06000000000000001,0.15999999999999998,-0.7,49.51428571428572,85.575,0.6200000000000001,0.02,5.2,88.42857142857143,0.0,0.0,30.116250000000004,0.0259999999999998,30.102857142857143,53.83333333333333,0.0,0.26,-2.340000000000002,52.68749999999999,12.1,7.6,2.9285714285714284,2.6285714285714286,1.9830636590772446,13.0,10.0
27,Not Deployed,,None,,,Clear or Partly Cloudy,,,2016-10-18,1.0,No Injury,Lap & Shoulder Used,19.0,47.42879754385577,Dusk,-122.27563932761628,10.0,No Injury,Lap & Shoulder Used,,,60.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,19:04:00,Going Straight Ahead,49.8375,0.06000000000000001,0.15999999999999998,-0.7,49.51428571428572,85.575,0.6200000000000001,0.02,5.2,88.42857142857143,0.0,0.0,30.116250000000004,0.0259999999999998,30.102857142857143,53.83333333333333,0.0,0.26,-2.340000000000002,52.68749999999999,12.1,7.6,2.9285714285714284,2.6285714285714286,1.9830636590772446,13.0,10.0
28,Not Deployed,,Follow Too Closely,,,Clear or Partly Cloudy,,,2016-10-18,1.0,Possible Injury,Lap & Shoulder Used,16.0,47.47109169180997,Daylight,-122.26880988085226,10.0,,,,,60.0,Straight & Level,Dry,Concrete,Had NOT Been Drinking,16:34:00,Going Straight Ahead,50.64999999999999,0.1,0.25555555555555554,-1.2111111111111117,50.12222222222222,78.46000000000001,0.36666666666666664,0.5777777777777778,-1.6666666666666667,78.0,0.0,0.0,30.135999999999996,0.01555555555555562,30.144444444444446,57.279999999999994,0.05555555555555555,0.16666666666666666,-0.7000000000000005,56.900000000000006,15.0,12.4,4.6499999999999995,5.279999999999999,1.8711332098484628,13.0,11.0
29,Not Deployed,,None,,,Clear or Partly Cloudy,,,2016-10-18,1.0,No Injury,Lap & Shoulder Used,16.0,47.47109169180997,Daylight,-122.26880988085226,10.0,,,,,60.0,Straight & Level,Dry,Concrete,Had NOT Been Drinking,16:34:00,Slowing,50.64999999999999,0.1,0.25555555555555554,-1.2111111111111117,50.12222222222222,78.46000000000001,0.36666666666666664,0.5777777777777778,-1.6666666666666667,78.0,0.0,0.0,30.135999999999996,0.01555555555555562,30.144444444444446,57.279999999999994,0.05555555555555555,0.16666666666666666,-0.7000000000000005,56.900000000000006,15.0,12.4,4.6499999999999995,5.279999999999999,1.8711332098484628,13.0,11.0
30,Not Deployed,,Follow Too Closely,,,Raining,,,2016-10-19,2.0,No Injury,Lap & Shoulder Used,19.0,47.463627694213116,Dark-Street Lights On,-122.24586551967451,10.0,No Injury,Child Infant Seat Used,,,60.0,Straight & Grade,Wet,Blacktop,Had NOT Been Drinking,19:15:00,Going Straight Ahead,51.237500000000004,0.09999999999999999,0.03333333333333333,0.23333333333333428,51.528571428571425,91.0125,0.39999999999999997,0.05000000000000001,2.3333333333333335,92.57142857142857,0.010714285714285485,0.0,30.240000000000002,-0.011666666666667899,30.247142857142858,53.9125,0.016666666666666666,0.08333333333333333,-0.4666666666666662,53.72857142857142,4.9,4.9,0.4,1.175,2.0065090248946884,10.0,12.0
31,Not Deployed,,None,,,Raining,,,2016-10-19,2.0,No Injury,Lap & Shoulder Used,19.0,47.463627694213116,Dark-Street Lights On,-122.24586551967451,10.0,,,,,,Straight & Grade,Wet,Blacktop,Had NOT Been Drinking,19:15:00,Stopped for Traffic,51.237500000000004,0.09999999999999999,0.03333333333333333,0.23333333333333428,51.528571428571425,91.0125,0.39999999999999997,0.05000000000000001,2.3333333333333335,92.57142857142857,0.010714285714285485,0.0,30.240000000000002,-0.011666666666667899,30.247142857142858,53.9125,0.016666666666666666,0.08333333333333333,-0.4666666666666662,53.72857142857142,4.9,4.9,0.4,1.175,2.0065090248946884,10.0,12.0
32,Not Deployed,,None,,,Raining,,,2016-10-19,2.0,No Injury,Lap & Shoulder Used,19.0,47.463627694213116,Dark-Street Lights On,-122.24586551967451,10.0,,,,,,Straight & Grade,Wet,Blacktop,Had NOT Been Drinking,19:15:00,Stopped for Traffic,51.237500000000004,0.09999999999999999,0.03333333333333333,0.23333333333333428,51.528571428571425,91.0125,0.39999999999999997,0.05000000000000001,2.3333333333333335,92.57142857142857,0.010714285714285485,0.0,30.240000000000002,-0.011666666666667899,30.247142857142858,53.9125,0.016666666666666666,0.08333333333333333,-0.4666666666666662,53.72857142857142,4.9,4.9,0.4,1.175,2.0065090248946884,10.0,12.0
33,Not Deployed,,Exceeding Reas. Safe Speed,,,Raining,,,2016-10-14,4.0,No Injury,Lap & Shoulder Used,18.0,47.45073461230178,Dark-Street Lights On,-122.26525640876132,10.0,,,,,60.0,Straight & Grade,Wet,Concrete,Had NOT Been Drinking,18:21:00,Going Straight Ahead,52.81999999999999,0.125,0.15,-0.25,52.720000000000006,90.91999999999999,0.625,0.1,3.0,92.2,0.0749999999999984,0.07,29.552,0.022499999999999964,29.560000000000002,55.4,0.0,0.22500000000000003,-1.125,54.9,12.0,12.0,3.3,3.4,1.817603935380504,8.0,13.0
34,Not Deployed,,None,,,Raining,,,2016-10-14,4.0,Possible Injury,Lap & Shoulder Used,18.0,47.45073461230178,Dark-Street Lights On,-122.26525640876132,10.0,,,,,60.0,Straight & Grade,Wet,Concrete,Had NOT Been Drinking,18:21:00,Stopped for Traffic,52.81999999999999,0.125,0.15,-0.25,52.720000000000006,90.91999999999999,0.625,0.1,3.0,92.2,0.0749999999999984,0.07,29.552,0.022499999999999964,29.560000000000002,55.4,0.0,0.22500000000000003,-1.125,54.9,12.0,12.0,3.3,3.4,1.817603935380504,8.0,13.0
35,Not Deployed,,None,,,Raining,,,2016-10-14,4.0,Possible Injury,Lap & Shoulder Used,18.0,47.45073461230178,Dark-Street Lights On,-122.26525640876132,10.0,,,,,60.0,Straight & Grade,Wet,Concrete,Had NOT Been Drinking,18:21:00,Starting in Traffic Lane,52.81999999999999,0.125,0.15,-0.25,52.720000000000006,90.91999999999999,0.625,0.1,3.0,92.2,0.0749999999999984,0.07,29.552,0.022499999999999964,29.560000000000002,55.4,0.0,0.22500000000000003,-1.125,54.9,12.0,12.0,3.3,3.4,1.817603935380504,8.0,13.0
36,Not Deployed,,Exceeding Reas. Safe Speed,Unknown Driver Distraction,Follow Too Closely,Raining,,,2016-10-20,3.0,No Injury,Lap & Shoulder Used,18.0,47.797971242472705,Dark-Street Lights On,-122.21224966817404,10.0,,,,,45.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,18:50:00,Going Straight Ahead,51.67777777777778,0.02,0.1,-0.4666666666666674,51.544444444444444,92.64444444444445,0.13999999999999999,0.0,2.1666666666666665,93.55555555555556,0.5890909090909159,0.53,30.002222222222226,0.009999999999999195,30.007777777777775,53.82222222222222,0.0,0.13999999999999999,-1.0666666666666675,53.33333333333333,9.0,6.0,1.1714285714285713,0.5857142857142856,2.1553761231004707,12.0,14.0
37,Combination of Airbag Deployed,,None,,,Raining,,,2016-10-20,3.0,Unknown,Lap & Shoulder Used,18.0,47.797971242472705,Dark-Street Lights On,-122.21224966817404,10.0,,,,,45.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,18:50:00,Stopped for Traffic,51.67777777777778,0.02,0.1,-0.4666666666666674,51.544444444444444,92.64444444444445,0.13999999999999999,0.0,2.1666666666666665,93.55555555555556,0.5890909090909159,0.53,30.002222222222226,0.009999999999999195,30.007777777777775,53.82222222222222,0.0,0.13999999999999999,-1.0666666666666675,53.33333333333333,9.0,6.0,1.1714285714285713,0.5857142857142856,2.1553761231004707,12.0,14.0
38,Not Deployed,,None,,,Raining,,,2016-10-20,3.0,Unknown,Lap & Shoulder Used,18.0,47.797971242472705,Dark-Street Lights On,-122.21224966817404,10.0,,,,,45.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,18:50:00,Stopped for Traffic,51.67777777777778,0.02,0.1,-0.4666666666666674,51.544444444444444,92.64444444444445,0.13999999999999999,0.0,2.1666666666666665,93.55555555555556,0.5890909090909159,0.53,30.002222222222226,0.009999999999999195,30.007777777777775,53.82222222222222,0.0,0.13999999999999999,-1.0666666666666675,53.33333333333333,9.0,6.0,1.1714285714285713,0.5857142857142856,2.1553761231004707,12.0,14.0
39,Not Deployed,,Under Influence of Alcohol,,,Overcast,,,2016-10-16,6.0,No Injury,Lap & Shoulder Used,11.0,47.49272174978941,Daylight,-122.26620611138071,10.0,,,,,60.0,Straight & Level,Dry,Concrete,HBD - Ability Impaired,11:55:00,Changing Lanes,51.49999999999999,0.06666666666666667,0.23333333333333336,-1.0333333333333339,50.975,91.87777777777777,0.16666666666666666,0.3666666666666667,-1.3333333333333333,91.125,0.033333333333332625,0.02,29.441111111111113,0.0033333333333338544,29.44125,53.777777777777786,0.03333333333333333,0.10000000000000002,-0.6333333333333352,53.525,14.0,7.0,3.3200000000000003,2.6,1.608440190015979,14.0,15.0
