,airbag,alcohol_test_given,contributing_factor_1,contributing_factor_2,contributing_factor_3,current_weather,cyclist_injury,cyclist_present,date,day_of_week,driver_injury,driver_restraint_type,hour,lat,lighting_conditions,lon,month,passenger_injury,passenger_restraint_type,pedestrian_injury,pedestrian_present,posted_speed_limit,roadway_characterization,roadway_surface_condition,roadway_surface_type,sobriety_type,time_of_day,vehicle_action,wx_DewpointF_last_1hr_avg,wx_DewpointF_last_1hr_avg_decrease,wx_DewpointF_last_1hr_avg_increase,wx_DewpointF_last_1hr_change,wx_DewpointF_latest,wx_Humidity_last_1hr_avg,wx_Humidity_last_1hr_avg_decrease,wx_Humidity_last_1hr_avg_increase,wx_Humidity_last_1hr_change,wx_Humidity_latest,wx_PrecipRate_inhr_last_1hr,wx_PrecipRate_inhr_latest_max,wx_PressureIn_last_1hr_avg,wx_PressureIn_last_1hr_change,wx_PressureIn_latest,wx_TemperatureF_last_1hr_avg,wx_TemperatureF_last_1hr_avg_decrease,wx_TemperatureF_last_1hr_avg_increase,wx_TemperatureF_last_1hr_change,wx_TemperatureF_latest,wx_WindSpeedGustMPH_last_1hr_max,wx_WindSpeedGustMPH_latest,wx_WindSpeedMPH_last_1hr_avg,wx_WindSpeedMPH_latest,wx_mean_station_dist_mi,wx_station_count,wx_unique_event_id
0,Not Deployed,,None,,,Raining,,,2016-11-27,6.0,No Injury,Lap & Shoulder Used,1.0,47.52572001349311,Dark-Street Lights On,-122.29180749885458,11.0,,,,,60.0,Straight & Grade,Wet,Blacktop,Had NOT Been Drinking,01:13:00,Going Straight Ahead,42.88125,0.03333333333333333,0.013333333333333334,0.12666666666666704,43.013333333333335,95.84375,0.04666666666666667,0.04,0.06666666666666667,96.0,0.010714285714287388,0.01,29.613750000000007,0.03266666666666656,29.62933333333333,44.099999999999994,0.02666666666666667,0.0,0.13999999999999962,44.193333333333335,3.0,2.0,0.3846153846153845,0.425,2.030553751231394,26.0,1.0
1,Unknown,,Other,,,Clear or Partly Cloudy,,,2016-11-28,0.0,Unknown,Unknown,16.0,47.467344568883206,Daylight,-122.22533359125352,11.0,,,,,60.0,Straight & Level,Dry,Blacktop,Unknown,16:14:00,Changing Lanes,45.35,0.04,0.08,-0.08000000000000114,45.23333333333333,81.01666666666667,0.26,0.04,1.6,81.66666666666667,0.0,0.0,29.978333333333328,0.01599999999999895,29.986666666666665,51.0,0.0,0.08,-0.5799999999999997,50.71666666666666,0.0,0.0,0.9333333333333332,0.9,2.1433571242188574,8.0,2.0
2,Not Deployed,,None,,,Clear or Partly Cloudy,,,2016-11-28,0.0,No Injury,Lap & Shoulder Used,16.0,47.467344568883206,Daylight,-122.22533359125352,11.0,,,,,60.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,16:14:00,Going Straight Ahead,45.35,0.04,0.08,-0.08000000000000114,45.23333333333333,81.01666666666667,0.26,0.04,1.6,81.66666666666667,0.0,0.0,29.978333333333328,0.01599999999999895,29.986666666666665,51.0,0.0,0.08,-0.5799999999999997,50.71666666666666,0.0,0.0,0.9333333333333332,0.9,2.1433571242188574,8.0,2.0
3,Front Airbag Deployed,,Under Influence of Alcohol,,,Raining,,,2016-11-26,5.0,No Injury,Lap & Shoulder Used,21.0,47.49450029413195,Dark-No Street Lights,-122.28247128944875,11.0,,,,,60.0,Straight & Level,Dry,Blacktop,HBD - Ability Impaired,21:48:00,Going Straight Ahead,43.90833333333333,0.0,0.014285714285714287,-0.27142857142857124,43.699999999999996,96.2,0.042857142857142864,0.028571428571428574,0.0,95.72727272727273,0.020000000000003126,0.01,29.511666666666667,0.027142857142857326,29.529999999999994,44.900000000000006,0.0,0.0,-0.25714285714285773,44.81818181818182,13.0,7.5,2.3249999999999997,1.542857142857143,1.8789026261428508,18.0,3.0
4,Not Deployed,,None,,,Raining,,,2016-11-26,5.0,No Injury,No Restraints Used,21.0,47.49450029413195,Dark-No Street Lights,-122.28247128944875,11.0,,,,,,Straight & Level,Dry,,,21:48:00,"Legally Parked, Unoccupied",43.90833333333333,0.0,0.014285714285714287,-0.27142857142857124,43.699999999999996,96.2,0.042857142857142864,0.028571428571428574,0.0,95.72727272727273,0.020000000000003126,0.01,29.511666666666667,0.027142857142857326,29.529999999999994,44.900000000000006,0.0,0.0,-0.25714285714285773,44.81818181818182,13.0,7.5,2.3249999999999997,1.542857142857143,1.8789026261428508,18.0,3.0
5,Not Deployed,,Exceeding Reas. Safe Speed,,,Raining,,,2016-11-26,5.0,No Injury,Lap & Shoulder Used,22.0,47.4692653075174,Dark-Street Lights On,-122.21787130041568,11.0,Possible Injury,Lap & Shoulder Used,,,60.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,22:43:00,Going Straight Ahead,42.61666666666667,0.06000000000000001,0.04,0.03999999999999915,42.22,93.78333333333335,0.12,0.2,-0.2,92.6,0.022222222222221748,0.01,29.541666666666668,0.029999999999999714,29.568,44.46666666666667,0.04,0.02,0.09999999999999858,44.42,7.0,,2.733333333333333,1.35,2.2963685719480282,8.0,4.0
6,Not Deployed,,None,,,Raining,,,2016-11-26,5.0,No Injury,Lap & Shoulder Used,22.0,47.4692653075174,Dark-Street Lights On,-122.21787130041568,11.0,No Injury,Lap & Shoulder Used,,,,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,22:43:00,Stopped for Traffic,42.61666666666667,0.06000000000000001,0.04,0.03999999999999915,42.22,93.78333333333335,0.12,0.2,-0.2,92.6,0.022222222222221748,0.01,29.541666666666668,0.029999999999999714,29.568,44.46666666666667,0.04,0.02,0.09999999999999858,44.42,7.0,,2.733333333333333,1.35,2.2963685719480282,8.0,4.0
7,Side Airbag Deployed,,Did Not Grant RW to Vehicle,Driver Distractions Outside Vehicle,,Overcast,,,2016-11-28,0.0,No Injury,Lap & Shoulder Used,16.0,47.797132856244936,Dusk,-122.33562725076,11.0,,,,,30.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,16:10:00,Making Left Turn,46.00833333333333,0.05,0.09999999999999999,-0.42000000000000026,45.85,92.79166666666667,0.30999999999999994,0.06,2.2,93.91666666666667,0.0,0.0,29.962500000000002,0.017999999999999617,29.969166666666663,48.09166666666667,0.0,0.12,-0.9900000000000013,47.64166666666667,2.3,2.0,0.09000000000000001,0.3,2.056663618131835,18.0,5.0
8,Front Airbag Deployed,,None,,,Overcast,,,2016-11-28,0.0,No Injury,Lap & Shoulder Used,16.0,47.797132856244936,Dusk,-122.33562725076,11.0,Possible Injury,Child Booster Seat Used,,,30.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,16:10:00,Going Straight Ahead,46.00833333333333,0.05,0.09999999999999999,-0.42000000000000026,45.85,92.79166666666667,0.30999999999999994,0.06,2.2,93.91666666666667,0.0,0.0,29.962500000000002,0.017999999999999617,29.969166666666663,48.09166666666667,0.0,0.12,-0.9900000000000013,47.64166666666667,2.3,2.0,0.09000000000000001,0.3,2.056663618131835,18.0,5.0
9,Unknown,,Other,,,Unknown,,,2016-11-20,6.0,Unknown,Unknown,13.0,47.600690338223906,Daylight,-122.32822346667612,11.0,,,,,,Unknown,Unknown,Unknown,Unknown,13:00:00,Other,47.099999999999994,0.10000000000000002,0.05333333333333333,0.18666666666666648,47.53043478260869,84.69999999999999,0.16875,0.875,-1.5625,84.25,0.02142857142857097,0.01,29.639999999999997,-0.005714285714285846,29.62636363636364,51.67058823529411,0.225,0.0,0.6812499999999995,52.274999999999984,15.0,7.4,2.0130434782608697,1.6105263157894734,1.6628203992133637,50.0,6.0
10,Unknown,,None,,,Unknown,,,2016-11-20,6.0,Unknown,Unknown,13.0,47.600690338223906,Daylight,-122.32822346667612,11.0,,,,,,Unknown,Unknown,,,13:00:00,"Legally Parked, Unoccupied",47.099999999999994,0.10000000000000002,0.05333333333333333,0.18666666666666648,47.53043478260869,84.69999999999999,0.16875,0.875,-1.5625,84.25,0.02142857142857097,0.01,29.639999999999997,-0.005714285714285846,29.62636363636364,51.67058823529411,0.225,0.0,0.6812499999999995,52.274999999999984,15.0,7.4,2.0130434782608697,1.6105263157894734,1.6628203992133637,50.0,6.0
11,Not Deployed,,Follow Too Closely,,,Clear or Partly Cloudy,,,2016-11-28,0.0,No Injury,Unknown,8.0,47.64208941936281,Daylight,-122.20152020586436,11.0,,,,,35.0,Straight & Grade,Wet,Blacktop,Had NOT Been Drinking,08:03:00,Going Straight Ahead,41.42727272727273,0.2,0.1,0.8799999999999997,41.5,93.01818181818182,0.1,0.2,-1.0,91.5,0.0,0.0,29.730909090909087,0.4000000000000014,29.821666666666662,43.345454545454544,0.24,0.08,1.2599999999999993,43.916666666666664,15.0,5.0,1.0625,0.5599999999999999,1.681653703244785,11.0,7.0
12,Not Deployed,,None,,,Clear or Partly Cloudy,,,2016-11-28,0.0,No Injury,Unknown,8.0,47.64208941936281,Daylight,-122.20152020586436,11.0,,,,,35.0,Straight & Grade,Wet,Blacktop,Had NOT Been Drinking,08:03:00,Stopped at Signal or Stop Sign,41.42727272727273,0.2,0.1,0.8799999999999997,41.5,93.01818181818182,0.1,0.2,-1.0,91.5,0.0,0.0,29.730909090909087,0.4000000000000014,29.821666666666662,43.345454545454544,0.24,0.08,1.2599999999999993,43.916666666666664,15.0,5.0,1.0625,0.5599999999999999,1.681653703244785,11.0,7.0
13,Not Deployed,,Did Not Grant RW to Vehicle,,,Overcast,,,2016-11-22,1.0,No Injury,Lap & Shoulder Used,14.0,47.46599714022987,Daylight,-122.2811886479601,11.0,,,,,30.0,Straight & Grade,Wet,Blacktop,Had NOT Been Drinking,14:10:00,Making Left Turn,41.0125,0.10000000000000002,0.13333333333333333,-0.29999999999999954,41.2625,62.975,0.13333333333333333,0.23333333333333336,-0.6666666666666666,63.75,0.0,0.0,29.853749999999998,-0.006666666666666525,29.85125,53.28750000000001,0.06666666666666667,0.03333333333333333,0.03333333333333618,53.15,8.0,4.9,2.0,2.05,1.8448070505359266,12.0,8.0
14,Not Deployed,,Inattention,,,Overcast,,,2016-11-22,1.0,No Injury,Lap & Shoulder Used,14.0,47.46599714022987,Daylight,-122.2811886479601,11.0,,,,,30.0,Straight & Grade,Wet,Blacktop,Had NOT Been Drinking,14:10:00,Going Straight Ahead,41.0125,0.10000000000000002,0.13333333333333333,-0.29999999999999954,41.2625,62.975,0.13333333333333333,0.23333333333333336,-0.6666666666666666,63.75,0.0,0.0,29.853749999999998,-0.006666666666666525,29.85125,53.28750000000001,0.06666666666666667,0.03333333333333333,0.03333333333333618,53.15,8.0,4.9,2.0,2.05,1.8448070505359266,12.0,8.0
15,Not Airbag Equipped,,None,,,Overcast,,,2016-11-22,1.0,No Injury,No Restraints Used,14.0,47.46599714022987,Daylight,-122.2811886479601,11.0,,,,,,Straight & Grade,Wet,,,14:10:00,"Legally Parked, Unoccupied",41.0125,0.10000000000000002,0.13333333333333333,-0.29999999999999954,41.2625,62.975,0.13333333333333333,0.23333333333333336,-0.6666666666666666,63.75,0.0,0.0,29.853749999999998,-0.006666666666666525,29.85125,53.28750000000001,0.06666666666666667,0.03333333333333333,0.03333333333333618,53.15,8.0,4.9,2.0,2.05,1.8448070505359266,12.0,8.0
16,Not Deployed,,None,,,Overcast,,,2016-11-22,1.0,No Injury,No Restraints Used,14.0,47.46599714022987,Daylight,-122.2811886479601,11.0,,,,,,Straight & Grade,Wet,,,14:10:00,"Legally Parked, Unoccupied",41.0125,0.10000000000000002,0.13333333333333333,-0.29999999999999954,41.2625,62.975,0.13333333333333333,0.23333333333333336,-0.6666666666666666,63.75,0.0,0.0,29.853749999999998,-0.006666666666666525,29.85125,53.28750000000001,0.06666666666666667,0.03333333333333333,0.03333333333333618,53.15,8.0,4.9,2.0,2.05,1.8448070505359266,12.0,8.0
17,Not Deployed,,None,,,Overcast,,,2016-11-22,1.0,No Injury,No Restraints Used,14.0,47.46599714022987,Daylight,-122.2811886479601,11.0,,,,,,Straight & Grade,Wet,,,14:10:00,"Legally Parked, Unoccupied",41.0125,0.10000000000000002,0.13333333333333333,-0.29999999999999954,41.2625,62.975,0.13333333333333333,0.23333333333333336,-0.6666666666666666,63.75,0.0,0.0,29.853749999999998,-0.006666666666666525,29.85125,53.28750000000001,0.06666666666666667,0.03333333333333333,0.03333333333333618,53.15,8.0,4.9,2.0,2.05,1.8448070505359266,12.0,8.0
18,Not Deployed,,Did Not Grant RW to Vehicle,,,Overcast,,,2016-11-23,2.0,No Injury,Lap & Shoulder Used,15.0,47.46077010034614,Dusk,-122.2543259104497,11.0,,,,,35.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,15:40:00,Making Left Turn,44.0,0.03333333333333333,0.13333333333333333,-0.7333333333333343,43.82,88.61666666666667,0.20000000000000004,0.39999999999999997,-1.6666666666666667,88.2,0.0,0.0,30.048333333333332,0.010000000000000378,30.062,47.25,0.0,0.03333333333333333,-0.20000000000000284,47.26,7.4,2.5,3.7,4.9,1.9119744034815487,10.0,9.0
19,Not Deployed,,None,,,Overcast,,,2016-11-23,2.0,No Injury,Lap & Shoulder Used,15.0,47.46077010034614,Dusk,-122.2543259104497,11.0,,,,,35.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,15:40:00,Going Straight Ahead,44.0,0.03333333333333333,0.13333333333333333,-0.7333333333333343,43.82,88.61666666666667,0.20000000000000004,0.39999999999999997,-1.6666666666666667,88.2,0.0,0.0,30.048333333333332,0.010000000000000378,30.062,47.25,0.0,0.03333333333333333,-0.20000000000000284,47.26,7.4,2.5,3.7,4.9,1.9119744034815487,10.0,9.0
20,Not Deployed,,Exceeding Reas. Safe Speed,,,Clear or Partly Cloudy,,,2016-11-23,2.0,No Injury,Lap & Shoulder Used,9.0,47.46512512919775,Daylight,-122.28891643665126,11.0,,,,,40.0,Straight & Grade,Wet,Blacktop,Had NOT Been Drinking,09:45:00,Making Left Turn,42.35000000000001,0.19999999999999998,0.10000000000000002,0.7000000000000005,42.78333333333333,92.26249999999999,0.10000000000000002,0.4666666666666666,-4.333333333333333,91.83333333333333,0.0,0.0,29.987499999999997,0.010000000000000378,30.00333333333333,44.475,0.20000000000000004,0.0,1.9333333333333325,45.03333333333333,12.0,12.0,2.4250000000000003,3.075,2.0372934183339497,14.0,10.0
21,,,,,,Clear or Partly Cloudy,,,2016-11-23,2.0,,,9.0,47.46512512919775,Daylight,-122.28891643665126,11.0,,,,,,Straight & Grade,Wet,,,09:45:00,,42.35000000000001,0.19999999999999998,0.10000000000000002,0.7000000000000005,42.78333333333333,92.26249999999999,0.10000000000000002,0.4666666666666666,-4.333333333333333,91.83333333333333,0.0,0.0,29.987499999999997,0.010000000000000378,30.00333333333333,44.475,0.20000000000000004,0.0,1.9333333333333325,45.03333333333333,12.0,12.0,2.4250000000000003,3.075,2.0372934183339497,14.0,10.0
22,Unknown,,Follow Too Closely,,,Raining,,,2016-11-23,2.0,Unknown,Unknown,13.0,47.506988092409394,Daylight,-122.29105291506508,11.0,,,,,35.0,Straight & Level,Dry,Blacktop,Unknown,13:55:00,Going Straight Ahead,45.357142857142854,0.17500000000000002,0.0875,0.9249999999999998,45.93846153846154,90.12142857142858,0.9125,0.4375,4.5,90.76923076923077,0.1222222222222058,0.05,30.03,0.0,30.026153846153843,48.15714285714286,0.15000000000000002,0.2,-0.4500000000000002,48.56153846153847,18.0,12.0,3.72,3.488888888888889,2.06396446441699,22.0,11.0
23,Not Deployed,,None,,,Raining,,,2016-11-23,2.0,No Injury,Lap & Shoulder Used,13.0,47.506988092409394,Daylight,-122.29105291506508,11.0,,,,,,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,13:55:00,Stopped for Traffic,45.357142857142854,0.17500000000000002,0.0875,0.9249999999999998,45.93846153846154,90.12142857142858,0.9125,0.4375,4.5,90.76923076923077,0.1222222222222058,0.05,30.03,0.0,30.026153846153843,48.15714285714286,0.15000000000000002,0.2,-0.4500000000000002,48.56153846153847,18.0,12.0,3.72,3.488888888888889,2.06396446441699,22.0,11.0
24,Front Airbag Deployed,,Improper Turn,,,Raining,,,2016-11-23,2.0,No Injury,Lap & Shoulder Used,17.0,47.46508184530095,Dark-Street Lights On,-122.28863294044712,11.0,,,,,35.0,Straight & Grade,Wet,Blacktop,Had NOT Been Drinking,17:00:00,Making Left Turn,43.599999999999994,0.03333333333333333,0.13333333333333333,-1.1666666666666643,43.15714285714286,89.5625,0.13333333333333333,0.46666666666666673,-4.0,89.14285714285714,0.0,0.0,30.053749999999997,0.00333333333333267,30.055714285714284,46.475,0.06666666666666667,0.06666666666666667,0.03333333333333144,46.142857142857146,15.9,14.5,3.375,4.550000000000001,2.038257492142475,14.0,12.0
25,Front Airbag Deployed,,None,,,Raining,,,2016-11-23,2.0,Evident Injury,Lap & Shoulder Used,17.0,47.46508184530095,Dark-Street Lights On,-122.28863294044712,11.0,,,,,35.0,Straight & Grade,Wet,Blacktop,Had NOT Been Drinking,17:00:00,Going Straight Ahead,43.599999999999994,0.03333333333333333,0.13333333333333333,-1.1666666666666643,43.15714285714286,89.5625,0.13333333333333333,0.46666666666666673,-4.0,89.14285714285714,0.0,0.0,30.053749999999997,0.00333333333333267,30.055714285714284,46.475,0.06666666666666667,0.06666666666666667,0.03333333333333144,46.142857142857146,15.9,14.5,3.375,4.550000000000001,2.038257492142475,14.0,12.0
26,Front Airbag Deployed,,Other,,,Overcast,,,2016-11-25,4.0,No Injury,Lap & Shoulder Used,5.0,47.45774230752368,Dark-Street Lights On,-122.26449712342384,11.0,,,,,30.0,Curve & Grade,Oil,Blacktop,Had NOT Been Drinking,05:55:00,Going Straight Ahead,41.7,0.1,0.1,-0.34999999999999787,41.63333333333333,92.22,0.30000000000000004,0.35,-0.5,91.33333333333333,0.0,0.0,29.901999999999997,0.009999999999999787,29.916666666666668,43.84,0.05,0.05,-0.1999999999999993,43.96666666666666,2.5,0.0,0.95,0.55,1.7466824629931783,9.0,13.0
27,,,,,,Overcast,,,2016-11-25,4.0,,,5.0,47.45774230752368,Dark-Street Lights On,-122.26449712342384,11.0,,,,,,Curve & Grade,Oil,,,05:55:00,,41.7,0.1,0.1,-0.34999999999999787,41.63333333333333,92.22,0.30000000000000004,0.35,-0.5,91.33333333333333,0.0,0.0,29.901999999999997,0.009999999999999787,29.916666666666668,43.84,0.05,0.05,-0.1999999999999993,43.96666666666666,2.5,0.0,0.95,0.55,1.7466824629931783,9.0,13.0
28,Not Deployed,,Inattention,,,Clear or Partly Cloudy,,,2016-11-25,4.0,No Injury,Lap & Shoulder Used,10.0,47.492525394333704,Daylight,-122.29263973160856,11.0,,,,,,Straight & Grade,Wet,Blacktop,Had NOT Been Drinking,10:20:00,Backing,43.685714285714276,0.4272727272727273,0.03636363636363637,1.4000000000000012,44.45384615384616,91.32857142857144,0.0818181818181818,0.7272727272727273,-3.4545454545454546,90.07692307692308,0.1294117647058817,0.12,29.957857142857137,0.0009090909090913742,29.95846153846153,46.07142857142857,0.5999999999999999,0.0,2.527272727272728,47.276923076923076,9.3,8.7,0.7333333333333335,1.011111111111111,2.1014860256964956,22.0,14.0
29,Not Deployed,,None,,,Clear or Partly Cloudy,,,2016-11-25,4.0,No Injury,Lap & Shoulder Used,10.0,47.492525394333704,Daylight,-122.29263973160856,11.0,,,,,,Straight & Grade,Wet,Blacktop,Had NOT Been Drinking,10:20:00,Stopped for Traffic,43.685714285714276,0.4272727272727273,0.03636363636363637,1.4000000000000012,44.45384615384616,91.32857142857144,0.0818181818181818,0.7272727272727273,-3.4545454545454546,90.07692307692308,0.1294117647058817,0.12,29.957857142857137,0.0009090909090913742,29.95846153846153,46.07142857142857,0.5999999999999999,0.0,2.527272727272728,47.276923076923076,9.3,8.7,0.7333333333333335,1.011111111111111,2.1014860256964956,22.0,14.0
30,Front Airbag Deployed,,Inattention,,,Raining,,,2016-11-26,5.0,No Injury,Lap & Shoulder Used,15.0,47.506951204881496,Dusk,-122.27549654148822,11.0,,,,,35.0,Curve & Grade,Oil,Blacktop,Had NOT Been Drinking,15:38:00,Going Straight Ahead,50.09090909090909,0.025,0.20000000000000004,-0.5874999999999986,49.662499999999994,90.91818181818182,0.5125,0.037500000000000006,1.875,91.25,0.0,0.0,29.424545454545456,0.018749999999999822,29.43625,52.75454545454545,0.0,0.325,-1.1500000000000004,52.125,7.0,5.6,1.2,0.6714285714285715,1.9239257673229333,20.0,15.0
31,Side Airbag Deployed,,None,,,Raining,,,2016-11-26,5.0,Possible Injury,Lap & Shoulder Used,15.0,47.506951204881496,Dusk,-122.27549654148822,11.0,No Injury,Lap & Shoulder Used,,,35.0,Curve & Grade,Oil,Blacktop,Had NOT Been Drinking,15:38:00,Going Straight Ahead,50.09090909090909,0.025,0.20000000000000004,-0.5874999999999986,49.662499999999994,90.91818181818182,0.5125,0.037500000000000006,1.875,91.25,0.0,0.0,29.424545454545456,0.018749999999999822,29.43625,52.75454545454545,0.0,0.325,-1.1500000000000004,52.125,7.0,5.6,1.2,0.6714285714285715,1.9239257673229333,20.0,15.0
32,Unknown,,None,,,Raining,,,2016-11-25,4.0,Unknown,Unknown,3.0,47.77754840799958,Dark-Street Lights On,-122.26478490418889,11.0,,,,,,,,,,03:00:00,"Legally Parked, Unoccupied",41.98518518518518,0.07916666666666666,0.04583333333333334,0.21666666666666767,41.975,89.02962962962964,0.14583333333333334,0.1625,-0.041666666666666664,88.70833333333333,0.0,0.0,29.847407407407413,0.02333333333333402,29.855000000000015,45.21481481481482,0.07500000000000001,0.03333333333333333,0.27499999999999974,45.337500000000006,19.9,18.0,3.5959999999999996,3.391666666666667,1.6802947691873442,36.0,16.0
33,Unknown,,Unknown Driver Distraction,,,Raining,,,2016-11-25,4.0,Unknown,Unknown,3.0,47.77754840799958,Dark-Street Lights On,-122.26478490418889,11.0,,,,,,,,Blacktop,Unknown,03:00:00,Going Straight Ahead,41.98518518518518,0.07916666666666666,0.04583333333333334,0.21666666666666767,41.975,89.02962962962964,0.14583333333333334,0.1625,-0.041666666666666664,88.70833333333333,0.0,0.0,29.847407407407413,0.02333333333333402,29.855000000000015,45.21481481481482,0.07500000000000001,0.03333333333333333,0.27499999999999974,45.337500000000006,19.9,18.0,3.5959999999999996,3.391666666666667,1.6802947691873442,36.0,16.0
34,Not Deployed,,Inattention,,,Raining,,,2016-11-28,0.0,No Injury,Lap & Shoulder Used,17.0,47.76843448688261,Dark-Street Lights On,-122.2422907588266,11.0,,,,,35.0,Straight & Grade,Wet,Blacktop,Had NOT Been Drinking,17:00:00,Going Straight Ahead,45.59666666666668,0.07692307692307693,0.11153846153846157,-0.36153846153846175,45.26428571428571,90.44999999999999,0.5538461538461538,0.11923076923076924,3.769230769230769,91.89285714285714,0.032727272727277844,0.03,30.016551724137937,0.019199999999999873,30.027037037037037,48.38666666666667,0.007692307692307693,0.1730769230769231,-1.4461538461538461,47.621428571428574,5.0,2.5,0.13846153846153847,0.06,1.8672290848718254,41.0,17.0
35,Not Deployed,,None,,,Raining,,,2016-11-28,0.0,Evident Injury,Lap & Shoulder Used,17.0,47.76843448688261,Dark-Street Lights On,-122.2422907588266,11.0,,,,,35.0,Straight & Grade,Wet,Blacktop,Had NOT Been Drinking,17:00:00,Stopped in Roadway,45.59666666666668,0.07692307692307693,0.11153846153846157,-0.36153846153846175,45.26428571428571,90.44999999999999,0.5538461538461538,0.11923076923076924,3.769230769230769,91.89285714285714,0.032727272727277844,0.03,30.016551724137937,0.019199999999999873,30.027037037037037,48.38666666666667,0.007692307692307693,0.1730769230769231,-1.4461538461538461,47.621428571428574,5.0,2.5,0.13846153846153847,0.06,1.8672290848718254,41.0,17.0
36,Not Deployed,,None,,,Overcast,,,2016-11-27,6.0,No Injury,Lap & Shoulder Used,18.0,47.428271110464586,Dark-Street Lights On,-122.23419825792486,11.0,,,,,,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,18:41:00,Going Straight Ahead,42.68,0.02,0.04,-0.24000000000000057,42.64,96.4,0.0,0.08,-0.6,96.0,0.03529411764706016,0.04,29.508000000000003,-0.011999999999999744,29.514,43.8,0.06000000000000001,0.02,0.240000000000002,44.0,7.4,2.5,3.433333333333333,2.4,2.2827953247592547,7.0,18.0
37,,,,,,Overcast,,,2016-11-27,6.0,,,18.0,47.428271110464586,Dark-Street Lights On,-122.23419825792486,11.0,,,,,,Straight & Level,Dry,,,18:41:00,,42.68,0.02,0.04,-0.24000000000000057,42.64,96.4,0.0,0.08,-0.6,96.0,0.03529411764706016,0.04,29.508000000000003,-0.011999999999999744,29.514,43.8,0.06000000000000001,0.02,0.240000000000002,44.0,7.4,2.5,3.433333333333333,2.4,2.2827953247592547,7.0,18.0
38,Not Deployed,,Disregard Stop and Go Light,,,Raining,,,2016-11-24,3.0,No Injury,Lap & Shoulder Used,22.0,47.41586289960292,Dark-Street Lights On,-122.20022617960045,11.0,,,,,40.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,22:42:00,Making Left Turn,44.0,0.0,0.0,0.0,44.0,93.4,0.2,0.4,-2.0,93.0,0.011111111111110874,0.01,29.7,0.029999999999997584,29.72,46.3,0.0,0.0,0.3999999999999986,46.5,,,4.5,5.0,0.7694481138448811,2.0,19.0
39,Not Deployed,,None,,,Raining,,,2016-11-24,3.0,No Injury,Lap & Shoulder Used,22.0,47.41586289960292,Dark-Street Lights On,-122.20022617960045,11.0,,,,,40.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,22:42:00,Going Straight Ahead,44.0,0.0,0.0,0.0,44.0,93.4,0.2,0.4,-2.0,93.0,0.011111111111110874,0.01,29.7,0.029999999999997584,29.72,46.3,0.0,0.0,0.3999999999999986,46.5,,,4.5,5.0,0.7694481138448811,2.0,19.0
40,Not Deployed,,None,,,Raining,,,2016-11-24,3.0,No Injury,Lap & Shoulder Used,22.0,47.41586289960292,Dark-Street Lights On,-122.20022617960045,11.0,,,,,40.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,22:42:00,Going Straight Ahead,44.0,0.0,0.0,0.0,44.0,93.4,0.2,0.4,-2.0,93.0,0.011111111111110874,0.01,29.7,0.029999999999997584,29.72,46.3,0.0,0.0,0.3999999999999986,46.5,,,4.5,5.0,0.7694481138448811,2.0,19.0
41,Not Airbag Equipped,,Other,Exceeding Stated Speed Limit,,Raining,,,2016-11-27,6.0,No Injury,Lap & Shoulder Used,3.0,47.43860539678611,Dark-Street Lights On,-122.255053680946,11.0,,,,,25.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,03:25:00,Going Straight Ahead,42.9,0.04,0.06000000000000001,-0.23999999999999916,42.800000000000004,97.0,0.06000000000000001,0.06000000000000001,0.0,97.5,0.04363636363637046,0.02,29.705,0.027999999999999404,29.72,43.34285714285715,0.0,0.02,-0.14000000000000057,43.583333333333336,4.9,2.5,1.3800000000000001,0.325,2.315748534500188,11.0,20.0
42,Not Deployed,,Inattention,,,Raining,,,2016-11-27,6.0,No Injury,Lap & Shoulder Used,11.0,47.455910838271826,Daylight,-122.26243441993877,11.0,,,,,35.0,Straight & Grade,Wet,Blacktop,Had NOT Been Drinking,11:43:00,Making Left Turn,44.35,0.06666666666666667,0.03333333333333333,0.6333333333333329,44.324999999999996,96.8,0.13333333333333333,0.10000000000000002,0.3333333333333333,96.75,0.011111111111112848,0.0,29.791666666666668,-0.01666666666666809,29.777499999999996,45.18333333333334,0.03333333333333333,0.0,0.5333333333333314,45.175000000000004,9.8,4.9,4.633333333333334,4.15,1.8333088963090016,9.0,21.0
