,airbag,alcohol_test_given,contributing_factor_1,contributing_factor_2,contributing_factor_3,current_weather,cyclist_injury,cyclist_present,date,day_of_week,driver_injury,driver_restraint_type,hour,lat,lighting_conditions,lon,month,passenger_injury,passenger_restraint_type,pedestrian_injury,pedestrian_present,posted_speed_limit,roadway_characterization,roadway_surface_condition,roadway_surface_type,sobriety_type,time_of_day,vehicle_action,wx_DewpointF_last_1hr_avg,wx_DewpointF_last_1hr_avg_decrease,wx_DewpointF_last_1hr_avg_increase,wx_DewpointF_last_1hr_change,wx_DewpointF_latest,wx_Humidity_last_1hr_avg,wx_Humidity_last_1hr_avg_decrease,wx_Humidity_last_1hr_avg_increase,wx_Humidity_last_1hr_change,wx_Humidity_latest,wx_PrecipRate_inhr_last_1hr,wx_PrecipRate_inhr_latest_max,wx_PressureIn_last_1hr_avg,wx_PressureIn_last_1hr_change,wx_PressureIn_latest,wx_TemperatureF_last_1hr_avg,wx_TemperatureF_last_1hr_avg_decrease,wx_TemperatureF_last_1hr_avg_increase,wx_TemperatureF_last_1hr_change,wx_TemperatureF_latest,wx_WindSpeedGustMPH_last_1hr_max,wx_WindSpeedGustMPH_latest,wx_WindSpeedMPH_last_1hr_avg,wx_WindSpeedMPH_latest,wx_mean_station_dist_mi,wx_station_count,wx_unique_event_id
0,Not Deployed,,None,,,Raining,,,2017-04-06,3.0,No Injury,Lap & Shoulder Used,7.0,47.64420902194857,Daylight,-122.30467653084403,4.0,,,,,60.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,07:56:00,Slowing,45.57301587301587,0.07250000000000004,0.04000000000000001,0.3724999999999998,45.74754098360657,86.0774193548387,0.30769230769230754,0.08461538461538462,2.3333333333333335,87.23333333333333,16.320000000000004,0.1,29.734687500000003,-0.007073170731707556,29.729193548387105,49.8809523809524,0.0,0.0325,-0.31249999999999983,49.73114754098361,36.0,30.0,4.306818181818182,3.4666666666666672,2.1335457517227563,74.0,1.0
1,Combination of Airbag Deployed,,Follow Too Closely,,,Raining,,,2017-04-06,3.0,No Injury,Lap & Shoulder Used,10.0,47.6047285003607,Daylight,-122.32809784752884,4.0,,,,,60.0,Straight & Level,Dry,Concrete,Had NOT Been Drinking,10:25:00,Going Straight Ahead,46.342222222222226,0.10975609756097561,0.04634146341463416,0.4146341463414629,46.595454545454544,85.84782608695652,0.21951219512195122,0.1536585365853658,0.7560975609756098,85.88636363636364,0.05882352941176136,0.07,29.72622222222223,0.0039024390243899876,29.726363636363647,50.751063829787206,0.075609756097561,0.004878048780487805,0.25853658536585267,51.06363636363637,28.0,28.0,4.289655172413793,3.525925925925926,1.6452689857263385,53.0,2.0
2,Not Deployed,,None,,,Raining,,,2017-04-06,3.0,No Injury,Lap & Shoulder Used,10.0,47.6047285003607,Daylight,-122.32809784752884,4.0,No Injury,Lap & Shoulder Used,,,60.0,Straight & Level,Dry,Concrete,Had NOT Been Drinking,10:25:00,Slowing,46.342222222222226,0.10975609756097561,0.04634146341463416,0.4146341463414629,46.595454545454544,85.84782608695652,0.21951219512195122,0.1536585365853658,0.7560975609756098,85.88636363636364,0.05882352941176136,0.07,29.72622222222223,0.0039024390243899876,29.726363636363647,50.751063829787206,0.075609756097561,0.004878048780487805,0.25853658536585267,51.06363636363637,28.0,28.0,4.289655172413793,3.525925925925926,1.6452689857263385,53.0,2.0
3,Not Deployed,,None,,,Raining,,,2017-04-06,3.0,No Injury,Lap & Shoulder Used,10.0,47.6047285003607,Daylight,-122.32809784752884,4.0,No Injury,Lap & Shoulder Used,,,60.0,Straight & Level,Dry,Concrete,Had NOT Been Drinking,10:25:00,Slowing,46.342222222222226,0.10975609756097561,0.04634146341463416,0.4146341463414629,46.595454545454544,85.84782608695652,0.21951219512195122,0.1536585365853658,0.7560975609756098,85.88636363636364,0.05882352941176136,0.07,29.72622222222223,0.0039024390243899876,29.726363636363647,50.751063829787206,0.075609756097561,0.004878048780487805,0.25853658536585267,51.06363636363637,28.0,28.0,4.289655172413793,3.525925925925926,1.6452689857263385,53.0,2.0
4,Not Deployed,,None,,,Raining,,,2017-04-06,3.0,No Injury,Lap & Shoulder Used,10.0,47.6047285003607,Daylight,-122.32809784752884,4.0,No Injury,Lap & Shoulder Used,,,60.0,Straight & Level,Dry,Concrete,Had NOT Been Drinking,10:25:00,Slowing,46.342222222222226,0.10975609756097561,0.04634146341463416,0.4146341463414629,46.595454545454544,85.84782608695652,0.21951219512195122,0.1536585365853658,0.7560975609756098,85.88636363636364,0.05882352941176136,0.07,29.72622222222223,0.0039024390243899876,29.726363636363647,50.751063829787206,0.075609756097561,0.004878048780487805,0.25853658536585267,51.06363636363637,28.0,28.0,4.289655172413793,3.525925925925926,1.6452689857263385,53.0,2.0
5,Not Deployed,,None,,,Raining,,,2017-04-06,3.0,No Injury,Lap & Shoulder Used,10.0,47.6047285003607,Daylight,-122.32809784752884,4.0,No Injury,Child Booster Seat Used,,,60.0,Straight & Level,Dry,Concrete,Had NOT Been Drinking,10:25:00,Slowing,46.342222222222226,0.10975609756097561,0.04634146341463416,0.4146341463414629,46.595454545454544,85.84782608695652,0.21951219512195122,0.1536585365853658,0.7560975609756098,85.88636363636364,0.05882352941176136,0.07,29.72622222222223,0.0039024390243899876,29.726363636363647,50.751063829787206,0.075609756097561,0.004878048780487805,0.25853658536585267,51.06363636363637,28.0,28.0,4.289655172413793,3.525925925925926,1.6452689857263385,53.0,2.0
6,Not Deployed,,None,,,Raining,,,2017-04-06,3.0,No Injury,Lap & Shoulder Used,10.0,47.6047285003607,Daylight,-122.32809784752884,4.0,No Injury,Child Booster Seat Used,,,60.0,Straight & Level,Dry,Concrete,Had NOT Been Drinking,10:25:00,Slowing,46.342222222222226,0.10975609756097561,0.04634146341463416,0.4146341463414629,46.595454545454544,85.84782608695652,0.21951219512195122,0.1536585365853658,0.7560975609756098,85.88636363636364,0.05882352941176136,0.07,29.72622222222223,0.0039024390243899876,29.726363636363647,50.751063829787206,0.075609756097561,0.004878048780487805,0.25853658536585267,51.06363636363637,28.0,28.0,4.289655172413793,3.525925925925926,1.6452689857263385,53.0,2.0
7,Not Deployed,,Follow Too Closely,,,Clear or Partly Cloudy,,,2017-04-04,1.0,No Injury,Lap & Shoulder Used,17.0,47.737181926598026,Daylight,-122.29151435090178,4.0,,,,,40.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,17:00:00,Going Straight Ahead,34.54599999999999,0.5,0.24390243902439013,2.3731707317073165,35.1625,39.684,0.8780487804878049,0.2731707317073171,5.7073170731707314,41.5,0.0,0.0,29.918163265306138,0.022750000000000093,29.937021276595758,59.87200000000001,0.012195121951219513,0.19756097560975613,-1.763414634146341,59.06666666666666,23.6,23.0,2.8066666666666666,2.675,2.1289325897523463,57.0,3.0
8,Not Deployed,,None,,,Clear or Partly Cloudy,,,2017-04-04,1.0,No Injury,Lap & Shoulder Used,17.0,47.737181926598026,Daylight,-122.29151435090178,4.0,,,,,40.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,17:00:00,Stopped for Traffic,34.54599999999999,0.5,0.24390243902439013,2.3731707317073165,35.1625,39.684,0.8780487804878049,0.2731707317073171,5.7073170731707314,41.5,0.0,0.0,29.918163265306138,0.022750000000000093,29.937021276595758,59.87200000000001,0.012195121951219513,0.19756097560975613,-1.763414634146341,59.06666666666666,23.6,23.0,2.8066666666666666,2.675,2.1289325897523463,57.0,3.0
9,Not Deployed,,None,,,Clear or Partly Cloudy,,,2017-04-04,1.0,Possible Injury,Lap & Shoulder Used,17.0,47.737181926598026,Daylight,-122.29151435090178,4.0,,,,,40.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,17:00:00,Stopped for Traffic,34.54599999999999,0.5,0.24390243902439013,2.3731707317073165,35.1625,39.684,0.8780487804878049,0.2731707317073171,5.7073170731707314,41.5,0.0,0.0,29.918163265306138,0.022750000000000093,29.937021276595758,59.87200000000001,0.012195121951219513,0.19756097560975613,-1.763414634146341,59.06666666666666,23.6,23.0,2.8066666666666666,2.675,2.1289325897523463,57.0,3.0
10,Not Deployed,,Exceeding Reas. Safe Speed,Improper Passing,,Raining,,,2017-04-05,2.0,No Injury,Lap & Shoulder Used,20.0,47.751791015456924,Dark-Street Lights On,-122.28090104646358,4.0,No Injury,Lap & Shoulder Used,,,40.0,Straight & Level,Dry,Blacktop,Had NOT Been Drinking,20:15:00,Overtaking and Passing,47.99782608695652,0.033333333333333326,0.11025641025641028,-0.7051282051282047,47.71521739130435,90.2391304347826,0.20769230769230768,0.05384615384615386,1.435897435897436,91.02173913043478,0.021428571428574777,0.07,29.904000000000018,-0.003947368421052407,29.90311111111113,51.015217391304354,0.0,0.1153846153846154,-1.071794871794872,50.53478260869566,11.2,11.2,0.5428571428571428,0.14047619047619048,1.967506450246836,52.0,4.0
