Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SoftwareType,DateUTC
2017-04-11 03:56:00,36.0,34.7,30.14,ESE,112,0.0,2.0,95,0.00,,,0.00,Wunderground v.1.15,2017-04-11 10:56:00,
2017-04-11 04:02:00,35.7,34.4,30.14,ESE,112,0.0,2.0,95,0.00,,,0.00,Wunderground v.1.15,2017-04-11 11:02:00,
2017-04-11 04:08:00,35.8,34.8,30.14,ESE,112,0.0,2.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-11 11:08:00,
2017-04-11 04:14:00,35.8,34.8,30.14,ESE,119,0.0,2.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-11 11:14:00,
2017-04-11 04:19:00,35.8,34.8,30.13,ESE,119,0.0,2.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-11 11:19:00,
2017-04-11 04:25:00,35.6,34.6,30.13,ESE,119,0.0,2.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-11 11:25:00,
2017-04-11 04:31:00,35.5,34.5,30.12,ESE,119,0.0,2.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-11 11:31:00,
2017-04-11 04:37:00,35.3,34.3,30.12,ESE,119,0.0,2.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-11 11:37:00,
2017-04-11 04:42:00,35.4,34.4,30.12,ESE,119,0.0,2.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-11 11:42:00,
2017-04-11 04:48:00,35.3,34.3,30.12,ESE,119,0.0,2.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-11 11:48:00,
2017-04-11 04:54:00,34.8,33.8,30.12,ESE,119,0.0,2.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-11 11:54:00,
2017-04-11 05:00:00,34.4,33.4,30.11,ESE,119,0.0,2.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-11 12:00:00,
2017-04-11 05:06:00,34.3,33.3,30.11,ESE,119,0.0,2.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-11 12:06:00,
2017-04-11 05:12:00,34.2,33.2,30.11,ESE,119,0.0,2.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-11 12:12:00,
2017-04-11 05:18:00,33.9,32.9,30.11,ESE,119,0.0,2.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-11 12:18:00,
2017-04-11 05:23:00,33.8,32.8,30.11,ESE,119,0.0,2.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-11 12:23:00,
2017-04-11 05:29:00,33.7,32.7,30.10,ESE,119,0.0,2.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-11 12:29:00,
2017-04-11 05:35:00,33.8,33.0,30.10,ESE,119,0.0,2.0,97,0.00,,,0.00,Wunderground v.1.15,2017-04-11 12:35:00,
2017-04-11 05:41:00,33.9,33.1,30.10,ESE,119,0.0,2.0,97,0.00,,,0.00,Wunderground v.1.15,2017-04-11 12:41:00,
2017-04-11 05:46:00,33.8,32.8,30.10,ESE,119,0.0,2.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-11 12:46:00,
2017-04-11 05:52:00,33.8,33.0,30.10,ESE,119,0.0,2.0,97,0.00,,,0.00,Wunderground v.1.15,2017-04-11 12:52:00,
2017-04-11 05:58:00,33.5,32.5,30.10,ESE,119,0.0,2.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-11 12:58:00,
2017-04-11 06:04:00,33.3,32.3,30.10,ESE,119,0.0,2.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-11 13:04:00,
2017-04-11 06:10:00,33.6,32.8,30.10,ESE,119,0.0,2.0,97,0.00,,,0.00,Wunderground v.1.15,2017-04-11 13:10:00,
2017-04-11 06:16:00,33.6,32.8,30.10,ESE,119,0.0,2.0,97,0.00,,,0.00,Wunderground v.1.15,2017-04-11 13:16:00,
2017-04-11 06:22:00,33.5,32.7,30.09,ESE,119,0.0,2.0,97,0.00,,,0.00,Wunderground v.1.15,2017-04-11 13:22:00,
2017-04-11 06:28:00,33.7,32.9,30.09,ESE,119,0.0,2.0,97,0.00,,,0.00,Wunderground v.1.15,2017-04-11 13:28:00,
2017-04-11 06:33:00,33.7,32.9,30.09,ESE,119,0.0,2.0,97,0.00,,,0.00,Wunderground v.1.15,2017-04-11 13:33:00,
2017-04-11 06:39:00,33.9,33.1,30.09,ESE,119,0.0,2.0,97,0.00,,,0.00,Wunderground v.1.15,2017-04-11 13:39:00,
2017-04-11 06:45:00,34.2,33.4,30.09,ESE,119,0.0,2.0,97,0.00,,,0.00,Wunderground v.1.15,2017-04-11 13:45:00,
2017-04-11 06:51:00,34.2,33.4,30.08,ESE,119,0.0,2.0,97,0.00,,,0.00,Wunderground v.1.15,2017-04-11 13:51:00,
2017-04-11 06:57:00,34.7,33.9,30.08,ESE,119,0.0,2.0,97,0.00,,,0.00,Wunderground v.1.15,2017-04-11 13:57:00,
2017-04-11 07:03:00,34.8,34.3,30.08,ESE,119,0.0,2.0,98,0.00,,,0.00,Wunderground v.1.15,2017-04-11 14:03:00,
2017-04-11 07:09:00,34.9,34.1,30.08,ESE,119,0.0,2.0,97,0.00,,,0.00,Wunderground v.1.15,2017-04-11 14:09:00,
2017-04-11 07:14:00,35.2,34.7,30.08,ESE,119,0.0,2.0,98,0.00,,,0.00,Wunderground v.1.15,2017-04-11 14:14:00,
2017-04-11 07:20:00,35.5,35.0,30.08,ESE,119,0.0,2.0,98,0.00,,,0.00,Wunderground v.1.15,2017-04-11 14:20:00,
2017-04-11 07:26:00,35.7,35.2,30.08,ESE,119,0.0,2.0,98,0.00,,,0.00,Wunderground v.1.15,2017-04-11 14:26:00,
2017-04-11 07:32:00,36.2,35.7,30.08,ESE,118,0.0,2.0,98,0.00,,,0.00,Wunderground v.1.15,2017-04-11 14:32:00,
2017-04-11 07:37:00,36.9,36.4,30.08,ESE,117,0.0,2.0,98,0.00,,,0.00,Wunderground v.1.15,2017-04-11 14:37:00,
2017-04-11 07:43:00,37.9,37.4,30.08,ESE,117,0.0,2.0,98,0.00,,,0.00,Wunderground v.1.15,2017-04-11 14:43:00,
2017-04-11 07:48:00,38.4,37.6,30.08,East,82,0.0,2.0,97,0.00,,,0.00,Wunderground v.1.15,2017-04-11 14:48:00,
2017-04-11 07:54:00,39.0,38.2,30.08,NNW,329,0.0,2.0,97,0.00,,,0.00,Wunderground v.1.15,2017-04-11 14:54:00,
2017-04-11 07:59:00,39.6,38.0,30.08,ESE,105,0.0,2.0,94,0.00,,,0.00,Wunderground v.1.15,2017-04-11 14:59:00,
2017-04-11 08:05:00,40.9,38.5,30.08,East,98,0.0,2.0,91,0.00,,,0.00,Wunderground v.1.15,2017-04-11 15:05:00,
2017-04-11 08:11:00,41.8,37.9,30.07,ENE,70,0.0,2.0,86,0.00,,,0.00,Wunderground v.1.15,2017-04-11 15:11:00,
2017-04-11 08:16:00,42.4,37.9,30.07,NW,323,0.0,2.0,84,0.00,,,0.00,Wunderground v.1.15,2017-04-11 15:16:00,
2017-04-11 08:21:00,43.2,38.4,30.07,NNW,345,0.0,2.0,83,0.00,,,0.00,Wunderground v.1.15,2017-04-11 15:21:00,
2017-04-11 08:27:00,44.4,38.9,30.07,NW,315,0.0,2.0,81,0.00,,,0.00,Wunderground v.1.15,2017-04-11 15:27:00,
2017-04-11 08:33:00,45.3,38.8,30.06,NNE,20,0.0,2.0,78,0.00,,,0.00,Wunderground v.1.15,2017-04-11 15:33:00,
2017-04-11 08:39:00,45.4,38.9,30.06,NNW,347,0.0,2.0,78,0.00,,,0.00,Wunderground v.1.15,2017-04-11 15:39:00,
2017-04-11 08:44:00,45.9,38.8,30.06,NNW,339,0.0,2.0,76,0.00,,,0.00,Wunderground v.1.15,2017-04-11 15:44:00,
2017-04-11 08:50:00,45.4,38.9,30.05,NW,321,1.0,3.0,78,0.00,,,0.00,Wunderground v.1.15,2017-04-11 15:50:00,
2017-04-11 08:56:00,44.8,38.4,30.05,NNW,348,2.0,3.0,78,0.00,,,0.00,Wunderground v.1.15,2017-04-11 15:56:00,
2017-04-11 09:02:00,44.9,39.1,30.05,WSW,241,2.0,2.0,80,0.00,,,0.00,Wunderground v.1.15,2017-04-11 16:02:00,
2017-04-11 09:07:00,45.6,40.1,30.05,North,355,1.0,2.0,81,0.00,,,0.00,Wunderground v.1.15,2017-04-11 16:07:00,
2017-04-11 09:25:00,45.5,39.7,30.03,East,96,2.0,4.0,80,0.00,,,0.00,Wunderground v.1.15,2017-04-11 16:25:00,
2017-04-11 09:31:00,45.6,39.5,30.04,NNW,333,2.0,3.0,79,0.00,,,0.00,Wunderground v.1.15,2017-04-11 16:31:00,
2017-04-11 09:37:00,45.8,39.7,30.03,NW,316,2.0,5.0,79,0.00,,,0.00,Wunderground v.1.15,2017-04-11 16:37:00,
2017-04-11 09:43:00,46.2,39.4,30.03,North,360,2.0,2.0,77,0.00,,,0.00,Wunderground v.1.15,2017-04-11 16:43:00,
2017-04-11 09:48:00,45.9,38.1,30.03,NW,325,2.0,6.0,74,0.00,,,0.00,Wunderground v.1.15,2017-04-11 16:48:00,
2017-04-11 09:54:00,46.0,38.5,30.03,NNE,32,2.0,4.0,75,0.00,,,0.00,Wunderground v.1.15,2017-04-11 16:54:00,
2017-04-11 10:05:00,46.4,38.2,30.03,NNW,342,2.0,5.0,73,0.00,,,0.00,Wunderground v.1.15,2017-04-11 17:05:00,
2017-04-11 10:11:00,47.1,38.9,30.03,WNW,285,1.0,2.0,73,0.00,,,0.00,Wunderground v.1.15,2017-04-11 17:11:00,
2017-04-11 10:16:00,47.3,38.0,30.03,NE,37,1.0,2.0,70,0.00,,,0.00,Wunderground v.1.15,2017-04-11 17:16:00,
2017-04-11 10:22:00,47.0,39.1,30.02,North,1,1.0,2.0,74,0.00,,,0.00,Wunderground v.1.15,2017-04-11 17:22:00,
2017-04-11 10:28:00,47.5,40.3,30.02,North,359,1.0,3.0,76,0.00,,,0.00,Wunderground v.1.15,2017-04-11 17:28:00,
2017-04-11 10:33:00,47.8,39.6,30.02,NNE,29,1.0,2.0,73,0.00,,,0.00,Wunderground v.1.15,2017-04-11 17:33:00,
2017-04-11 10:39:00,48.1,39.5,30.02,NNE,15,1.0,3.0,72,0.00,,,0.00,Wunderground v.1.15,2017-04-11 17:39:00,
2017-04-11 10:45:00,48.1,38.4,30.01,West,269,2.0,4.0,69,0.00,,,0.00,Wunderground v.1.15,2017-04-11 17:45:00,
2017-04-11 10:51:00,48.2,39.2,30.01,NE,56,2.0,2.0,71,0.00,,,0.00,Wunderground v.1.15,2017-04-11 17:51:00,
2017-04-11 10:56:00,48.7,39.7,30.01,NNW,333,1.0,3.0,71,0.00,,,0.00,Wunderground v.1.15,2017-04-11 17:56:00,
2017-04-11 11:02:00,48.4,39.4,30.01,NW,315,2.0,3.0,71,0.00,,,0.00,Wunderground v.1.15,2017-04-11 18:02:00,
2017-04-11 11:08:00,48.9,39.9,30.01,ENE,61,2.0,5.0,71,0.00,,,0.00,Wunderground v.1.15,2017-04-11 18:08:00,
2017-04-11 11:14:00,49.4,41.1,30.01,NNW,334,1.0,3.0,73,0.00,,,0.00,Wunderground v.1.15,2017-04-11 18:14:00,
2017-04-11 11:19:00,49.2,40.6,30.00,WSW,243,1.0,3.0,72,0.00,,,0.00,Wunderground v.1.15,2017-04-11 18:19:00,
2017-04-11 11:25:00,49.1,39.7,30.00,WSW,237,1.0,2.0,70,0.00,,,0.00,Wunderground v.1.15,2017-04-11 18:25:00,
2017-04-11 11:31:00,49.1,40.5,30.00,North,354,1.0,2.0,72,0.00,,,0.00,Wunderground v.1.15,2017-04-11 18:31:00,
2017-04-11 11:37:00,49.0,40.4,30.00,NE,44,2.0,3.0,72,0.00,,,0.00,Wunderground v.1.15,2017-04-11 18:37:00,
2017-04-11 11:43:00,49.5,41.6,29.99,NNW,334,1.0,4.0,74,0.00,,,0.00,Wunderground v.1.15,2017-04-11 18:43:00,
2017-04-11 11:49:00,50.4,41.3,29.99,NNW,344,1.0,4.0,71,0.00,,,0.00,Wunderground v.1.15,2017-04-11 18:49:00,
2017-04-11 11:55:00,50.9,40.3,29.99,ESE,105,1.0,4.0,67,0.00,,,0.00,Wunderground v.1.15,2017-04-11 18:55:00,
2017-04-11 12:00:00,51.0,41.9,29.99,NE,45,1.0,2.0,71,0.00,,,0.00,Wunderground v.1.15,2017-04-11 19:00:00,
2017-04-11 12:06:00,51.2,41.7,29.98,WNW,290,1.0,3.0,70,0.00,,,0.00,Wunderground v.1.15,2017-04-11 19:06:00,
2017-04-11 12:12:00,51.0,42.6,29.98,NNE,20,1.0,2.0,73,0.00,,,0.00,Wunderground v.1.15,2017-04-11 19:12:00,
2017-04-11 12:18:00,51.4,41.9,29.98,North,11,1.0,4.0,70,0.00,,,0.00,Wunderground v.1.15,2017-04-11 19:18:00,
2017-04-11 12:23:00,50.5,42.9,29.97,West,263,2.0,6.0,75,0.00,,,0.00,Wunderground v.1.15,2017-04-11 19:23:00,
2017-04-11 12:29:00,50.8,42.5,29.97,NNE,27,2.0,6.0,73,0.00,,,0.00,Wunderground v.1.15,2017-04-11 19:29:00,
2017-04-11 12:35:00,51.2,42.8,29.97,NE,41,1.0,2.0,73,0.00,,,0.00,Wunderground v.1.15,2017-04-11 19:35:00,
2017-04-11 12:41:00,51.2,42.1,29.97,NE,46,1.0,3.0,71,0.00,,,0.00,Wunderground v.1.15,2017-04-11 19:41:00,
2017-04-11 12:47:00,50.6,41.9,29.96,WNW,294,2.0,4.0,72,0.00,,,0.00,Wunderground v.1.15,2017-04-11 19:47:00,
2017-04-11 12:53:00,50.3,42.3,29.96,North,11,2.0,3.0,74,0.00,,,0.00,Wunderground v.1.15,2017-04-11 19:53:00,
2017-04-11 12:59:00,50.8,41.4,29.96,NNE,12,2.0,8.0,70,0.00,,,0.00,Wunderground v.1.15,2017-04-11 19:59:00,
2017-04-11 13:04:00,50.6,41.9,29.95,East,87,2.0,4.0,72,0.00,,,0.00,Wunderground v.1.15,2017-04-11 20:04:00,
2017-04-11 13:10:00,50.3,41.3,29.95,WNW,292,2.0,3.0,71,0.00,,,0.00,Wunderground v.1.15,2017-04-11 20:10:00,
2017-04-11 13:16:00,50.4,42.1,29.95,West,281,1.0,3.0,73,0.00,,,0.00,Wunderground v.1.15,2017-04-11 20:16:00,
2017-04-11 13:22:00,50.7,41.6,29.94,NNW,327,1.0,2.0,71,0.00,,,0.00,Wunderground v.1.15,2017-04-11 20:22:00,
2017-04-11 13:27:00,50.6,41.2,29.94,North,356,2.0,3.0,70,0.00,,,0.00,Wunderground v.1.15,2017-04-11 20:27:00,
2017-04-11 13:33:00,50.6,40.4,29.94,NW,319,2.0,2.0,68,0.00,,,0.00,Wunderground v.1.15,2017-04-11 20:33:00,
2017-04-11 13:39:00,50.8,40.6,29.93,North,9,2.0,4.0,68,0.00,,,0.00,Wunderground v.1.15,2017-04-11 20:39:00,
2017-04-11 13:45:00,50.5,41.4,29.93,North,6,3.0,5.0,71,0.00,,,0.00,Wunderground v.1.15,2017-04-11 20:45:00,
2017-04-11 13:51:00,51.0,41.2,29.93,NNW,344,2.0,3.0,69,0.00,,,0.00,Wunderground v.1.15,2017-04-11 20:51:00,
2017-04-11 13:56:00,51.1,41.3,29.92,NW,324,2.0,4.0,69,0.00,,,0.00,Wunderground v.1.15,2017-04-11 20:56:00,
2017-04-11 14:02:00,51.2,41.7,29.92,WNW,297,3.0,4.0,70,0.00,,,0.00,Wunderground v.1.15,2017-04-11 21:02:00,
2017-04-11 14:08:00,52.0,42.5,29.92,NW,304,2.0,4.0,70,0.00,,,0.00,Wunderground v.1.15,2017-04-11 21:08:00,
2017-04-11 14:14:00,52.0,42.9,29.91,NE,45,2.0,2.0,71,0.00,,,0.00,Wunderground v.1.15,2017-04-11 21:14:00,
2017-04-11 14:19:00,52.6,41.2,29.91,North,354,2.0,4.0,65,0.00,,,0.00,Wunderground v.1.15,2017-04-11 21:19:00,
2017-04-11 14:25:00,52.3,43.2,29.91,NW,304,2.0,3.0,71,0.00,,,0.00,Wunderground v.1.15,2017-04-11 21:25:00,
2017-04-11 14:31:00,52.7,43.2,29.91,NW,304,1.0,3.0,70,0.00,,,0.00,Wunderground v.1.15,2017-04-11 21:31:00,
2017-04-11 14:36:00,53.1,42.4,29.91,NW,317,1.0,3.0,67,0.00,,,0.00,Wunderground v.1.15,2017-04-11 21:36:00,
2017-04-11 14:42:00,53.3,43.0,29.90,West,268,1.0,2.0,68,0.00,,,0.00,Wunderground v.1.15,2017-04-11 21:42:00,
2017-04-11 14:48:00,52.4,42.1,29.90,NW,309,1.0,2.0,68,0.00,,,0.00,Wunderground v.1.15,2017-04-11 21:48:00,
2017-04-11 14:54:00,52.3,42.4,29.90,WSW,255,2.0,3.0,69,0.00,,,0.00,Wunderground v.1.15,2017-04-11 21:54:00,
2017-04-11 14:59:00,52.4,42.5,29.89,ESE,108,1.0,3.0,69,0.00,,,0.00,Wunderground v.1.15,2017-04-11 21:59:00,
2017-04-11 15:05:00,52.2,42.0,29.89,NW,307,2.0,5.0,68,0.00,,,0.00,Wunderground v.1.15,2017-04-11 22:05:00,
2017-04-11 15:11:00,52.1,41.9,29.89,NNE,27,2.0,2.0,68,0.00,,,0.00,Wunderground v.1.15,2017-04-11 22:11:00,
2017-04-11 15:17:00,52.6,42.3,29.88,West,261,2.0,4.0,68,0.00,,,0.00,Wunderground v.1.15,2017-04-11 22:17:00,
2017-04-11 15:22:00,52.6,41.6,29.88,NW,304,2.0,4.0,66,0.00,,,0.00,Wunderground v.1.15,2017-04-11 22:22:00,
2017-04-11 15:28:00,52.6,42.3,29.88,North,349,2.0,4.0,68,0.00,,,0.00,Wunderground v.1.15,2017-04-11 22:28:00,
2017-04-11 15:34:00,52.8,42.5,29.87,ENE,74,1.0,3.0,68,0.00,,,0.00,Wunderground v.1.15,2017-04-11 22:34:00,
2017-04-11 15:40:00,52.3,41.7,29.87,NW,307,2.0,2.0,67,0.00,,,0.00,Wunderground v.1.15,2017-04-11 22:40:00,
2017-04-11 15:46:00,52.1,41.5,29.87,WSW,251,2.0,2.0,67,0.00,,,0.00,Wunderground v.1.15,2017-04-11 22:46:00,
2017-04-11 15:52:00,52.2,42.0,29.87,East,89,2.0,3.0,68,0.00,,,0.00,Wunderground v.1.15,2017-04-11 22:52:00,
2017-04-11 15:58:00,52.0,41.8,29.86,North,352,2.0,4.0,68,0.00,,,0.00,Wunderground v.1.15,2017-04-11 22:58:00,
2017-04-11 16:03:00,51.7,41.5,29.86,West,271,2.0,4.0,68,0.00,,,0.00,Wunderground v.1.15,2017-04-11 23:03:00,
2017-04-11 16:09:00,51.6,42.1,29.86,North,1,2.0,4.0,70,0.00,,,0.00,Wunderground v.1.15,2017-04-11 23:09:00,
2017-04-11 16:15:00,51.6,41.4,29.86,WNW,297,2.0,3.0,68,0.00,,,0.00,Wunderground v.1.15,2017-04-11 23:15:00,
2017-04-11 16:21:00,51.6,41.0,29.86,WNW,282,1.0,2.0,67,0.00,,,0.00,Wunderground v.1.15,2017-04-11 23:21:00,
2017-04-11 16:26:00,51.6,41.0,29.86,NW,311,2.0,3.0,67,0.00,,,0.00,Wunderground v.1.15,2017-04-11 23:26:00,
2017-04-11 16:32:00,51.5,40.9,29.86,WSW,243,2.0,2.0,67,0.00,,,0.00,Wunderground v.1.15,2017-04-11 23:32:00,
2017-04-11 16:38:00,51.4,41.2,29.86,NW,306,2.0,7.0,68,0.00,,,0.00,Wunderground v.1.15,2017-04-11 23:38:00,
2017-04-11 16:44:00,51.2,41.0,29.86,NNW,327,2.0,6.0,68,0.00,,,0.00,Wunderground v.1.15,2017-04-11 23:44:00,
2017-04-11 16:50:00,51.3,41.1,29.85,WNW,297,1.0,1.0,68,0.00,,,0.00,Wunderground v.1.15,2017-04-11 23:50:00,
2017-04-11 16:55:00,51.2,41.4,29.85,North,354,1.0,4.0,69,0.00,,,0.00,Wunderground v.1.15,2017-04-11 23:55:00,
2017-04-11 17:01:00,50.9,40.7,29.85,North,359,3.0,3.0,68,0.00,,,0.00,Wunderground v.1.15,2017-04-12 00:01:00,
2017-04-11 17:07:00,50.7,40.5,29.85,NW,326,2.0,6.0,68,0.00,,,0.00,Wunderground v.1.15,2017-04-12 00:07:00,
2017-04-11 17:13:00,50.6,40.8,29.85,NNW,335,2.0,2.0,69,0.00,,,0.00,Wunderground v.1.15,2017-04-12 00:13:00,
2017-04-11 17:18:00,50.5,40.7,29.85,NNW,338,2.0,3.0,69,0.00,,,0.00,Wunderground v.1.15,2017-04-12 00:18:00,
2017-04-11 17:24:00,50.3,40.9,29.85,West,263,2.0,2.0,70,0.00,,,0.00,Wunderground v.1.15,2017-04-12 00:24:00,
2017-04-11 17:36:00,50.4,41.0,29.85,NNW,339,1.0,2.0,70,0.00,,,0.00,Wunderground v.1.15,2017-04-12 00:36:00,
2017-04-11 17:42:00,50.4,41.0,29.85,NNW,330,1.0,2.0,70,0.00,,,0.00,Wunderground v.1.15,2017-04-12 00:42:00,
2017-04-11 17:48:00,50.3,41.3,29.85,North,7,1.0,2.0,71,0.00,,,0.00,Wunderground v.1.15,2017-04-12 00:48:00,
2017-04-11 17:53:00,50.2,40.8,29.84,NNE,24,1.0,3.0,70,0.00,,,0.00,Wunderground v.1.15,2017-04-12 00:53:00,
