Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SoftwareType,DateUTC
2017-04-13 04:10:00,42.9,41.6,29.71,SSE,153,1.0,4.0,95,0.00,,,0.06,Wunderground v.1.15,2017-04-13 11:10:00,
2017-04-13 04:15:00,42.9,41.6,29.71,South,173,1.0,4.0,95,0.00,,,0.06,Wunderground v.1.15,2017-04-13 11:15:00,
2017-04-13 04:21:00,42.9,41.6,29.71,ESE,121,1.0,4.0,95,0.00,,,0.06,Wunderground v.1.15,2017-04-13 11:21:00,
2017-04-13 04:27:00,42.8,41.5,29.71,ESE,115,1.0,4.0,95,0.00,,,0.06,Wunderground v.1.15,2017-04-13 11:27:00,
2017-04-13 04:32:00,42.8,41.5,29.72,SSW,207,1.0,4.0,95,0.00,,,0.06,Wunderground v.1.15,2017-04-13 11:32:00,
2017-04-13 04:38:00,42.8,41.5,29.72,SE,141,1.0,4.0,95,0.00,,,0.06,Wunderground v.1.15,2017-04-13 11:38:00,
2017-04-13 04:44:00,42.8,41.7,29.71,ESE,117,1.0,4.0,96,0.00,,,0.06,Wunderground v.1.15,2017-04-13 11:44:00,
2017-04-13 04:50:00,43.0,41.9,29.72,South,176,1.0,4.0,96,0.00,,,0.06,Wunderground v.1.15,2017-04-13 11:50:00,
2017-04-13 04:55:00,43.1,42.0,29.72,South,189,2.0,6.0,96,0.00,,,0.06,Wunderground v.1.15,2017-04-13 11:55:00,
2017-04-13 05:00:00,43.2,41.9,29.72,SSW,210,2.0,2.0,95,0.00,,,0.06,Wunderground v.1.15,2017-04-13 12:00:00,
2017-04-13 05:06:00,43.2,41.9,29.71,SW,217,2.0,4.0,95,0.00,,,0.06,Wunderground v.1.15,2017-04-13 12:06:00,
2017-04-13 05:12:00,43.3,42.0,29.71,SSW,203,2.0,4.0,95,0.00,,,0.06,Wunderground v.1.15,2017-04-13 12:12:00,
2017-04-13 05:15:00,43.3,42.0,29.71,SSW,210,2.0,4.0,95,0.00,,,0.06,Wunderground v.1.15,2017-04-13 12:15:00,
2017-04-13 05:21:00,43.3,42.0,29.71,ESE,112,2.0,3.0,95,0.00,,,0.06,Wunderground v.1.15,2017-04-13 12:21:00,
2017-04-13 05:26:00,43.2,41.9,29.71,SSE,155,2.0,5.0,95,0.00,,,0.06,Wunderground v.1.15,2017-04-13 12:26:00,
2017-04-13 05:32:00,43.1,41.8,29.72,South,179,3.0,4.0,95,0.00,,,0.06,Wunderground v.1.15,2017-04-13 12:32:00,
2017-04-13 05:38:00,43.1,41.8,29.72,SSW,193,3.0,4.0,95,0.00,,,0.06,Wunderground v.1.15,2017-04-13 12:38:00,
2017-04-13 05:43:00,43.1,41.8,29.72,South,185,3.0,4.0,95,0.00,,,0.06,Wunderground v.1.15,2017-04-13 12:43:00,
2017-04-13 05:49:00,43.2,41.9,29.72,South,178,2.0,5.0,95,0.00,,,0.06,Wunderground v.1.15,2017-04-13 12:49:00,
2017-04-13 05:55:00,43.2,41.9,29.72,South,188,3.0,5.0,95,0.00,,,0.06,Wunderground v.1.15,2017-04-13 12:55:00,
2017-04-13 06:01:00,43.1,41.5,29.72,ESE,117,2.0,4.0,94,0.00,,,0.06,Wunderground v.1.15,2017-04-13 13:01:00,
2017-04-13 06:07:00,43.1,41.8,29.72,South,175,2.0,4.0,95,0.00,,,0.06,Wunderground v.1.15,2017-04-13 13:07:00,
2017-04-13 06:12:00,43.1,41.8,29.72,SSE,164,2.0,5.0,95,0.00,,,0.06,Wunderground v.1.15,2017-04-13 13:12:00,
2017-04-13 06:18:00,43.1,41.8,29.72,SSW,202,3.0,5.0,95,0.00,,,0.06,Wunderground v.1.15,2017-04-13 13:18:00,
2017-04-13 06:24:00,43.0,41.7,29.72,South,183,3.0,6.0,95,0.00,,,0.06,Wunderground v.1.15,2017-04-13 13:24:00,
2017-04-13 06:30:00,43.0,41.7,29.72,SSE,167,3.0,3.0,95,0.00,,,0.06,Wunderground v.1.15,2017-04-13 13:30:00,
2017-04-13 06:35:00,43.0,41.9,29.72,SSE,147,2.0,4.0,96,0.00,,,0.06,Wunderground v.1.15,2017-04-13 13:35:00,
2017-04-13 06:41:00,42.9,41.8,29.72,SE,127,1.0,4.0,96,0.00,,,0.06,Wunderground v.1.15,2017-04-13 13:41:00,
2017-04-13 06:47:00,42.8,41.7,29.73,SSW,205,0.0,4.0,96,0.00,,,0.06,Wunderground v.1.15,2017-04-13 13:47:00,
2017-04-13 06:59:00,42.8,41.7,29.73,East,92,1.0,4.0,96,0.00,,,0.06,Wunderground v.1.15,2017-04-13 13:59:00,
2017-04-13 07:05:00,42.8,41.7,29.73,SW,216,0.0,4.0,96,0.00,,,0.06,Wunderground v.1.15,2017-04-13 14:05:00,
2017-04-13 07:11:00,42.9,41.8,29.73,SW,227,1.0,4.0,96,0.00,,,0.06,Wunderground v.1.15,2017-04-13 14:11:00,
2017-04-13 07:22:00,43.1,42.0,29.73,SW,219,1.0,4.0,96,0.00,,,0.06,Wunderground v.1.15,2017-04-13 14:22:00,
2017-04-13 07:28:00,43.2,41.9,29.73,SE,131,1.0,4.0,95,0.00,,,0.06,Wunderground v.1.15,2017-04-13 14:28:00,
2017-04-13 07:34:00,43.4,41.8,29.74,South,176,1.0,4.0,94,0.00,,,0.06,Wunderground v.1.15,2017-04-13 14:34:00,
2017-04-13 07:39:00,43.5,41.9,29.74,South,176,1.0,4.0,94,0.00,,,0.06,Wunderground v.1.15,2017-04-13 14:39:00,
2017-04-13 07:45:00,43.7,42.1,29.74,South,181,1.0,4.0,94,0.00,,,0.06,Wunderground v.1.15,2017-04-13 14:45:00,
2017-04-13 07:51:00,43.8,41.9,29.74,SSW,204,1.0,4.0,93,0.00,,,0.06,Wunderground v.1.15,2017-04-13 14:51:00,
2017-04-13 07:57:00,44.0,42.1,29.74,ESE,117,2.0,4.0,93,0.00,,,0.06,Wunderground v.1.15,2017-04-13 14:57:00,
2017-04-13 08:03:00,44.2,42.0,29.74,SSE,158,1.0,4.0,92,0.00,,,0.06,Wunderground v.1.15,2017-04-13 15:03:00,
2017-04-13 08:09:00,44.9,42.7,29.74,South,174,2.0,4.0,92,0.00,,,0.06,Wunderground v.1.15,2017-04-13 15:09:00,
2017-04-13 08:15:00,45.3,42.5,29.74,SE,145,3.0,5.0,90,0.00,,,0.06,Wunderground v.1.15,2017-04-13 15:15:00,
2017-04-13 08:20:00,45.7,42.6,29.74,SSW,208,3.0,4.0,89,0.00,,,0.06,Wunderground v.1.15,2017-04-13 15:20:00,
2017-04-13 08:26:00,45.6,42.8,29.74,South,179,3.0,4.0,90,0.00,,,0.06,Wunderground v.1.15,2017-04-13 15:26:00,
2017-04-13 08:32:00,45.4,42.9,29.75,South,179,3.0,5.0,91,0.00,,,0.06,Wunderground v.1.15,2017-04-13 15:32:00,
2017-04-13 08:38:00,45.4,42.9,29.75,South,169,2.0,5.0,91,0.00,,,0.06,Wunderground v.1.15,2017-04-13 15:38:00,
2017-04-13 08:43:00,45.5,43.0,29.75,South,187,3.0,4.0,91,0.00,,,0.06,Wunderground v.1.15,2017-04-13 15:43:00,
2017-04-13 08:49:00,45.6,43.1,29.75,SSW,211,2.0,4.0,91,0.00,,,0.06,Wunderground v.1.15,2017-04-13 15:49:00,
2017-04-13 08:54:00,45.6,43.4,29.75,SW,214,1.0,4.0,92,0.00,,,0.06,Wunderground v.1.15,2017-04-13 15:54:00,
2017-04-13 09:00:00,45.8,43.6,29.75,SSW,209,1.0,1.0,92,0.00,,,0.06,Wunderground v.1.15,2017-04-13 16:00:00,
2017-04-13 09:06:00,46.0,43.5,29.75,South,188,1.0,4.0,91,0.00,,,0.06,Wunderground v.1.15,2017-04-13 16:06:00,
2017-04-13 09:11:00,46.1,43.3,29.75,ESE,120,2.0,4.0,90,0.00,,,0.06,Wunderground v.1.15,2017-04-13 16:11:00,
2017-04-13 09:17:00,46.5,43.4,29.75,South,182,3.0,4.0,89,0.00,,,0.07,Wunderground v.1.15,2017-04-13 16:17:00,
2017-04-13 09:23:00,47.6,44.5,29.75,East,88,2.0,4.0,89,0.00,,,0.07,Wunderground v.1.15,2017-04-13 16:23:00,
2017-04-13 09:29:00,48.0,44.0,29.75,SSW,200,2.0,4.0,86,0.00,,,0.07,Wunderground v.1.15,2017-04-13 16:29:00,
2017-04-13 09:34:00,48.2,44.2,29.75,SSE,158,2.0,6.0,86,0.00,,,0.07,Wunderground v.1.15,2017-04-13 16:34:00,
2017-04-13 09:40:00,48.6,44.0,29.75,SSW,197,2.0,4.0,84,0.00,,,0.07,Wunderground v.1.15,2017-04-13 16:40:00,
2017-04-13 09:46:00,48.7,43.8,29.75,SW,216,2.0,4.0,83,0.00,,,0.07,Wunderground v.1.15,2017-04-13 16:46:00,
2017-04-13 09:52:00,48.6,43.7,29.76,SW,217,3.0,4.0,83,0.00,,,0.07,Wunderground v.1.15,2017-04-13 16:52:00,
2017-04-13 09:57:00,48.9,42.7,29.76,South,189,4.0,6.0,79,0.00,,,0.07,Wunderground v.1.15,2017-04-13 16:57:00,
2017-04-13 10:03:00,49.0,43.1,29.76,ESE,123,4.0,6.0,80,0.00,,,0.07,Wunderground v.1.15,2017-04-13 17:03:00,
2017-04-13 10:09:00,49.1,43.2,29.76,South,184,3.0,6.0,80,0.00,,,0.07,Wunderground v.1.15,2017-04-13 17:09:00,
2017-04-13 10:20:00,48.5,42.0,29.76,SSE,148,3.0,3.0,78,0.00,,,0.07,Wunderground v.1.15,2017-04-13 17:20:00,
2017-04-13 10:26:00,48.2,41.7,29.77,SSW,203,3.0,6.0,78,0.00,,,0.07,Wunderground v.1.15,2017-04-13 17:26:00,
2017-04-13 10:32:00,48.0,41.8,29.77,SSW,198,4.0,4.0,79,0.00,,,0.07,Wunderground v.1.15,2017-04-13 17:32:00,
2017-04-13 10:37:00,48.1,42.2,29.77,SSW,205,3.0,4.0,80,0.00,,,0.07,Wunderground v.1.15,2017-04-13 17:37:00,
2017-04-13 10:43:00,48.1,41.9,29.77,SW,218,3.0,5.0,79,0.00,,,0.07,Wunderground v.1.15,2017-04-13 17:43:00,
2017-04-13 10:49:00,48.0,42.1,29.77,WSW,248,3.0,5.0,80,0.00,,,0.07,Wunderground v.1.15,2017-04-13 17:49:00,
2017-04-13 10:55:00,48.2,42.3,29.77,SSW,192,2.0,5.0,80,0.00,,,0.07,Wunderground v.1.15,2017-04-13 17:55:00,
2017-04-13 11:00:00,48.1,41.9,29.77,South,184,3.0,5.0,79,0.00,,,0.07,Wunderground v.1.15,2017-04-13 18:00:00,
2017-04-13 11:06:00,48.3,42.1,29.77,SW,214,3.0,5.0,79,0.00,,,0.07,Wunderground v.1.15,2017-04-13 18:06:00,
2017-04-13 11:12:00,48.5,42.3,29.77,SSE,155,2.0,4.0,79,0.00,,,0.07,Wunderground v.1.15,2017-04-13 18:12:00,
2017-04-13 11:18:00,48.9,42.0,29.77,ESE,111,4.0,4.0,77,0.00,,,0.07,Wunderground v.1.15,2017-04-13 18:18:00,
2017-04-13 11:24:00,49.5,42.6,29.77,ESE,103,3.0,6.0,77,0.00,,,0.07,Wunderground v.1.15,2017-04-13 18:24:00,
2017-04-13 11:30:00,49.9,43.3,29.77,SW,229,2.0,4.0,78,0.00,,,0.07,Wunderground v.1.15,2017-04-13 18:30:00,
2017-04-13 11:36:00,50.1,42.1,29.77,WSW,241,3.0,8.0,74,0.00,,,0.07,Wunderground v.1.15,2017-04-13 18:36:00,
2017-04-13 11:41:00,50.1,41.8,29.77,SSW,203,4.0,4.0,73,0.00,,,0.07,Wunderground v.1.15,2017-04-13 18:41:00,
2017-04-13 11:53:00,50.6,42.6,29.77,SSW,195,4.0,6.0,74,0.00,,,0.07,Wunderground v.1.15,2017-04-13 18:53:00,
2017-04-13 11:59:00,51.2,42.8,29.77,SSW,196,3.0,6.0,73,0.00,,,0.07,Wunderground v.1.15,2017-04-13 18:59:00,
2017-04-13 12:01:00,51.5,43.1,29.77,SSW,207,3.0,5.0,73,0.00,,,0.07,Wunderground v.1.15,2017-04-13 19:01:00,
2017-04-13 12:13:00,52.3,42.8,29.77,SSW,205,3.0,4.0,70,0.00,,,0.07,Wunderground v.1.15,2017-04-13 19:13:00,
2017-04-13 12:19:00,52.3,42.4,29.77,South,184,3.0,10.0,69,0.00,,,0.07,Wunderground v.1.15,2017-04-13 19:19:00,
2017-04-13 12:24:00,52.2,42.3,29.77,SSW,195,2.0,4.0,69,0.00,,,0.07,Wunderground v.1.15,2017-04-13 19:24:00,
2017-04-13 12:30:00,51.9,41.7,29.77,South,169,3.0,6.0,68,0.00,,,0.07,Wunderground v.1.15,2017-04-13 19:30:00,
2017-04-13 12:36:00,52.6,42.3,29.77,SW,229,4.0,9.0,68,0.00,,,0.07,Wunderground v.1.15,2017-04-13 19:36:00,
2017-04-13 12:42:00,52.4,42.1,29.77,SSW,194,4.0,5.0,68,0.00,,,0.07,Wunderground v.1.15,2017-04-13 19:42:00,
2017-04-13 12:47:00,52.6,42.7,29.77,SSW,196,5.0,6.0,69,0.00,,,0.07,Wunderground v.1.15,2017-04-13 19:47:00,
2017-04-13 12:52:00,53.4,42.3,29.77,SW,233,4.0,5.0,66,0.00,,,0.07,Wunderground v.1.15,2017-04-13 19:52:00,
2017-04-13 12:58:00,53.5,42.0,29.77,SSW,203,4.0,7.0,65,0.00,,,0.07,Wunderground v.1.15,2017-04-13 19:58:00,
2017-04-13 13:04:00,53.2,42.9,29.78,ESE,122,4.0,5.0,68,0.00,,,0.07,Wunderground v.1.15,2017-04-13 20:04:00,
2017-04-13 13:09:00,53.8,43.1,29.78,SSE,150,4.0,11.0,67,0.00,,,0.07,Wunderground v.1.15,2017-04-13 20:09:00,
2017-04-13 13:15:00,52.7,44.3,29.78,South,170,4.0,9.0,73,0.00,,,0.07,Wunderground v.1.15,2017-04-13 20:15:00,
2017-04-13 13:21:00,52.0,45.0,29.78,South,190,4.0,5.0,77,0.00,,,0.07,Wunderground v.1.15,2017-04-13 20:21:00,
2017-04-13 13:27:00,51.0,44.4,29.78,South,176,4.0,10.0,78,0.00,,,0.07,Wunderground v.1.15,2017-04-13 20:27:00,
2017-04-13 13:32:00,50.2,43.9,29.79,SW,219,5.0,7.0,79,0.00,,,0.07,Wunderground v.1.15,2017-04-13 20:32:00,
2017-04-13 13:39:00,50.5,44.2,29.79,South,182,5.0,9.0,79,0.00,,,0.07,Wunderground v.1.15,2017-04-13 20:39:00,
2017-04-13 13:45:00,51.4,45.4,29.79,South,171,4.0,7.0,80,0.00,,,0.07,Wunderground v.1.15,2017-04-13 20:45:00,
2017-04-13 13:51:00,51.6,44.3,29.79,SSW,198,5.0,8.0,76,0.00,,,0.07,Wunderground v.1.15,2017-04-13 20:51:00,
2017-04-13 13:56:00,50.4,43.5,29.80,WSW,257,5.0,8.0,77,0.00,,,0.07,Wunderground v.1.15,2017-04-13 20:56:00,
2017-04-13 14:02:00,49.3,43.4,29.80,South,179,4.0,5.0,80,0.00,,,0.07,Wunderground v.1.15,2017-04-13 21:02:00,
2017-04-13 14:08:00,50.2,44.9,29.80,SW,226,3.0,5.0,82,0.00,,,0.07,Wunderground v.1.15,2017-04-13 21:08:00,
2017-04-13 14:13:00,51.3,44.0,29.79,SSE,157,4.0,6.0,76,0.00,,,0.07,Wunderground v.1.15,2017-04-13 21:13:00,
2017-04-13 14:19:00,52.1,44.8,29.80,SE,141,4.0,6.0,76,0.00,,,0.07,Wunderground v.1.15,2017-04-13 21:19:00,
2017-04-13 14:25:00,52.2,44.2,29.80,South,176,4.0,8.0,74,0.00,,,0.07,Wunderground v.1.15,2017-04-13 21:25:00,
2017-04-13 14:31:00,52.4,44.4,29.80,SSW,193,5.0,6.0,74,0.00,,,0.07,Wunderground v.1.15,2017-04-13 21:31:00,
2017-04-13 14:36:00,52.7,43.9,29.80,ESE,107,4.0,7.0,72,0.00,,,0.07,Wunderground v.1.15,2017-04-13 21:36:00,
2017-04-13 14:42:00,52.6,43.8,29.80,SE,129,4.0,7.0,72,0.00,,,0.07,Wunderground v.1.15,2017-04-13 21:42:00,
2017-04-13 14:48:00,53.0,44.9,29.80,South,181,4.0,8.0,74,0.00,,,0.07,Wunderground v.1.15,2017-04-13 21:48:00,
2017-04-13 14:54:00,53.6,43.7,29.80,SE,142,4.0,6.0,69,0.00,,,0.07,Wunderground v.1.15,2017-04-13 21:54:00,
2017-04-13 14:59:00,53.1,43.6,29.81,SSW,201,4.0,8.0,70,0.00,,,0.07,Wunderground v.1.15,2017-04-13 21:59:00,
2017-04-13 15:05:00,53.1,43.9,29.81,SSW,200,4.0,7.0,71,0.00,,,0.07,Wunderground v.1.15,2017-04-13 22:05:00,
2017-04-13 15:11:00,53.4,44.6,29.81,West,278,5.0,5.0,72,0.00,,,0.07,Wunderground v.1.15,2017-04-13 22:11:00,
2017-04-13 15:17:00,53.3,43.4,29.81,SSW,212,5.0,9.0,69,0.00,,,0.07,Wunderground v.1.15,2017-04-13 22:17:00,
2017-04-13 15:23:00,54.2,44.6,29.82,SSW,211,3.0,5.0,70,0.00,,,0.07,Wunderground v.1.15,2017-04-13 22:23:00,
2017-04-13 15:29:00,53.7,43.0,29.82,SSW,195,4.0,6.0,67,0.00,,,0.07,Wunderground v.1.15,2017-04-13 22:29:00,
2017-04-13 15:35:00,53.7,44.1,29.82,South,189,4.0,8.0,70,0.00,,,0.07,Wunderground v.1.15,2017-04-13 22:35:00,
2017-04-13 15:41:00,54.1,43.4,29.82,SSE,156,4.0,7.0,67,0.00,,,0.07,Wunderground v.1.15,2017-04-13 22:41:00,
2017-04-13 15:46:00,54.1,44.2,29.82,SW,234,5.0,7.0,69,0.00,,,0.07,Wunderground v.1.15,2017-04-13 22:46:00,
2017-04-13 15:52:00,53.7,43.8,29.83,South,178,5.0,8.0,69,0.00,,,0.07,Wunderground v.1.15,2017-04-13 22:52:00,
2017-04-13 15:58:00,52.9,41.0,29.83,SSW,206,5.0,9.0,64,0.00,,,0.07,Wunderground v.1.15,2017-04-13 22:58:00,
2017-04-13 16:04:00,52.4,41.0,29.83,SSW,203,5.0,5.0,65,0.00,,,0.07,Wunderground v.1.15,2017-04-13 23:04:00,
2017-04-13 16:10:00,52.4,41.8,29.83,SSW,212,4.0,4.0,67,0.00,,,0.07,Wunderground v.1.15,2017-04-13 23:10:00,
2017-04-13 16:16:00,52.3,41.3,29.84,SSW,203,5.0,7.0,66,0.00,,,0.07,Wunderground v.1.15,2017-04-13 23:16:00,
2017-04-13 16:22:00,51.7,40.7,29.84,SSE,162,5.0,7.0,66,0.00,,,0.07,Wunderground v.1.15,2017-04-13 23:22:00,
2017-04-13 16:27:00,52.0,41.8,29.84,SSE,168,4.0,7.0,68,0.00,,,0.07,Wunderground v.1.15,2017-04-13 23:27:00,
2017-04-13 16:33:00,51.6,41.0,29.84,SSW,200,3.0,4.0,67,0.00,,,0.07,Wunderground v.1.15,2017-04-13 23:33:00,
2017-04-13 16:39:00,51.4,41.2,29.85,SW,218,4.0,10.0,68,0.00,,,0.07,Wunderground v.1.15,2017-04-13 23:39:00,
2017-04-13 16:45:00,51.7,41.1,29.85,West,265,5.0,8.0,67,0.00,,,0.07,Wunderground v.1.15,2017-04-13 23:45:00,
2017-04-13 16:50:00,51.8,41.9,29.85,SSW,210,5.0,5.0,69,0.00,,,0.07,Wunderground v.1.15,2017-04-13 23:50:00,
2017-04-13 16:56:00,51.6,41.8,29.85,SSW,211,4.0,5.0,69,0.00,,,0.07,Wunderground v.1.15,2017-04-13 23:56:00,
2017-04-13 17:02:00,51.1,41.7,29.85,SSW,211,4.0,6.0,70,0.00,,,0.07,Wunderground v.1.15,2017-04-14 00:02:00,
2017-04-13 17:08:00,50.3,40.5,29.85,SSW,197,4.0,9.0,69,0.00,,,0.07,Wunderground v.1.15,2017-04-14 00:08:00,
2017-04-13 17:14:00,50.0,39.5,29.85,East,96,4.0,9.0,67,0.00,,,0.07,Wunderground v.1.15,2017-04-14 00:14:00,
2017-04-13 17:20:00,50.0,38.7,29.85,South,178,4.0,4.0,65,0.00,,,0.07,Wunderground v.1.15,2017-04-14 00:20:00,
2017-04-13 17:26:00,49.9,39.0,29.85,SSE,164,4.0,7.0,66,0.00,,,0.07,Wunderground v.1.15,2017-04-14 00:26:00,
2017-04-13 17:31:00,49.9,38.6,29.85,SSW,192,5.0,7.0,65,0.00,,,0.07,Wunderground v.1.15,2017-04-14 00:31:00,
2017-04-13 17:37:00,49.7,38.8,29.85,SSW,210,5.0,10.0,66,0.00,,,0.07,Wunderground v.1.15,2017-04-14 00:37:00,
2017-04-13 17:43:00,49.5,39.4,29.86,West,265,6.0,6.0,68,0.00,,,0.07,Wunderground v.1.15,2017-04-14 00:43:00,
2017-04-13 17:48:00,49.4,40.0,29.86,SW,236,5.0,8.0,70,0.00,,,0.07,Wunderground v.1.15,2017-04-14 00:48:00,
2017-04-13 17:54:00,49.3,40.7,29.86,SSW,193,5.0,8.0,72,0.00,,,0.07,Wunderground v.1.15,2017-04-14 00:54:00,
2017-04-13 17:59:00,49.3,40.7,29.86,SSW,200,5.0,8.0,72,0.00,,,0.07,Wunderground v.1.15,2017-04-14 00:59:00,
2017-04-13 18:01:00,49.3,40.7,29.86,SSE,152,5.0,5.0,72,0.00,,,0.07,Wunderground v.1.15,2017-04-14 01:01:00,
