Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SoftwareType,DateUTC
2017-04-10 03:17:00,42.2,40.3,29.95,SW,220,4.0,6.0,93,0.15,,,0.16,Wunderground v.1.15,2017-04-10 10:17:00,
2017-04-10 03:23:00,42.1,40.2,29.95,SE,143,3.0,4.0,93,0.07,,,0.16,Wunderground v.1.15,2017-04-10 10:23:00,
2017-04-10 03:29:00,42.0,40.1,29.96,South,191,3.0,4.0,93,0.06,,,0.17,Wunderground v.1.15,2017-04-10 10:29:00,
2017-04-10 03:34:00,41.9,40.0,29.96,SSW,205,3.0,5.0,93,0.06,,,0.17,Wunderground v.1.15,2017-04-10 10:34:00,
2017-04-10 03:40:00,42.0,40.1,29.96,East,79,2.0,2.0,93,0.04,,,0.18,Wunderground v.1.15,2017-04-10 10:40:00,
2017-04-10 03:46:00,42.0,40.4,29.96,SE,141,2.0,6.0,94,0.04,,,0.18,Wunderground v.1.15,2017-04-10 10:46:00,
2017-04-10 03:52:00,42.1,40.5,29.96,SW,222,1.0,8.0,94,0.04,,,0.18,Wunderground v.1.15,2017-04-10 10:52:00,
2017-04-10 03:58:00,42.1,40.5,29.96,SSW,196,1.0,8.0,94,0.00,,,0.18,Wunderground v.1.15,2017-04-10 10:58:00,
2017-04-10 04:04:00,42.1,40.5,29.96,SSE,165,1.0,3.0,94,0.00,,,0.18,Wunderground v.1.15,2017-04-10 11:04:00,
2017-04-10 04:10:00,42.1,40.5,29.96,WSW,252,1.0,1.0,94,0.00,,,0.18,Wunderground v.1.15,2017-04-10 11:10:00,
2017-04-10 04:12:00,42.1,40.5,29.96,South,184,1.0,1.0,94,0.00,,,0.18,Wunderground v.1.15,2017-04-10 11:12:00,
2017-04-10 04:17:00,42.1,40.8,29.96,SSE,167,1.0,3.0,95,0.00,,,0.18,Wunderground v.1.15,2017-04-10 11:17:00,
2017-04-10 04:23:00,42.1,40.8,29.96,SE,142,1.0,1.0,95,0.00,,,0.18,Wunderground v.1.15,2017-04-10 11:23:00,
2017-04-10 04:29:00,42.2,40.9,29.96,SE,137,1.0,2.0,95,0.00,,,0.18,Wunderground v.1.15,2017-04-10 11:29:00,
2017-04-10 04:35:00,42.3,41.0,29.96,SE,127,2.0,3.0,95,0.00,,,0.18,Wunderground v.1.15,2017-04-10 11:35:00,
2017-04-10 04:41:00,42.4,41.1,29.97,South,181,2.0,2.0,95,0.00,,,0.18,Wunderground v.1.15,2017-04-10 11:41:00,
2017-04-10 04:46:00,42.4,41.1,29.97,SSE,166,2.0,7.0,95,0.00,,,0.18,Wunderground v.1.15,2017-04-10 11:46:00,
2017-04-10 04:52:00,42.4,41.1,29.97,SSW,209,3.0,3.0,95,0.00,,,0.18,Wunderground v.1.15,2017-04-10 11:52:00,
2017-04-10 04:58:00,42.5,41.2,29.97,SSE,148,3.0,6.0,95,0.00,,,0.18,Wunderground v.1.15,2017-04-10 11:58:00,
2017-04-10 05:04:00,42.5,40.9,29.97,SSW,193,3.0,7.0,94,0.00,,,0.18,Wunderground v.1.15,2017-04-10 12:04:00,
2017-04-10 05:10:00,42.6,41.0,29.98,SW,219,3.0,6.0,94,0.00,,,0.18,Wunderground v.1.15,2017-04-10 12:10:00,
2017-04-10 05:16:00,42.6,41.0,29.98,SE,136,3.0,6.0,94,0.00,,,0.18,Wunderground v.1.15,2017-04-10 12:16:00,
2017-04-10 05:22:00,42.6,41.0,29.98,WSW,245,3.0,10.0,94,0.00,,,0.18,Wunderground v.1.15,2017-04-10 12:22:00,
2017-04-10 05:27:00,42.6,40.7,29.98,ESE,121,3.0,10.0,93,0.00,,,0.18,Wunderground v.1.15,2017-04-10 12:27:00,
2017-04-10 05:32:00,42.5,40.3,29.98,SE,132,4.0,9.0,92,0.00,,,0.18,Wunderground v.1.15,2017-04-10 12:32:00,
2017-04-10 05:38:00,42.4,40.2,29.98,SSW,203,4.0,9.0,92,0.00,,,0.18,Wunderground v.1.15,2017-04-10 12:38:00,
2017-04-10 05:44:00,42.2,39.8,29.98,SSE,167,3.0,4.0,91,0.00,,,0.18,Wunderground v.1.15,2017-04-10 12:44:00,
2017-04-10 05:50:00,42.0,39.8,29.99,South,179,3.0,6.0,92,0.00,,,0.18,Wunderground v.1.15,2017-04-10 12:50:00,
2017-04-10 05:56:00,41.9,39.7,29.99,SSE,157,3.0,6.0,92,0.00,,,0.18,Wunderground v.1.15,2017-04-10 12:56:00,
2017-04-10 06:02:00,41.8,39.9,29.99,SSW,210,3.0,3.0,93,0.00,,,0.18,Wunderground v.1.15,2017-04-10 13:02:00,
2017-04-10 06:08:00,41.8,39.9,29.99,SW,214,3.0,8.0,93,0.00,,,0.18,Wunderground v.1.15,2017-04-10 13:08:00,
2017-04-10 06:14:00,41.9,40.0,29.99,SSW,198,3.0,4.0,93,0.00,,,0.18,Wunderground v.1.15,2017-04-10 13:14:00,
2017-04-10 06:19:00,41.8,39.9,29.99,ESE,114,3.0,6.0,93,0.00,,,0.18,Wunderground v.1.15,2017-04-10 13:19:00,
2017-04-10 06:25:00,41.8,39.9,29.99,SE,141,3.0,6.0,93,0.00,,,0.18,Wunderground v.1.15,2017-04-10 13:25:00,
2017-04-10 06:31:00,41.8,39.9,29.99,SE,131,3.0,6.0,93,0.00,,,0.18,Wunderground v.1.15,2017-04-10 13:31:00,
2017-04-10 06:37:00,41.9,40.0,29.99,SSE,164,3.0,6.0,93,0.00,,,0.18,Wunderground v.1.15,2017-04-10 13:37:00,
2017-04-10 06:43:00,41.9,40.0,29.99,SSW,200,3.0,3.0,93,0.00,,,0.18,Wunderground v.1.15,2017-04-10 13:43:00,
2017-04-10 06:48:00,41.9,40.0,30.00,South,169,2.0,4.0,93,0.00,,,0.18,Wunderground v.1.15,2017-04-10 13:48:00,
2017-04-10 06:54:00,41.9,40.0,30.00,SSW,199,3.0,4.0,93,0.00,,,0.18,Wunderground v.1.15,2017-04-10 13:54:00,
2017-04-10 07:00:00,42.1,40.2,30.00,SSW,212,4.0,4.0,93,0.00,,,0.18,Wunderground v.1.15,2017-04-10 14:00:00,
2017-04-10 07:06:00,42.2,40.3,30.00,WSW,237,2.0,4.0,93,0.00,,,0.18,Wunderground v.1.15,2017-04-10 14:06:00,
2017-04-10 07:11:00,42.2,40.3,30.00,SSW,197,2.0,4.0,93,0.00,,,0.18,Wunderground v.1.15,2017-04-10 14:11:00,
2017-04-10 07:17:00,42.3,40.1,30.01,SE,129,3.0,5.0,92,0.00,,,0.18,Wunderground v.1.15,2017-04-10 14:17:00,
2017-04-10 07:23:00,42.3,40.1,30.01,SSW,193,2.0,3.0,92,0.00,,,0.18,Wunderground v.1.15,2017-04-10 14:23:00,
2017-04-10 07:29:00,42.3,40.1,30.01,SW,224,2.0,3.0,92,0.00,,,0.18,Wunderground v.1.15,2017-04-10 14:29:00,
2017-04-10 07:34:00,42.4,40.2,30.00,SE,129,2.0,5.0,92,0.00,,,0.18,Wunderground v.1.15,2017-04-10 14:34:00,
2017-04-10 07:40:00,42.6,40.4,30.01,SSW,205,3.0,3.0,92,0.00,,,0.18,Wunderground v.1.15,2017-04-10 14:40:00,
2017-04-10 07:46:00,42.8,40.6,30.00,South,178,4.0,7.0,92,0.00,,,0.18,Wunderground v.1.15,2017-04-10 14:46:00,
2017-04-10 07:52:00,43.0,40.6,30.00,SSW,194,4.0,4.0,91,0.00,,,0.18,Wunderground v.1.15,2017-04-10 14:52:00,
2017-04-10 07:57:00,42.9,40.5,30.00,SSW,207,3.0,4.0,91,0.00,,,0.18,Wunderground v.1.15,2017-04-10 14:57:00,
2017-04-10 08:03:00,43.3,40.6,30.01,SW,214,3.0,5.0,90,0.00,,,0.18,Wunderground v.1.15,2017-04-10 15:03:00,
2017-04-10 08:09:00,43.7,40.4,30.01,SSW,198,4.0,7.0,88,0.00,,,0.18,Wunderground v.1.15,2017-04-10 15:09:00,
2017-04-10 08:15:00,44.0,40.7,30.01,SSE,154,3.0,4.0,88,0.00,,,0.18,Wunderground v.1.15,2017-04-10 15:15:00,
2017-04-10 08:20:00,44.5,40.9,30.01,SE,134,3.0,3.0,87,0.00,,,0.18,Wunderground v.1.15,2017-04-10 15:20:00,
2017-04-10 08:26:00,44.9,41.0,30.01,SSE,153,3.0,5.0,86,0.00,,,0.18,Wunderground v.1.15,2017-04-10 15:26:00,
2017-04-10 08:32:00,45.5,40.9,30.01,SW,221,3.0,5.0,84,0.00,,,0.18,Wunderground v.1.15,2017-04-10 15:32:00,
2017-04-10 08:38:00,45.9,40.7,30.01,SSW,204,3.0,6.0,82,0.00,,,0.18,Wunderground v.1.15,2017-04-10 15:38:00,
2017-04-10 08:43:00,46.4,40.9,30.01,SSW,193,3.0,4.0,81,0.00,,,0.18,Wunderground v.1.15,2017-04-10 15:43:00,
2017-04-10 08:49:00,46.6,40.8,30.01,South,176,3.0,5.0,80,0.00,,,0.18,Wunderground v.1.15,2017-04-10 15:49:00,
2017-04-10 08:55:00,46.8,40.6,30.01,SSW,212,3.0,6.0,79,0.00,,,0.18,Wunderground v.1.15,2017-04-10 15:55:00,
2017-04-10 09:00:00,46.9,40.7,30.01,SSW,203,3.0,4.0,79,0.00,,,0.18,Wunderground v.1.15,2017-04-10 16:00:00,
2017-04-10 09:06:00,47.5,40.6,30.01,South,191,3.0,4.0,77,0.00,,,0.18,Wunderground v.1.15,2017-04-10 16:06:00,
2017-04-10 09:11:00,48.1,40.2,30.01,South,191,3.0,3.0,74,0.00,,,0.18,Wunderground v.1.15,2017-04-10 16:11:00,
2017-04-10 09:17:00,48.4,39.8,30.01,WSW,245,3.0,5.0,72,0.00,,,0.18,Wunderground v.1.15,2017-04-10 16:17:00,
2017-04-10 09:23:00,48.7,39.4,30.01,WSW,243,4.0,4.0,70,0.00,,,0.18,Wunderground v.1.15,2017-04-10 16:23:00,
2017-04-10 09:29:00,49.0,39.6,30.01,SE,133,3.0,6.0,70,0.00,,,0.18,Wunderground v.1.15,2017-04-10 16:29:00,
2017-04-10 09:34:00,49.1,39.7,30.01,SW,232,3.0,11.0,70,0.00,,,0.18,Wunderground v.1.15,2017-04-10 16:34:00,
2017-04-10 09:40:00,49.3,38.8,30.01,ENE,62,4.0,4.0,67,0.00,,,0.18,Wunderground v.1.15,2017-04-10 16:40:00,
2017-04-10 09:46:00,49.3,38.8,30.01,SSE,161,4.0,7.0,67,0.00,,,0.18,Wunderground v.1.15,2017-04-10 16:46:00,
2017-04-10 09:52:00,49.4,38.1,30.01,South,172,3.0,8.0,65,0.00,,,0.18,Wunderground v.1.15,2017-04-10 16:52:00,
2017-04-10 09:57:00,49.0,38.1,30.02,SE,139,4.0,8.0,66,0.00,,,0.18,Wunderground v.1.15,2017-04-10 16:57:00,
2017-04-10 10:03:00,49.2,38.7,30.02,ESE,122,4.0,4.0,67,0.00,,,0.18,Wunderground v.1.15,2017-04-10 17:03:00,
2017-04-10 10:09:00,49.2,38.3,30.02,South,174,3.0,5.0,66,0.00,,,0.18,Wunderground v.1.15,2017-04-10 17:09:00,
2017-04-10 10:15:00,49.0,38.1,30.02,South,191,3.0,4.0,66,0.00,,,0.18,Wunderground v.1.15,2017-04-10 17:15:00,
2017-04-10 10:21:00,48.6,38.1,30.02,WSW,255,3.0,3.0,67,0.00,,,0.18,Wunderground v.1.15,2017-04-10 17:21:00,
2017-04-10 10:27:00,48.2,37.8,30.02,SE,136,3.0,8.0,67,0.00,,,0.18,Wunderground v.1.15,2017-04-10 17:27:00,
2017-04-10 10:33:00,48.0,37.2,30.02,WSW,251,4.0,5.0,66,0.00,,,0.18,Wunderground v.1.15,2017-04-10 17:33:00,
2017-04-10 10:38:00,47.9,37.5,30.02,ENE,60,4.0,5.0,67,0.00,,,0.18,Wunderground v.1.15,2017-04-10 17:38:00,
2017-04-10 10:44:00,47.7,37.7,30.02,SSE,156,4.0,5.0,68,0.00,,,0.18,Wunderground v.1.15,2017-04-10 17:44:00,
2017-04-10 10:49:00,47.6,37.6,30.02,SE,132,4.0,7.0,68,0.00,,,0.18,Wunderground v.1.15,2017-04-10 17:49:00,
2017-04-10 10:55:00,46.9,38.3,30.02,SSW,192,5.0,11.0,72,0.00,,,0.18,Wunderground v.1.15,2017-04-10 17:55:00,
2017-04-10 11:01:00,46.7,39.2,30.02,East,89,4.0,4.0,75,0.00,,,0.18,Wunderground v.1.15,2017-04-10 18:01:00,
2017-04-10 11:07:00,46.7,39.5,30.02,SSE,162,4.0,4.0,76,0.00,,,0.18,Wunderground v.1.15,2017-04-10 18:07:00,
2017-04-10 11:12:00,47.2,39.3,30.02,South,188,3.0,5.0,74,0.00,,,0.18,Wunderground v.1.15,2017-04-10 18:12:00,
2017-04-10 11:18:00,48.3,40.4,30.01,SW,220,3.0,5.0,74,0.00,,,0.18,Wunderground v.1.15,2017-04-10 18:18:00,
2017-04-10 11:24:00,48.4,38.7,30.01,WSW,245,3.0,4.0,69,0.00,,,0.18,Wunderground v.1.15,2017-04-10 18:24:00,
2017-04-10 11:30:00,48.3,39.3,30.02,SSE,149,3.0,3.0,71,0.00,,,0.18,Wunderground v.1.15,2017-04-10 18:30:00,
2017-04-10 11:35:00,47.8,39.6,30.02,South,182,3.0,6.0,73,0.00,,,0.19,Wunderground v.1.15,2017-04-10 18:35:00,
2017-04-10 11:41:00,47.2,40.0,30.02,SSE,159,2.0,3.0,76,0.00,,,0.19,Wunderground v.1.15,2017-04-10 18:41:00,
2017-04-10 11:46:00,46.5,39.3,30.03,South,174,2.0,5.0,76,0.05,,,0.20,Wunderground v.1.15,2017-04-10 18:46:00,
2017-04-10 11:52:00,45.3,40.4,30.04,SW,227,3.0,4.0,83,0.14,,,0.21,Wunderground v.1.15,2017-04-10 18:52:00,
2017-04-10 11:58:00,44.5,40.0,30.03,SW,228,3.0,9.0,84,0.23,,,0.23,Wunderground v.1.15,2017-04-10 18:58:00,
2017-04-10 12:03:00,44.3,40.4,30.03,South,182,3.0,4.0,86,0.08,,,0.23,Wunderground v.1.15,2017-04-10 19:03:00,
2017-04-10 12:09:00,44.1,40.2,30.03,SSW,203,2.0,5.0,86,0.05,,,0.23,Wunderground v.1.15,2017-04-10 19:09:00,
2017-04-10 12:15:00,44.3,41.0,30.03,South,176,2.0,3.0,88,0.00,,,0.23,Wunderground v.1.15,2017-04-10 19:15:00,
2017-04-10 12:21:00,44.6,41.3,30.03,SSE,147,2.0,2.0,88,0.00,,,0.23,Wunderground v.1.15,2017-04-10 19:21:00,
2017-04-10 12:27:00,45.6,42.5,30.02,SSW,209,2.0,4.0,89,0.00,,,0.23,Wunderground v.1.15,2017-04-10 19:27:00,
2017-04-10 12:32:00,46.5,43.4,30.03,East,94,2.0,3.0,89,0.00,,,0.23,Wunderground v.1.15,2017-04-10 19:32:00,
2017-04-10 12:38:00,46.8,42.5,30.02,ESE,118,3.0,4.0,85,0.00,,,0.23,Wunderground v.1.15,2017-04-10 19:38:00,
2017-04-10 12:44:00,47.3,42.4,30.02,SW,224,3.0,3.0,83,0.00,,,0.23,Wunderground v.1.15,2017-04-10 19:44:00,
2017-04-10 12:50:00,47.4,42.8,30.02,ENE,60,3.0,3.0,84,0.00,,,0.23,Wunderground v.1.15,2017-04-10 19:50:00,
2017-04-10 12:56:00,47.8,43.2,30.02,ENE,60,2.0,3.0,84,0.00,,,0.23,Wunderground v.1.15,2017-04-10 19:56:00,
2017-04-10 13:02:00,48.3,42.7,30.02,SSW,202,2.0,5.0,81,0.00,,,0.23,Wunderground v.1.15,2017-04-10 20:02:00,
2017-04-10 13:08:00,48.7,44.1,30.02,South,186,2.0,5.0,84,0.00,,,0.23,Wunderground v.1.15,2017-04-10 20:08:00,
2017-04-10 13:14:00,49.0,43.1,30.03,SSE,165,3.0,8.0,80,0.00,,,0.23,Wunderground v.1.15,2017-04-10 20:14:00,
2017-04-10 13:19:00,49.1,43.2,30.02,SSW,196,4.0,10.0,80,0.00,,,0.23,Wunderground v.1.15,2017-04-10 20:19:00,
2017-04-10 13:20:00,49.1,42.2,30.02,SW,216,4.0,8.0,77,0.00,,,0.23,Wunderground v.1.15,2017-04-10 20:20:00,
2017-04-10 13:26:00,49.1,42.9,30.03,SSE,156,4.0,8.0,79,0.00,,,0.23,Wunderground v.1.15,2017-04-10 20:26:00,
2017-04-10 13:32:00,49.3,42.4,30.03,SSW,197,3.0,4.0,77,0.00,,,0.23,Wunderground v.1.15,2017-04-10 20:32:00,
2017-04-10 13:37:00,49.4,40.7,30.03,SSW,208,4.0,9.0,72,0.00,,,0.23,Wunderground v.1.15,2017-04-10 20:37:00,
2017-04-10 13:43:00,48.5,39.5,30.03,SSW,195,4.0,6.0,71,0.00,,,0.23,Wunderground v.1.15,2017-04-10 20:43:00,
2017-04-10 13:48:00,48.3,40.4,30.03,SE,133,6.0,12.0,74,0.00,,,0.23,Wunderground v.1.15,2017-04-10 20:48:00,
2017-04-10 13:54:00,49.2,41.3,30.03,South,174,6.0,10.0,74,0.00,,,0.23,Wunderground v.1.15,2017-04-10 20:54:00,
2017-04-10 14:00:00,49.8,40.8,30.03,SSW,201,5.0,7.0,71,0.00,,,0.23,Wunderground v.1.15,2017-04-10 21:00:00,
2017-04-10 14:06:00,50.1,40.7,30.03,SW,217,5.0,7.0,70,0.00,,,0.23,Wunderground v.1.15,2017-04-10 21:06:00,
2017-04-10 14:11:00,49.8,40.8,30.04,SSW,212,5.0,5.0,71,0.00,,,0.23,Wunderground v.1.15,2017-04-10 21:11:00,
2017-04-10 14:17:00,49.7,41.4,30.04,SSW,194,4.0,8.0,73,0.00,,,0.23,Wunderground v.1.15,2017-04-10 21:17:00,
2017-04-10 14:23:00,48.7,41.5,30.05,SSW,210,4.0,7.0,76,0.00,,,0.23,Wunderground v.1.15,2017-04-10 21:23:00,
2017-04-10 14:29:00,47.5,41.3,30.04,SW,217,4.0,7.0,79,0.00,,,0.24,Wunderground v.1.15,2017-04-10 21:29:00,
2017-04-10 14:34:00,46.9,41.1,30.04,South,188,4.0,9.0,80,0.00,,,0.24,Wunderground v.1.15,2017-04-10 21:34:00,
2017-04-10 14:40:00,46.5,40.3,30.04,SSW,204,5.0,5.0,79,0.00,,,0.24,Wunderground v.1.15,2017-04-10 21:40:00,
2017-04-10 14:46:00,46.3,40.8,30.05,South,179,6.0,12.0,81,0.00,,,0.24,Wunderground v.1.15,2017-04-10 21:46:00,
2017-04-10 14:52:00,45.7,40.2,30.05,SE,132,6.0,10.0,81,0.00,,,0.24,Wunderground v.1.15,2017-04-10 21:52:00,
2017-04-10 14:57:00,45.7,41.1,30.05,SSW,205,5.0,10.0,84,0.00,,,0.24,Wunderground v.1.15,2017-04-10 21:57:00,
2017-04-10 15:03:00,46.8,42.5,30.05,SE,127,4.0,5.0,85,0.00,,,0.24,Wunderground v.1.15,2017-04-10 22:03:00,
2017-04-10 15:09:00,46.5,41.0,30.05,SSE,154,4.0,6.0,81,0.00,,,0.24,Wunderground v.1.15,2017-04-10 22:09:00,
2017-04-10 15:15:00,46.0,41.1,30.05,WSW,240,4.0,4.0,83,0.00,,,0.24,Wunderground v.1.15,2017-04-10 22:15:00,
2017-04-10 15:20:00,45.7,40.8,30.06,SW,221,3.0,3.0,83,0.00,,,0.24,Wunderground v.1.15,2017-04-10 22:20:00,
2017-04-10 15:26:00,45.5,41.6,30.06,SSW,211,3.0,4.0,86,0.30,,,0.27,Wunderground v.1.15,2017-04-10 22:26:00,
2017-04-10 15:32:00,44.9,41.6,30.06,SSW,205,3.0,3.0,88,0.09,,,0.28,Wunderground v.1.15,2017-04-10 22:32:00,
2017-04-10 15:38:00,44.5,41.5,30.06,SW,217,2.0,3.0,89,0.19,,,0.29,Wunderground v.1.15,2017-04-10 22:38:00,
2017-04-10 15:43:00,44.2,41.5,30.06,NE,47,2.0,4.0,90,0.12,,,0.30,Wunderground v.1.15,2017-04-10 22:43:00,
2017-04-10 15:49:00,44.3,41.8,30.05,ESE,123,2.0,4.0,91,0.07,,,0.30,Wunderground v.1.15,2017-04-10 22:49:00,
2017-04-10 15:55:00,44.5,41.5,30.06,SSW,204,2.0,4.0,89,0.04,,,0.30,Wunderground v.1.15,2017-04-10 22:55:00,
2017-04-10 16:01:00,44.2,41.5,30.07,South,174,3.0,3.0,90,0.28,,,0.32,Wunderground v.1.15,2017-04-10 23:01:00,
2017-04-10 16:07:00,43.3,40.3,30.07,SSW,206,3.0,7.0,89,0.13,,,0.33,Wunderground v.1.15,2017-04-10 23:07:00,
2017-04-10 16:13:00,43.1,40.4,30.06,South,187,4.0,4.0,90,0.12,,,0.34,Wunderground v.1.15,2017-04-10 23:13:00,
2017-04-10 16:19:00,44.1,41.9,30.05,South,188,3.0,7.0,92,0.06,,,0.34,Wunderground v.1.15,2017-04-10 23:19:00,
2017-04-10 16:25:00,45.0,42.2,30.06,SE,129,4.0,6.0,90,0.04,,,0.34,Wunderground v.1.15,2017-04-10 23:25:00,
2017-04-10 16:30:00,45.6,42.5,30.06,South,176,4.0,6.0,89,0.00,,,0.34,Wunderground v.1.15,2017-04-10 23:30:00,
2017-04-10 16:36:00,46.3,43.2,30.06,SSW,207,4.0,7.0,89,0.00,,,0.34,Wunderground v.1.15,2017-04-10 23:36:00,
2017-04-10 16:42:00,46.6,42.9,30.07,SSW,206,4.0,4.0,87,0.00,,,0.34,Wunderground v.1.15,2017-04-10 23:42:00,
2017-04-10 16:48:00,47.1,42.8,30.07,SE,144,4.0,15.0,85,0.00,,,0.34,Wunderground v.1.15,2017-04-10 23:48:00,
2017-04-10 16:53:00,47.4,42.8,30.07,ESE,116,5.0,8.0,84,0.00,,,0.34,Wunderground v.1.15,2017-04-10 23:53:00,
2017-04-10 16:59:00,47.2,42.6,30.07,South,190,5.0,8.0,84,0.00,,,0.34,Wunderground v.1.15,2017-04-10 23:59:00,
2017-04-10 17:05:00,47.0,42.1,30.07,East,82,5.0,7.0,83,0.00,,,0.34,Wunderground v.1.15,2017-04-11 00:05:00,
2017-04-10 17:11:00,47.0,42.1,30.08,West,268,5.0,13.0,83,0.00,,,0.34,Wunderground v.1.15,2017-04-11 00:11:00,
2017-04-10 17:17:00,46.7,41.5,30.07,SW,214,6.0,13.0,82,0.00,,,0.34,Wunderground v.1.15,2017-04-11 00:17:00,
2017-04-10 17:23:00,46.4,40.6,30.07,South,176,6.0,6.0,80,0.00,,,0.34,Wunderground v.1.15,2017-04-11 00:23:00,
