Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SoftwareType,DateUTC
2017-04-16 02:49:00,38.0,35.9,30.08,NW,325,0.0,0.0,92,0.00,,,0.00,Wunderground v.1.15,2017-04-16 09:49:00,
2017-04-16 02:55:00,37.7,35.6,30.08,NW,325,0.0,0.0,92,0.00,,,0.00,Wunderground v.1.15,2017-04-16 09:55:00,
2017-04-16 03:01:00,37.7,35.9,30.08,NW,325,0.0,0.0,93,0.00,,,0.00,Wunderground v.1.15,2017-04-16 10:01:00,
2017-04-16 03:07:00,37.6,35.8,30.08,NW,325,0.0,0.0,93,0.00,,,0.00,Wunderground v.1.15,2017-04-16 10:07:00,
2017-04-16 03:13:00,37.5,35.9,30.07,NW,325,0.0,0.0,94,0.00,,,0.00,Wunderground v.1.15,2017-04-16 10:13:00,
2017-04-16 03:19:00,37.5,35.9,30.07,NW,325,0.0,0.0,94,0.00,,,0.00,Wunderground v.1.15,2017-04-16 10:19:00,
2017-04-16 03:25:00,37.3,35.7,30.07,NW,325,0.0,0.0,94,0.00,,,0.00,Wunderground v.1.15,2017-04-16 10:25:00,
2017-04-16 03:31:00,37.8,36.5,30.06,NW,312,0.0,0.0,95,0.00,,,0.00,Wunderground v.1.15,2017-04-16 10:31:00,
2017-04-16 03:36:00,38.4,37.1,30.06,NW,309,0.0,0.0,95,0.00,,,0.00,Wunderground v.1.15,2017-04-16 10:36:00,
2017-04-16 03:42:00,38.7,36.9,30.06,NW,309,0.0,0.0,93,0.00,,,0.00,Wunderground v.1.15,2017-04-16 10:42:00,
2017-04-16 03:48:00,38.8,36.7,30.05,WNW,299,0.0,1.0,92,0.00,,,0.00,Wunderground v.1.15,2017-04-16 10:48:00,
2017-04-16 03:54:00,38.6,36.5,30.05,WNW,299,0.0,0.0,92,0.00,,,0.00,Wunderground v.1.15,2017-04-16 10:54:00,
2017-04-16 04:00:00,38.5,36.4,30.05,WNW,302,0.0,0.0,92,0.00,,,0.00,Wunderground v.1.15,2017-04-16 11:00:00,
2017-04-16 04:05:00,38.6,36.2,30.05,NNW,338,0.0,2.0,91,0.00,,,0.00,Wunderground v.1.15,2017-04-16 11:05:00,
2017-04-16 04:11:00,38.8,36.1,30.04,NNW,328,0.0,0.0,90,0.00,,,0.00,Wunderground v.1.15,2017-04-16 11:11:00,
2017-04-16 04:17:00,38.7,36.0,30.04,NW,314,0.0,0.0,90,0.00,,,0.00,Wunderground v.1.15,2017-04-16 11:17:00,
2017-04-16 04:23:00,38.6,35.9,30.04,NW,312,0.0,0.0,90,0.00,,,0.00,Wunderground v.1.15,2017-04-16 11:23:00,
2017-04-16 04:28:00,38.4,36.0,30.04,NW,313,0.0,0.0,91,0.00,,,0.00,Wunderground v.1.15,2017-04-16 11:28:00,
2017-04-16 04:34:00,38.3,35.9,30.03,NW,313,0.0,0.0,91,0.00,,,0.00,Wunderground v.1.15,2017-04-16 11:34:00,
2017-04-16 04:40:00,37.9,35.5,30.03,NW,313,0.0,0.0,91,0.00,,,0.00,Wunderground v.1.15,2017-04-16 11:40:00,
2017-04-16 04:46:00,37.6,35.5,30.03,NW,312,0.0,0.0,92,0.00,,,0.00,Wunderground v.1.15,2017-04-16 11:46:00,
2017-04-16 04:52:00,37.3,35.2,30.03,NW,313,0.0,0.0,92,0.00,,,0.00,Wunderground v.1.15,2017-04-16 11:52:00,
2017-04-16 04:57:00,37.3,35.5,30.03,NW,313,0.0,0.0,93,0.00,,,0.00,Wunderground v.1.15,2017-04-16 11:57:00,
2017-04-16 05:03:00,37.5,35.7,30.03,NW,314,0.0,0.0,93,0.00,,,0.00,Wunderground v.1.15,2017-04-16 12:03:00,
2017-04-16 05:09:00,37.9,36.3,30.03,NW,310,0.0,1.0,94,0.00,,,0.00,Wunderground v.1.15,2017-04-16 12:09:00,
2017-04-16 05:15:00,38.4,36.6,30.02,WNW,300,1.0,2.0,93,0.00,,,0.00,Wunderground v.1.15,2017-04-16 12:15:00,
2017-04-16 05:21:00,38.4,36.3,30.02,WNW,291,0.0,1.0,92,0.00,,,0.00,Wunderground v.1.15,2017-04-16 12:21:00,
2017-04-16 05:26:00,38.4,36.6,30.02,West,281,0.0,1.0,93,0.00,,,0.00,Wunderground v.1.15,2017-04-16 12:26:00,
2017-04-16 05:31:00,38.4,36.6,30.02,NNW,330,0.0,1.0,93,0.00,,,0.00,Wunderground v.1.15,2017-04-16 12:31:00,
2017-04-16 05:37:00,38.5,36.7,30.01,WNW,298,0.0,1.0,93,0.00,,,0.00,Wunderground v.1.15,2017-04-16 12:37:00,
2017-04-16 05:43:00,38.4,36.6,30.01,WNW,298,0.0,1.0,93,0.00,,,0.00,Wunderground v.1.15,2017-04-16 12:43:00,
2017-04-16 05:49:00,38.3,36.5,30.01,NW,324,0.0,1.0,93,0.00,,,0.00,Wunderground v.1.15,2017-04-16 12:49:00,
2017-04-16 05:54:00,38.3,36.7,30.01,NW,309,0.0,0.0,94,0.00,,,0.00,Wunderground v.1.15,2017-04-16 12:54:00,
2017-04-16 06:00:00,38.5,36.9,30.01,NW,306,0.0,0.0,94,0.00,,,0.00,Wunderground v.1.15,2017-04-16 13:00:00,
2017-04-16 06:06:00,38.5,36.7,30.01,NW,314,0.0,0.0,93,0.00,,,0.00,Wunderground v.1.15,2017-04-16 13:06:00,
2017-04-16 06:11:00,38.4,36.8,30.01,NW,313,0.0,0.0,94,0.00,,,0.00,Wunderground v.1.15,2017-04-16 13:11:00,
2017-04-16 06:16:00,38.5,36.9,30.01,West,269,0.0,0.0,94,0.00,,,0.00,Wunderground v.1.15,2017-04-16 13:16:00,
2017-04-16 06:22:00,38.5,36.9,30.00,West,276,0.0,0.0,94,0.00,,,0.00,Wunderground v.1.15,2017-04-16 13:22:00,
2017-04-16 06:28:00,38.7,37.1,30.00,WNW,282,0.0,0.0,94,0.00,,,0.00,Wunderground v.1.15,2017-04-16 13:28:00,
2017-04-16 06:34:00,38.8,37.2,30.00,WNW,284,0.0,1.0,94,0.00,,,0.00,Wunderground v.1.15,2017-04-16 13:34:00,
2017-04-16 06:39:00,38.7,36.9,30.00,WNW,288,0.0,1.0,93,0.00,,,0.00,Wunderground v.1.15,2017-04-16 13:39:00,
2017-04-16 06:45:00,38.9,37.3,30.00,NW,322,0.0,3.0,94,0.00,,,0.00,Wunderground v.1.15,2017-04-16 13:45:00,
2017-04-16 06:51:00,39.1,37.2,30.00,NW,313,0.0,0.0,93,0.00,,,0.00,Wunderground v.1.15,2017-04-16 13:51:00,
2017-04-16 06:57:00,39.2,37.3,30.00,NW,326,0.0,0.0,93,0.00,,,0.00,Wunderground v.1.15,2017-04-16 13:57:00,
2017-04-16 07:03:00,39.3,37.4,30.00,NW,314,0.0,0.0,93,0.00,,,0.00,Wunderground v.1.15,2017-04-16 14:03:00,
2017-04-16 07:08:00,39.5,37.6,30.00,NNW,330,0.0,0.0,93,0.00,,,0.00,Wunderground v.1.15,2017-04-16 14:08:00,
2017-04-16 07:14:00,39.6,37.7,30.00,NNW,330,0.0,0.0,93,0.00,,,0.00,Wunderground v.1.15,2017-04-16 14:14:00,
2017-04-16 07:20:00,40.0,38.1,30.00,NNW,331,0.0,0.0,93,0.00,,,0.00,Wunderground v.1.15,2017-04-16 14:20:00,
2017-04-16 07:26:00,40.5,38.4,29.99,NW,316,0.0,1.0,92,0.00,,,0.00,Wunderground v.1.15,2017-04-16 14:26:00,
2017-04-16 07:32:00,40.8,38.4,29.99,NNW,331,0.0,1.0,91,0.00,,,0.00,Wunderground v.1.15,2017-04-16 14:32:00,
2017-04-16 07:38:00,41.2,38.5,29.99,NW,319,0.0,3.0,90,0.00,,,0.00,Wunderground v.1.15,2017-04-16 14:38:00,
2017-04-16 07:44:00,41.5,38.5,29.99,WSW,240,0.0,1.0,89,0.00,,,0.00,Wunderground v.1.15,2017-04-16 14:44:00,
2017-04-16 07:46:00,41.6,38.6,29.99,WSW,240,0.0,1.0,89,0.00,,,0.00,Wunderground v.1.15,2017-04-16 14:46:00,
2017-04-16 07:52:00,41.8,38.5,29.99,NW,319,0.0,2.0,88,0.00,,,0.00,Wunderground v.1.15,2017-04-16 14:52:00,
2017-04-16 07:57:00,42.0,38.7,29.99,WNW,291,0.0,2.0,88,0.00,,,0.00,Wunderground v.1.15,2017-04-16 14:57:00,
2017-04-16 08:02:00,42.4,39.1,29.99,NNW,330,1.0,2.0,88,0.00,,,0.00,Wunderground v.1.15,2017-04-16 15:02:00,
2017-04-16 08:08:00,42.8,39.2,29.99,NNW,339,1.0,3.0,87,0.00,,,0.00,Wunderground v.1.15,2017-04-16 15:08:00,
2017-04-16 08:14:00,43.3,39.7,29.99,NNW,341,0.0,1.0,87,0.00,,,0.00,Wunderground v.1.15,2017-04-16 15:14:00,
2017-04-16 08:20:00,43.7,39.8,29.99,NNW,331,0.0,2.0,86,0.00,,,0.00,Wunderground v.1.15,2017-04-16 15:20:00,
2017-04-16 08:26:00,43.9,39.7,29.99,ENE,72,1.0,2.0,85,0.00,,,0.00,Wunderground v.1.15,2017-04-16 15:26:00,
2017-04-16 08:32:00,44.6,40.4,29.98,North,6,1.0,1.0,85,0.00,,,0.00,Wunderground v.1.15,2017-04-16 15:32:00,
2017-04-16 08:38:00,45.2,40.3,29.98,NW,312,1.0,1.0,83,0.00,,,0.00,Wunderground v.1.15,2017-04-16 15:38:00,
2017-04-16 08:44:00,46.4,41.2,29.98,WNW,294,1.0,1.0,82,0.00,,,0.00,Wunderground v.1.15,2017-04-16 15:44:00,
2017-04-16 08:50:00,47.4,41.2,29.98,North,356,0.0,2.0,79,0.00,,,0.00,Wunderground v.1.15,2017-04-16 15:50:00,
2017-04-16 08:56:00,47.3,40.8,29.97,NNW,328,1.0,6.0,78,0.00,,,0.00,Wunderground v.1.15,2017-04-16 15:56:00,
2017-04-16 09:02:00,46.8,40.6,29.97,NW,318,1.0,1.0,79,0.00,,,0.00,Wunderground v.1.15,2017-04-16 16:02:00,
2017-04-16 09:08:00,47.0,40.5,29.97,NW,322,0.0,3.0,78,0.00,,,0.00,Wunderground v.1.15,2017-04-16 16:08:00,
2017-04-16 09:14:00,46.7,39.9,29.97,North,11,1.0,6.0,77,0.00,,,0.00,Wunderground v.1.15,2017-04-16 16:14:00,
2017-04-16 09:18:00,46.6,40.1,29.96,NNE,13,2.0,6.0,78,0.00,,,0.00,Wunderground v.1.15,2017-04-16 16:18:00,
2017-04-16 09:24:00,46.8,40.3,29.96,North,359,1.0,3.0,78,0.00,,,0.00,Wunderground v.1.15,2017-04-16 16:24:00,
2017-04-16 09:30:00,46.8,40.3,29.96,South,183,1.0,1.0,78,0.00,,,0.00,Wunderground v.1.15,2017-04-16 16:30:00,
2017-04-16 09:35:00,47.2,41.0,29.95,NNE,28,1.0,1.0,79,0.00,,,0.00,Wunderground v.1.15,2017-04-16 16:35:00,
2017-04-16 09:41:00,47.5,40.3,29.95,NE,52,1.0,2.0,76,0.00,,,0.00,Wunderground v.1.15,2017-04-16 16:41:00,
2017-04-16 09:47:00,47.2,40.0,29.95,NNW,337,1.0,2.0,76,0.00,,,0.00,Wunderground v.1.15,2017-04-16 16:47:00,
2017-04-16 09:53:00,47.4,40.2,29.95,NW,304,1.0,2.0,76,0.00,,,0.00,Wunderground v.1.15,2017-04-16 16:53:00,
2017-04-16 09:58:00,47.7,39.5,29.95,NNW,327,1.0,2.0,73,0.00,,,0.00,Wunderground v.1.15,2017-04-16 16:58:00,
2017-04-16 10:04:00,47.4,39.9,29.94,WNW,296,1.0,3.0,75,0.00,,,0.00,Wunderground v.1.15,2017-04-16 17:04:00,
2017-04-16 10:08:00,47.5,40.6,29.94,NNW,330,1.0,3.0,77,0.00,,,0.00,Wunderground v.1.15,2017-04-16 17:08:00,
2017-04-16 10:14:00,47.9,40.7,29.94,NNW,336,1.0,1.0,76,0.00,,,0.00,Wunderground v.1.15,2017-04-16 17:14:00,
2017-04-16 10:20:00,48.4,40.5,29.94,NNW,345,1.0,1.0,74,0.00,,,0.00,Wunderground v.1.15,2017-04-16 17:20:00,
2017-04-16 10:26:00,49.2,41.3,29.94,WNW,295,1.0,1.0,74,0.00,,,0.00,Wunderground v.1.15,2017-04-16 17:26:00,
2017-04-16 10:31:00,49.4,41.1,29.94,NW,315,0.0,1.0,73,0.00,,,0.00,Wunderground v.1.15,2017-04-16 17:31:00,
2017-04-16 10:37:00,49.9,41.6,29.94,NW,326,0.0,1.0,73,0.00,,,0.00,Wunderground v.1.15,2017-04-16 17:37:00,
2017-04-16 10:43:00,49.9,40.9,29.94,SW,215,0.0,1.0,71,0.00,,,0.00,Wunderground v.1.15,2017-04-16 17:43:00,
2017-04-16 10:49:00,49.9,41.6,29.93,NW,319,1.0,1.0,73,0.00,,,0.00,Wunderground v.1.15,2017-04-16 17:49:00,
2017-04-16 10:54:00,49.9,41.6,29.93,NW,325,0.0,1.0,73,0.00,,,0.00,Wunderground v.1.15,2017-04-16 17:54:00,
2017-04-16 10:59:00,50.2,42.2,29.93,WNW,288,0.0,1.0,74,0.00,,,0.00,Wunderground v.1.15,2017-04-16 17:59:00,
2017-04-16 11:05:00,50.3,41.6,29.93,WNW,285,0.0,1.0,72,0.00,,,0.00,Wunderground v.1.15,2017-04-16 18:05:00,
2017-04-16 11:11:00,50.5,41.8,29.92,NNW,327,1.0,1.0,72,0.00,,,0.00,Wunderground v.1.15,2017-04-16 18:11:00,
2017-04-16 11:17:00,51.0,41.9,29.92,NNW,344,1.0,1.0,71,0.00,,,0.00,Wunderground v.1.15,2017-04-16 18:17:00,
2017-04-16 11:23:00,50.5,41.8,29.92,NNW,347,1.0,4.0,72,0.00,,,0.00,Wunderground v.1.15,2017-04-16 18:23:00,
2017-04-16 11:28:00,50.4,41.3,29.91,NNE,12,1.0,4.0,71,0.00,,,0.00,Wunderground v.1.15,2017-04-16 18:28:00,
2017-04-16 11:34:00,50.4,41.3,29.91,NW,306,1.0,2.0,71,0.00,,,0.00,Wunderground v.1.15,2017-04-16 18:34:00,
2017-04-16 11:40:00,50.4,41.3,29.91,NNW,328,1.0,1.0,71,0.00,,,0.00,Wunderground v.1.15,2017-04-16 18:40:00,
2017-04-16 11:46:00,50.5,41.1,29.91,NNE,15,1.0,3.0,70,0.00,,,0.00,Wunderground v.1.15,2017-04-16 18:46:00,
2017-04-16 11:52:00,51.0,42.6,29.90,NNW,333,1.0,2.0,73,0.00,,,0.00,Wunderground v.1.15,2017-04-16 18:52:00,
2017-04-16 11:57:00,51.7,43.3,29.90,NNW,330,1.0,3.0,73,0.00,,,0.00,Wunderground v.1.15,2017-04-16 18:57:00,
2017-04-16 12:03:00,52.6,43.1,29.90,NNW,335,1.0,3.0,70,0.00,,,0.00,Wunderground v.1.15,2017-04-16 19:03:00,
2017-04-16 12:09:00,53.6,42.9,29.89,NE,52,1.0,3.0,67,0.00,,,0.00,Wunderground v.1.15,2017-04-16 19:09:00,
2017-04-16 12:15:00,54.2,41.9,29.89,NW,322,1.0,5.0,63,0.00,,,0.00,Wunderground v.1.15,2017-04-16 19:15:00,
2017-04-16 12:21:00,54.2,42.7,29.89,NE,54,1.0,2.0,65,0.00,,,0.00,Wunderground v.1.15,2017-04-16 19:21:00,
2017-04-16 12:26:00,54.5,42.2,29.88,NNW,345,1.0,2.0,63,0.00,,,0.00,Wunderground v.1.15,2017-04-16 19:26:00,
2017-04-16 12:32:00,55.6,44.8,29.87,NNE,14,1.0,2.0,67,0.00,,,0.00,Wunderground v.1.15,2017-04-16 19:32:00,
2017-04-16 12:38:00,55.7,44.9,29.87,NNW,342,1.0,2.0,67,0.00,,,0.00,Wunderground v.1.15,2017-04-16 19:38:00,
2017-04-16 12:44:00,55.6,44.4,29.87,NNW,327,2.0,2.0,66,0.00,,,0.00,Wunderground v.1.15,2017-04-16 19:44:00,
2017-04-16 12:49:00,55.4,45.8,29.86,NW,317,2.0,3.0,70,0.00,,,0.00,Wunderground v.1.15,2017-04-16 19:49:00,
2017-04-16 12:55:00,55.3,44.1,29.86,NNW,330,1.0,3.0,66,0.00,,,0.00,Wunderground v.1.15,2017-04-16 19:55:00,
2017-04-16 13:01:00,55.3,43.7,29.86,NNW,330,1.0,2.0,65,0.00,,,0.00,Wunderground v.1.15,2017-04-16 20:01:00,
2017-04-16 13:07:00,55.7,45.3,29.86,NW,324,1.0,4.0,68,0.00,,,0.00,Wunderground v.1.15,2017-04-16 20:07:00,
2017-04-16 13:13:00,55.9,44.3,29.86,NW,310,1.0,1.0,65,0.00,,,0.00,Wunderground v.1.15,2017-04-16 20:13:00,
2017-04-16 13:19:00,55.1,43.5,29.85,NW,309,2.0,3.0,65,0.00,,,0.00,Wunderground v.1.15,2017-04-16 20:19:00,
2017-04-16 13:25:00,54.7,43.6,29.85,North,355,2.0,4.0,66,0.00,,,0.00,Wunderground v.1.15,2017-04-16 20:25:00,
2017-04-16 13:31:00,54.4,44.1,29.85,North,6,2.0,2.0,68,0.00,,,0.00,Wunderground v.1.15,2017-04-16 20:31:00,
2017-04-16 13:37:00,55.1,44.3,29.84,NW,314,1.0,2.0,67,0.00,,,0.00,Wunderground v.1.15,2017-04-16 20:37:00,
2017-04-16 13:43:00,55.4,43.4,29.84,North,352,1.0,3.0,64,0.00,,,0.00,Wunderground v.1.15,2017-04-16 20:43:00,
2017-04-16 13:48:00,55.3,44.5,29.84,WNW,302,2.0,3.0,67,0.00,,,0.00,Wunderground v.1.15,2017-04-16 20:48:00,
2017-04-16 13:54:00,55.5,43.5,29.84,NE,52,2.0,3.0,64,0.00,,,0.00,Wunderground v.1.15,2017-04-16 20:54:00,
2017-04-16 14:00:00,56.2,44.6,29.84,NNW,338,1.0,3.0,65,0.00,,,0.00,Wunderground v.1.15,2017-04-16 21:00:00,
2017-04-16 14:06:00,56.8,45.2,29.84,NNW,347,1.0,3.0,65,0.00,,,0.00,Wunderground v.1.15,2017-04-16 21:06:00,
2017-04-16 14:12:00,56.8,44.3,29.83,NW,319,1.0,4.0,63,0.00,,,0.00,Wunderground v.1.15,2017-04-16 21:12:00,
2017-04-16 14:17:00,56.4,44.8,29.83,NNE,27,1.0,4.0,65,0.00,,,0.00,Wunderground v.1.15,2017-04-16 21:17:00,
2017-04-16 14:23:00,56.3,45.1,29.83,WNW,292,1.0,1.0,66,0.00,,,0.00,Wunderground v.1.15,2017-04-16 21:23:00,
2017-04-16 14:29:00,55.9,44.3,29.83,NNW,335,1.0,3.0,65,0.00,,,0.00,Wunderground v.1.15,2017-04-16 21:29:00,
2017-04-16 14:35:00,55.8,45.4,29.83,NW,306,1.0,3.0,68,0.00,,,0.00,Wunderground v.1.15,2017-04-16 21:35:00,
2017-04-16 14:40:00,56.2,46.5,29.82,WSW,238,1.0,1.0,70,0.00,,,0.00,Wunderground v.1.15,2017-04-16 21:40:00,
2017-04-16 14:45:00,56.7,45.5,29.82,ENE,71,0.0,1.0,66,0.00,,,0.00,Wunderground v.1.15,2017-04-16 21:45:00,
2017-04-16 14:51:00,57.1,46.6,29.82,WNW,297,0.0,1.0,68,0.00,,,0.00,Wunderground v.1.15,2017-04-16 21:51:00,
2017-04-16 14:57:00,56.9,45.7,29.82,NNE,28,1.0,2.0,66,0.00,,,0.00,Wunderground v.1.15,2017-04-16 21:57:00,
2017-04-16 15:03:00,56.3,45.1,29.82,North,357,1.0,2.0,66,0.00,,,0.00,Wunderground v.1.15,2017-04-16 22:03:00,
2017-04-16 15:09:00,56.6,45.4,29.81,WSW,248,1.0,2.0,66,0.00,,,0.00,Wunderground v.1.15,2017-04-16 22:09:00,
2017-04-16 15:14:00,56.6,44.1,29.81,NW,313,1.0,3.0,63,0.00,,,0.00,Wunderground v.1.15,2017-04-16 22:14:00,
2017-04-16 15:19:00,56.6,45.0,29.81,NNW,335,1.0,3.0,65,0.00,,,0.00,Wunderground v.1.15,2017-04-16 22:19:00,
2017-04-16 15:25:00,56.6,44.1,29.81,NNE,25,1.0,2.0,63,0.00,,,0.00,Wunderground v.1.15,2017-04-16 22:25:00,
2017-04-16 15:31:00,56.5,43.6,29.81,NNE,25,1.0,1.0,62,0.00,,,0.00,Wunderground v.1.15,2017-04-16 22:31:00,
2017-04-16 15:37:00,56.2,44.6,29.80,WSW,250,1.0,3.0,65,0.00,,,0.00,Wunderground v.1.15,2017-04-16 22:37:00,
2017-04-16 15:43:00,56.3,43.9,29.80,NNE,24,1.0,3.0,63,0.00,,,0.00,Wunderground v.1.15,2017-04-16 22:43:00,
2017-04-16 15:49:00,56.7,44.2,29.80,North,1,1.0,3.0,63,0.00,,,0.00,Wunderground v.1.15,2017-04-16 22:49:00,
2017-04-16 15:55:00,57.0,44.1,29.80,WNW,286,0.0,1.0,62,0.00,,,0.00,Wunderground v.1.15,2017-04-16 22:55:00,
2017-04-16 16:00:00,57.1,44.6,29.80,NW,316,1.0,1.0,63,0.00,,,0.00,Wunderground v.1.15,2017-04-16 23:00:00,
2017-04-16 16:06:00,57.1,43.8,29.79,SSW,213,1.0,1.0,61,0.00,,,0.00,Wunderground v.1.15,2017-04-16 23:06:00,
2017-04-16 16:12:00,57.4,44.1,29.79,WNW,287,0.0,1.0,61,0.00,,,0.00,Wunderground v.1.15,2017-04-16 23:12:00,
2017-04-16 16:18:00,57.6,43.8,29.79,NNE,21,0.0,1.0,60,0.00,,,0.00,Wunderground v.1.15,2017-04-16 23:18:00,
2017-04-16 16:23:00,57.9,44.5,29.79,NNW,331,0.0,1.0,61,0.00,,,0.00,Wunderground v.1.15,2017-04-16 23:23:00,
2017-04-16 16:28:00,57.4,43.2,29.79,NNW,336,1.0,3.0,59,0.00,,,0.00,Wunderground v.1.15,2017-04-16 23:28:00,
2017-04-16 16:33:00,57.2,43.9,29.79,NW,312,1.0,1.0,61,0.00,,,0.00,Wunderground v.1.15,2017-04-16 23:33:00,
2017-04-16 16:39:00,57.2,43.4,29.79,WNW,284,0.0,1.0,60,0.00,,,0.00,Wunderground v.1.15,2017-04-16 23:39:00,
2017-04-16 16:45:00,57.3,44.0,29.79,West,278,0.0,1.0,61,0.00,,,0.00,Wunderground v.1.15,2017-04-16 23:45:00,
2017-04-16 16:51:00,57.1,42.5,29.78,NW,319,0.0,2.0,58,0.00,,,0.00,Wunderground v.1.15,2017-04-16 23:51:00,
2017-04-16 16:56:00,56.7,43.8,29.78,WNW,297,1.0,2.0,62,0.00,,,0.00,Wunderground v.1.15,2017-04-16 23:56:00,
2017-04-16 17:02:00,56.4,43.1,29.78,NNW,335,1.0,2.0,61,0.00,,,0.00,Wunderground v.1.15,2017-04-17 00:02:00,
2017-04-16 17:08:00,56.1,42.8,29.78,NNW,347,1.0,3.0,61,0.00,,,0.00,Wunderground v.1.15,2017-04-17 00:08:00,
2017-04-16 17:14:00,56.0,42.7,29.78,WNW,291,1.0,2.0,61,0.00,,,0.00,Wunderground v.1.15,2017-04-17 00:14:00,
2017-04-16 17:20:00,55.9,42.6,29.78,WNW,289,0.0,0.0,61,0.00,,,0.00,Wunderground v.1.15,2017-04-17 00:20:00,
