Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SoftwareType,DateUTC
2017-04-17 06:14:00,49.9,42.6,29.79,SE,143,4.0,7.0,76,0.00,,,0.00,Wunderground v.1.15,2017-04-17 13:14:00,
2017-04-17 06:20:00,50.0,42.7,29.79,WSW,240,4.0,4.0,76,0.00,,,0.00,Wunderground v.1.15,2017-04-17 13:20:00,
2017-04-17 06:25:00,50.0,42.7,29.79,SSE,148,3.0,9.0,76,0.00,,,0.00,Wunderground v.1.15,2017-04-17 13:25:00,
2017-04-17 06:31:00,50.1,42.5,29.80,East,86,4.0,4.0,75,0.00,,,0.00,Wunderground v.1.15,2017-04-17 13:31:00,
2017-04-17 06:37:00,50.2,42.9,29.80,South,185,4.0,7.0,76,0.00,,,0.00,Wunderground v.1.15,2017-04-17 13:37:00,
2017-04-17 06:43:00,50.1,42.8,29.81,SSW,198,4.0,6.0,76,0.00,,,0.00,Wunderground v.1.15,2017-04-17 13:43:00,
2017-04-17 06:49:00,50.2,42.6,29.81,SSE,155,4.0,8.0,75,0.00,,,0.00,Wunderground v.1.15,2017-04-17 13:49:00,
2017-04-17 06:55:00,50.3,43.0,29.81,ESE,115,4.0,6.0,76,0.00,,,0.00,Wunderground v.1.15,2017-04-17 13:55:00,
2017-04-17 07:01:00,50.1,43.2,29.81,SSE,148,5.0,6.0,77,0.00,,,0.00,Wunderground v.1.15,2017-04-17 14:01:00,
2017-04-17 07:07:00,49.9,43.3,29.82,SSE,160,6.0,11.0,78,0.00,,,0.00,Wunderground v.1.15,2017-04-17 14:07:00,
2017-04-17 07:13:00,49.7,43.1,29.82,SW,215,5.0,5.0,78,0.00,,,0.00,Wunderground v.1.15,2017-04-17 14:13:00,
2017-04-17 07:19:00,49.8,43.2,29.82,South,187,5.0,5.0,78,0.00,,,0.00,Wunderground v.1.15,2017-04-17 14:19:00,
2017-04-17 07:37:00,50.0,43.7,29.83,SSW,195,3.0,7.0,79,0.00,,,0.00,Wunderground v.1.15,2017-04-17 14:37:00,
2017-04-17 07:43:00,50.1,43.8,29.83,SE,140,4.0,6.0,79,0.00,,,0.00,Wunderground v.1.15,2017-04-17 14:43:00,
2017-04-17 07:49:00,50.2,43.9,29.84,SSE,160,3.0,6.0,79,0.00,,,0.00,Wunderground v.1.15,2017-04-17 14:49:00,
2017-04-17 07:55:00,50.3,44.0,29.84,ESE,113,2.0,3.0,79,0.00,,,0.00,Wunderground v.1.15,2017-04-17 14:55:00,
2017-04-17 08:01:00,50.3,44.4,29.84,SSW,202,2.0,4.0,80,0.00,,,0.00,Wunderground v.1.15,2017-04-17 15:01:00,
2017-04-17 08:06:00,50.4,44.5,29.84,SSW,197,3.0,5.0,80,0.00,,,0.00,Wunderground v.1.15,2017-04-17 15:06:00,
2017-04-17 08:12:00,50.4,44.1,29.84,SW,225,3.0,4.0,79,0.00,,,0.00,Wunderground v.1.15,2017-04-17 15:12:00,
2017-04-17 08:18:00,50.5,44.6,29.84,SSW,203,3.0,4.0,80,0.00,,,0.00,Wunderground v.1.15,2017-04-17 15:18:00,
2017-04-17 08:24:00,50.6,44.3,29.84,South,187,2.0,7.0,79,0.00,,,0.00,Wunderground v.1.15,2017-04-17 15:24:00,
2017-04-17 08:30:00,50.8,44.5,29.84,South,188,3.0,3.0,79,0.00,,,0.00,Wunderground v.1.15,2017-04-17 15:30:00,
2017-04-17 08:35:00,50.8,44.5,29.84,SSE,168,4.0,5.0,79,0.00,,,0.00,Wunderground v.1.15,2017-04-17 15:35:00,
2017-04-17 08:41:00,51.0,44.7,29.84,SSW,198,3.0,4.0,79,0.00,,,0.00,Wunderground v.1.15,2017-04-17 15:41:00,
2017-04-17 08:45:00,51.1,44.5,29.84,SSW,199,3.0,8.0,78,0.00,,,0.00,Wunderground v.1.15,2017-04-17 15:45:00,
2017-04-17 08:51:00,51.2,44.6,29.84,SE,139,3.0,4.0,78,0.00,,,0.00,Wunderground v.1.15,2017-04-17 15:51:00,
2017-04-17 08:57:00,51.2,44.6,29.84,SE,129,3.0,4.0,78,0.00,,,0.00,Wunderground v.1.15,2017-04-17 15:57:00,
2017-04-17 09:03:00,51.4,44.8,29.84,ESE,120,3.0,4.0,78,0.00,,,0.00,Wunderground v.1.15,2017-04-17 16:03:00,
2017-04-17 09:09:00,52.8,45.8,29.84,SW,222,3.0,4.0,77,0.00,,,0.00,Wunderground v.1.15,2017-04-17 16:09:00,
2017-04-17 09:15:00,54.2,46.1,29.84,SSW,195,3.0,3.0,74,0.00,,,0.00,Wunderground v.1.15,2017-04-17 16:15:00,
2017-04-17 09:21:00,54.7,45.5,29.84,SSW,202,4.0,4.0,71,0.00,,,0.00,Wunderground v.1.15,2017-04-17 16:21:00,
2017-04-17 09:27:00,55.1,45.9,29.85,WSW,245,4.0,5.0,71,0.00,,,0.00,Wunderground v.1.15,2017-04-17 16:27:00,
2017-04-17 09:33:00,55.3,45.7,29.85,SE,146,3.0,4.0,70,0.00,,,0.00,Wunderground v.1.15,2017-04-17 16:33:00,
2017-04-17 09:39:00,55.6,45.6,29.85,SSW,209,3.0,4.0,69,0.00,,,0.00,Wunderground v.1.15,2017-04-17 16:39:00,
2017-04-17 09:45:00,55.3,45.3,29.85,WSW,243,4.0,5.0,69,0.00,,,0.00,Wunderground v.1.15,2017-04-17 16:45:00,
2017-04-17 09:51:00,55.0,45.0,29.85,South,186,4.0,4.0,69,0.00,,,0.00,Wunderground v.1.15,2017-04-17 16:51:00,
2017-04-17 09:56:00,54.5,44.9,29.85,SSW,208,4.0,4.0,70,0.00,,,0.00,Wunderground v.1.15,2017-04-17 16:56:00,
2017-04-17 10:02:00,54.1,44.9,29.85,South,181,4.0,4.0,71,0.00,,,0.00,Wunderground v.1.15,2017-04-17 17:02:00,
2017-04-17 10:08:00,54.5,45.3,29.85,SSW,207,4.0,7.0,71,0.00,,,0.00,Wunderground v.1.15,2017-04-17 17:08:00,
2017-04-17 10:14:00,54.8,45.2,29.85,SW,217,4.0,4.0,70,0.00,,,0.00,Wunderground v.1.15,2017-04-17 17:14:00,
2017-04-17 10:20:00,55.1,45.5,29.85,South,191,4.0,9.0,70,0.00,,,0.00,Wunderground v.1.15,2017-04-17 17:20:00,
2017-04-17 10:25:00,55.7,45.7,29.85,SW,223,4.0,9.0,69,0.00,,,0.00,Wunderground v.1.15,2017-04-17 17:25:00,
2017-04-17 10:31:00,55.9,45.1,29.85,SW,222,4.0,6.0,67,0.00,,,0.00,Wunderground v.1.15,2017-04-17 17:31:00,
2017-04-17 10:37:00,55.7,45.3,29.85,SW,214,4.0,6.0,68,0.00,,,0.00,Wunderground v.1.15,2017-04-17 17:37:00,
2017-04-17 10:43:00,55.8,45.0,29.85,South,184,3.0,5.0,67,0.00,,,0.00,Wunderground v.1.15,2017-04-17 17:43:00,
2017-04-17 10:48:00,56.0,45.2,29.85,ESE,123,4.0,8.0,67,0.00,,,0.00,Wunderground v.1.15,2017-04-17 17:48:00,
2017-04-17 10:54:00,56.1,44.9,29.85,SSW,194,4.0,5.0,66,0.00,,,0.00,Wunderground v.1.15,2017-04-17 17:54:00,
2017-04-17 11:00:00,56.4,45.2,29.85,SSE,155,3.0,3.0,66,0.00,,,0.00,Wunderground v.1.15,2017-04-17 18:00:00,
2017-04-17 11:06:00,56.7,45.1,29.85,WSW,244,4.0,8.0,65,0.00,,,0.00,Wunderground v.1.15,2017-04-17 18:06:00,
2017-04-17 11:12:00,56.5,45.3,29.85,SSW,206,4.0,7.0,66,0.00,,,0.00,Wunderground v.1.15,2017-04-17 18:12:00,
2017-04-17 11:18:00,56.5,44.9,29.85,SSW,197,4.0,7.0,65,0.00,,,0.00,Wunderground v.1.15,2017-04-17 18:18:00,
2017-04-17 11:24:00,56.3,45.5,29.85,WSW,250,4.0,8.0,67,0.00,,,0.00,Wunderground v.1.15,2017-04-17 18:24:00,
2017-04-17 11:30:00,56.0,45.6,29.85,SSW,207,4.0,4.0,68,0.00,,,0.00,Wunderground v.1.15,2017-04-17 18:30:00,
2017-04-17 11:36:00,55.8,45.4,29.85,SSW,208,3.0,8.0,68,0.00,,,0.00,Wunderground v.1.15,2017-04-17 18:36:00,
2017-04-17 11:42:00,56.1,45.3,29.85,SSW,212,3.0,5.0,67,0.00,,,0.00,Wunderground v.1.15,2017-04-17 18:42:00,
2017-04-17 11:48:00,56.0,46.0,29.85,SSW,199,4.0,8.0,69,0.00,,,0.00,Wunderground v.1.15,2017-04-17 18:48:00,
2017-04-17 11:54:00,56.5,46.1,29.85,SSW,195,3.0,4.0,68,0.00,,,0.00,Wunderground v.1.15,2017-04-17 18:54:00,
2017-04-17 12:00:00,56.7,45.9,29.85,South,180,3.0,3.0,67,0.00,,,0.00,Wunderground v.1.15,2017-04-17 19:00:00,
2017-04-17 12:06:00,56.2,45.8,29.85,SSE,162,3.0,6.0,68,0.00,,,0.00,Wunderground v.1.15,2017-04-17 19:06:00,
2017-04-17 12:12:00,55.4,45.8,29.85,South,188,3.0,6.0,70,0.00,,,0.00,Wunderground v.1.15,2017-04-17 19:12:00,
2017-04-17 12:18:00,55.3,46.1,29.85,SE,136,3.0,7.0,71,0.00,,,0.00,Wunderground v.1.15,2017-04-17 19:18:00,
2017-04-17 12:24:00,55.7,46.1,29.85,South,179,3.0,5.0,70,0.00,,,0.00,Wunderground v.1.15,2017-04-17 19:24:00,
2017-04-17 12:30:00,56.6,46.5,29.84,South,182,3.0,3.0,69,0.00,,,0.00,Wunderground v.1.15,2017-04-17 19:30:00,
2017-04-17 12:36:00,57.0,46.1,29.84,SSW,197,2.0,6.0,67,0.00,,,0.00,Wunderground v.1.15,2017-04-17 19:36:00,
2017-04-17 12:48:00,58.2,45.7,29.84,SSW,204,4.0,9.0,63,0.00,,,0.00,Wunderground v.1.15,2017-04-17 19:48:00,
2017-04-17 12:54:00,58.5,45.5,29.84,SW,217,5.0,6.0,62,0.00,,,0.00,Wunderground v.1.15,2017-04-17 19:54:00,
2017-04-17 13:00:00,59.1,46.1,29.84,SW,228,3.0,6.0,62,0.00,,,0.00,Wunderground v.1.15,2017-04-17 20:00:00,
2017-04-17 13:06:00,59.5,46.0,29.83,South,191,3.0,6.0,61,0.00,,,0.00,Wunderground v.1.15,2017-04-17 20:06:00,
2017-04-17 13:12:00,60.0,46.9,29.83,SW,221,3.0,6.0,62,0.00,,,0.00,Wunderground v.1.15,2017-04-17 20:12:00,
2017-04-17 13:17:00,59.6,45.7,29.83,SSW,197,4.0,7.0,60,0.00,,,0.00,Wunderground v.1.15,2017-04-17 20:17:00,
2017-04-17 13:23:00,59.4,45.9,29.83,SE,139,4.0,5.0,61,0.00,,,0.00,Wunderground v.1.15,2017-04-17 20:23:00,
2017-04-17 13:29:00,59.1,45.7,29.83,SW,226,3.0,5.0,61,0.00,,,0.00,Wunderground v.1.15,2017-04-17 20:29:00,
2017-04-17 13:35:00,58.9,45.5,29.83,South,176,3.0,5.0,61,0.00,,,0.00,Wunderground v.1.15,2017-04-17 20:35:00,
2017-04-17 13:41:00,58.6,45.2,29.83,South,186,3.0,4.0,61,0.00,,,0.00,Wunderground v.1.15,2017-04-17 20:41:00,
2017-04-17 13:46:00,59.1,46.1,29.83,South,184,3.0,4.0,62,0.00,,,0.00,Wunderground v.1.15,2017-04-17 20:46:00,
2017-04-17 13:52:00,59.5,45.6,29.83,SW,231,2.0,4.0,60,0.00,,,0.00,Wunderground v.1.15,2017-04-17 20:52:00,
2017-04-17 13:58:00,59.2,44.9,29.83,South,182,3.0,7.0,59,0.00,,,0.00,Wunderground v.1.15,2017-04-17 20:58:00,
2017-04-17 14:04:00,58.9,44.1,29.83,SW,214,3.0,5.0,58,0.00,,,0.00,Wunderground v.1.15,2017-04-17 21:04:00,
2017-04-17 14:10:00,59.0,45.1,29.83,South,172,3.0,3.0,60,0.00,,,0.00,Wunderground v.1.15,2017-04-17 21:10:00,
2017-04-17 14:16:00,59.0,44.2,29.82,SSW,211,3.0,5.0,58,0.00,,,0.00,Wunderground v.1.15,2017-04-17 21:16:00,
2017-04-17 14:22:00,58.9,45.0,29.82,South,182,3.0,7.0,60,0.00,,,0.00,Wunderground v.1.15,2017-04-17 21:22:00,
2017-04-17 14:27:00,58.7,44.4,29.82,SSW,210,3.0,7.0,59,0.00,,,0.00,Wunderground v.1.15,2017-04-17 21:27:00,
2017-04-17 14:33:00,58.6,44.8,29.83,SW,215,3.0,3.0,60,0.00,,,0.00,Wunderground v.1.15,2017-04-17 21:33:00,
2017-04-17 14:39:00,58.3,44.0,29.83,SSW,211,3.0,5.0,59,0.00,,,0.00,Wunderground v.1.15,2017-04-17 21:39:00,
2017-04-17 14:44:00,58.0,44.6,29.83,SSW,209,3.0,4.0,61,0.00,,,0.00,Wunderground v.1.15,2017-04-17 21:44:00,
2017-04-17 14:50:00,57.8,44.0,29.83,South,188,3.0,4.0,60,0.00,,,0.00,Wunderground v.1.15,2017-04-17 21:50:00,
2017-04-17 14:56:00,57.4,43.6,29.83,SSW,198,3.0,5.0,60,0.00,,,0.00,Wunderground v.1.15,2017-04-17 21:56:00,
2017-04-17 15:02:00,57.4,44.5,29.83,SW,214,2.0,3.0,62,0.00,,,0.00,Wunderground v.1.15,2017-04-17 22:02:00,
2017-04-17 15:08:00,57.5,44.1,29.83,SW,236,1.0,3.0,61,0.00,,,0.00,Wunderground v.1.15,2017-04-17 22:08:00,
2017-04-17 15:13:00,57.6,43.4,29.83,South,171,2.0,6.0,59,0.00,,,0.00,Wunderground v.1.15,2017-04-17 22:13:00,
2017-04-17 15:19:00,57.6,43.4,29.83,South,177,3.0,6.0,59,0.00,,,0.00,Wunderground v.1.15,2017-04-17 22:19:00,
2017-04-17 15:25:00,57.5,42.8,29.83,SW,216,3.0,7.0,58,0.00,,,0.00,Wunderground v.1.15,2017-04-17 22:25:00,
2017-04-17 15:31:00,57.4,42.7,29.82,SSW,195,2.0,3.0,58,0.00,,,0.00,Wunderground v.1.15,2017-04-17 22:31:00,
2017-04-17 15:36:00,57.5,42.8,29.83,SE,139,2.0,3.0,58,0.00,,,0.00,Wunderground v.1.15,2017-04-17 22:36:00,
2017-04-17 15:42:00,57.5,42.8,29.83,SSW,198,3.0,3.0,58,0.00,,,0.00,Wunderground v.1.15,2017-04-17 22:42:00,
2017-04-17 15:48:00,57.2,42.5,29.83,SE,136,3.0,6.0,58,0.00,,,0.00,Wunderground v.1.15,2017-04-17 22:48:00,
2017-04-17 15:54:00,57.1,42.9,29.83,SE,125,3.0,5.0,59,0.00,,,0.00,Wunderground v.1.15,2017-04-17 22:54:00,
2017-04-17 16:00:00,57.0,42.8,29.83,East,83,3.0,5.0,59,0.00,,,0.00,Wunderground v.1.15,2017-04-17 23:00:00,
2017-04-17 16:05:00,56.8,43.5,29.83,SSW,205,4.0,5.0,61,0.00,,,0.00,Wunderground v.1.15,2017-04-17 23:05:00,
2017-04-17 16:11:00,56.1,44.5,29.83,SW,231,5.0,5.0,65,0.00,,,0.00,Wunderground v.1.15,2017-04-17 23:11:00,
2017-04-17 16:17:00,55.5,45.1,29.84,SW,214,5.0,8.0,68,0.00,,,0.00,Wunderground v.1.15,2017-04-17 23:17:00,
2017-04-17 16:23:00,55.2,45.6,29.84,South,184,5.0,11.0,70,0.00,,,0.00,Wunderground v.1.15,2017-04-17 23:23:00,
2017-04-17 16:29:00,54.8,45.9,29.84,SSW,210,4.0,11.0,72,0.00,,,0.00,Wunderground v.1.15,2017-04-17 23:29:00,
2017-04-17 16:35:00,54.6,46.5,29.84,South,169,4.0,6.0,74,0.00,,,0.00,Wunderground v.1.15,2017-04-17 23:35:00,
2017-04-17 16:40:00,54.1,46.3,29.84,SSE,156,4.0,10.0,75,0.00,,,0.00,Wunderground v.1.15,2017-04-17 23:40:00,
2017-04-17 16:46:00,53.6,46.9,29.84,SE,141,4.0,10.0,78,0.00,,,0.00,Wunderground v.1.15,2017-04-17 23:46:00,
2017-04-17 16:52:00,53.0,47.3,29.85,South,179,4.0,5.0,81,0.00,,,0.00,Wunderground v.1.15,2017-04-17 23:52:00,
2017-04-17 16:58:00,52.8,47.8,29.85,NW,316,3.0,5.0,83,0.00,,,0.00,Wunderground v.1.15,2017-04-17 23:58:00,
2017-04-17 17:04:00,52.3,47.6,29.85,SSW,192,3.0,6.0,84,0.00,,,0.00,Wunderground v.1.15,2017-04-18 00:04:00,
2017-04-17 17:09:00,51.9,47.5,29.85,South,187,3.0,6.0,85,0.00,,,0.00,Wunderground v.1.15,2017-04-18 00:09:00,
2017-04-17 17:15:00,51.5,47.5,29.85,South,174,3.0,5.0,86,0.00,,,0.01,Wunderground v.1.15,2017-04-18 00:15:00,
2017-04-17 17:20:00,51.3,47.9,29.85,South,174,3.0,5.0,88,0.06,,,0.02,Wunderground v.1.15,2017-04-18 00:20:00,
2017-04-17 17:26:00,50.9,47.8,29.84,SSW,192,4.0,5.0,89,0.06,,,0.02,Wunderground v.1.15,2017-04-18 00:26:00,
2017-04-17 17:32:00,50.9,47.8,29.84,South,191,3.0,3.0,89,0.05,,,0.02,Wunderground v.1.15,2017-04-18 00:32:00,
2017-04-17 17:37:00,50.9,47.8,29.84,South,176,2.0,4.0,89,0.04,,,0.03,Wunderground v.1.15,2017-04-18 00:37:00,
2017-04-17 17:42:00,51.0,48.2,29.84,South,191,2.0,3.0,90,0.04,,,0.03,Wunderground v.1.15,2017-04-18 00:42:00,
2017-04-17 17:48:00,51.2,48.1,29.84,SSW,192,3.0,5.0,89,0.04,,,0.03,Wunderground v.1.15,2017-04-18 00:48:00,
2017-04-17 17:54:00,51.4,48.3,29.83,SE,137,3.0,4.0,89,0.00,,,0.03,Wunderground v.1.15,2017-04-18 00:54:00,
2017-04-17 18:00:00,51.7,48.6,29.83,SSW,195,3.0,7.0,89,0.00,,,0.03,Wunderground v.1.15,2017-04-18 01:00:00,
2017-04-17 18:05:00,51.9,48.5,29.84,SW,223,3.0,7.0,88,0.00,,,0.03,Wunderground v.1.15,2017-04-18 01:05:00,
2017-04-17 18:11:00,51.8,48.4,29.84,South,185,4.0,4.0,88,0.00,,,0.03,Wunderground v.1.15,2017-04-18 01:11:00,
