Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SoftwareType,DateUTC
2017-04-18 02:03:00,46.7,45.3,29.86,ENE,67,0.0,3.0,95,0.00,,,0.00,Wunderground v.1.15,2017-04-18 09:03:00,
2017-04-18 02:09:00,46.9,45.5,29.86,ESE,106,0.0,3.0,95,0.00,,,0.00,Wunderground v.1.15,2017-04-18 09:09:00,
2017-04-18 02:15:00,47.4,46.3,29.86,ENE,76,0.0,3.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-18 09:15:00,
2017-04-18 02:20:00,47.6,46.2,29.86,East,87,0.0,3.0,95,0.00,,,0.00,Wunderground v.1.15,2017-04-18 09:20:00,
2017-04-18 02:26:00,47.9,46.8,29.86,SE,145,1.0,3.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-18 09:26:00,
2017-04-18 02:32:00,48.2,46.8,29.85,East,79,1.0,3.0,95,0.00,,,0.00,Wunderground v.1.15,2017-04-18 09:32:00,
2017-04-18 02:37:00,48.3,46.9,29.85,ENE,59,1.0,3.0,95,0.00,,,0.00,Wunderground v.1.15,2017-04-18 09:37:00,
2017-04-18 02:43:00,48.2,46.8,29.85,East,92,1.0,3.0,95,0.00,,,0.00,Wunderground v.1.15,2017-04-18 09:43:00,
2017-04-18 02:49:00,48.2,46.8,29.85,East,82,1.0,3.0,95,0.00,,,0.00,Wunderground v.1.15,2017-04-18 09:49:00,
2017-04-18 02:55:00,48.2,46.8,29.85,East,97,1.0,3.0,95,0.00,,,0.00,Wunderground v.1.15,2017-04-18 09:55:00,
2017-04-18 03:01:00,48.3,46.9,29.85,SE,131,1.0,3.0,95,0.00,,,0.00,Wunderground v.1.15,2017-04-18 10:01:00,
2017-04-18 03:07:00,48.1,46.7,29.85,East,91,1.0,3.0,95,0.00,,,0.00,Wunderground v.1.15,2017-04-18 10:07:00,
2017-04-18 03:12:00,48.0,46.9,29.85,ESE,115,0.0,3.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-18 10:12:00,
2017-04-18 03:17:00,48.0,46.9,29.85,East,89,0.0,3.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-18 10:17:00,
2017-04-18 03:23:00,48.0,46.9,29.85,ESE,105,0.0,3.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-18 10:23:00,
2017-04-18 03:29:00,48.0,46.9,29.85,East,98,0.0,3.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-18 10:29:00,
2017-04-18 03:35:00,48.0,46.9,29.85,ESE,111,0.0,3.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-18 10:35:00,
2017-04-18 03:41:00,48.1,47.0,29.85,East,91,0.0,3.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-18 10:41:00,
2017-04-18 03:47:00,48.0,46.9,29.85,ESE,121,1.0,3.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-18 10:47:00,
2017-04-18 03:53:00,47.9,46.8,29.86,East,90,0.0,3.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-18 10:53:00,
2017-04-18 03:59:00,47.7,46.6,29.86,East,90,0.0,3.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-18 10:59:00,
2017-04-18 04:05:00,47.7,46.6,29.86,SSE,160,0.0,3.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-18 11:05:00,
2017-04-18 04:11:00,47.8,46.7,29.86,ESE,113,0.0,3.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-18 11:11:00,
2017-04-18 04:17:00,47.9,46.8,29.86,SSE,167,0.0,3.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-18 11:17:00,
2017-04-18 04:23:00,47.8,46.7,29.86,SSE,150,0.0,3.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-18 11:23:00,
2017-04-18 04:29:00,47.9,46.8,29.86,South,189,0.0,3.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-18 11:29:00,
2017-04-18 04:34:00,47.9,46.8,29.86,South,176,0.0,3.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-18 11:34:00,
2017-04-18 04:40:00,48.0,46.9,29.86,SSW,196,0.0,3.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-18 11:40:00,
2017-04-18 04:46:00,48.0,46.9,29.86,SW,228,0.0,3.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-18 11:46:00,
2017-04-18 04:51:00,48.0,46.9,29.86,South,182,0.0,3.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-18 11:51:00,
2017-04-18 04:57:00,48.0,46.9,29.87,SSW,205,0.0,3.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-18 11:57:00,
2017-04-18 05:02:00,48.0,46.9,29.87,South,178,0.0,3.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-18 12:02:00,
2017-04-18 05:08:00,47.9,46.8,29.87,South,176,0.0,3.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-18 12:08:00,
2017-04-18 05:14:00,47.8,46.7,29.87,SW,224,0.0,3.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-18 12:14:00,
2017-04-18 05:20:00,47.8,46.7,29.87,SE,135,0.0,3.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-18 12:20:00,
2017-04-18 05:26:00,47.9,46.8,29.87,ESE,122,0.0,3.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-18 12:26:00,
2017-04-18 05:31:00,47.9,46.8,29.87,East,96,0.0,3.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-18 12:31:00,
2017-04-18 05:37:00,48.0,46.9,29.88,SW,215,0.0,3.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-18 12:37:00,
2017-04-18 05:43:00,48.0,46.9,29.88,SW,225,0.0,3.0,96,0.00,,,0.00,Wunderground v.1.15,2017-04-18 12:43:00,
2017-04-18 05:49:00,48.1,47.0,29.88,South,181,0.0,3.0,96,0.00,,,0.01,Wunderground v.1.15,2017-04-18 12:49:00,
2017-04-18 05:55:00,48.0,46.9,29.88,SSW,213,0.0,3.0,96,0.00,,,0.01,Wunderground v.1.15,2017-04-18 12:55:00,
2017-04-18 06:01:00,48.1,47.0,29.88,SSE,147,0.0,3.0,96,0.07,,,0.02,Wunderground v.1.15,2017-04-18 13:01:00,
2017-04-18 06:07:00,48.1,47.3,29.88,SE,145,0.0,3.0,97,0.05,,,0.02,Wunderground v.1.15,2017-04-18 13:07:00,
2017-04-18 06:13:00,48.1,47.3,29.88,South,175,0.0,3.0,97,0.05,,,0.03,Wunderground v.1.15,2017-04-18 13:13:00,
2017-04-18 06:19:00,48.1,47.3,29.88,East,98,0.0,3.0,97,0.05,,,0.03,Wunderground v.1.15,2017-04-18 13:19:00,
2017-04-18 06:25:00,48.1,47.3,29.88,SW,235,0.0,3.0,97,0.00,,,0.03,Wunderground v.1.15,2017-04-18 13:25:00,
2017-04-18 06:30:00,48.1,47.3,29.88,South,190,0.0,3.0,97,0.00,,,0.03,Wunderground v.1.15,2017-04-18 13:30:00,
2017-04-18 06:36:00,48.1,47.3,29.89,ESE,104,0.0,3.0,97,0.00,,,0.03,Wunderground v.1.15,2017-04-18 13:36:00,
2017-04-18 06:42:00,48.1,47.3,29.88,East,80,1.0,3.0,97,0.00,,,0.04,Wunderground v.1.15,2017-04-18 13:42:00,
2017-04-18 06:47:00,48.1,47.3,29.88,ENE,63,1.0,3.0,97,0.00,,,0.04,Wunderground v.1.15,2017-04-18 13:47:00,
2017-04-18 06:53:00,48.1,47.3,29.89,SE,141,1.0,3.0,97,0.04,,,0.05,Wunderground v.1.15,2017-04-18 13:53:00,
2017-04-18 06:58:00,48.0,46.9,29.89,SSW,200,1.0,4.0,96,0.04,,,0.05,Wunderground v.1.15,2017-04-18 13:58:00,
2017-04-18 07:04:00,47.9,46.8,29.89,SSW,200,1.0,3.0,96,0.04,,,0.05,Wunderground v.1.15,2017-04-18 14:04:00,
2017-04-18 07:10:00,47.9,46.8,29.89,East,90,0.0,3.0,96,0.00,,,0.05,Wunderground v.1.15,2017-04-18 14:10:00,
2017-04-18 07:16:00,47.9,46.8,29.89,SSE,155,0.0,3.0,96,0.00,,,0.05,Wunderground v.1.15,2017-04-18 14:16:00,
2017-04-18 07:22:00,47.9,47.1,29.90,SE,141,1.0,3.0,97,0.00,,,0.05,Wunderground v.1.15,2017-04-18 14:22:00,
2017-04-18 07:28:00,48.0,46.9,29.90,SW,217,1.0,3.0,96,0.00,,,0.05,Wunderground v.1.15,2017-04-18 14:28:00,
2017-04-18 07:34:00,48.1,47.3,29.90,West,264,1.0,3.0,97,0.00,,,0.05,Wunderground v.1.15,2017-04-18 14:34:00,
2017-04-18 07:40:00,48.1,47.0,29.90,ESE,109,1.0,3.0,96,0.00,,,0.05,Wunderground v.1.15,2017-04-18 14:40:00,
2017-04-18 07:46:00,48.4,47.6,29.90,West,266,1.0,3.0,97,0.00,,,0.05,Wunderground v.1.15,2017-04-18 14:46:00,
2017-04-18 07:51:00,48.5,47.4,29.90,SSW,205,1.0,3.0,96,0.00,,,0.05,Wunderground v.1.15,2017-04-18 14:51:00,
2017-04-18 07:57:00,48.5,47.4,29.90,SSW,205,2.0,4.0,96,0.00,,,0.05,Wunderground v.1.15,2017-04-18 14:57:00,
2017-04-18 08:03:00,48.6,47.5,29.91,SSW,194,2.0,3.0,96,0.00,,,0.05,Wunderground v.1.15,2017-04-18 15:03:00,
2017-04-18 08:08:00,48.7,47.3,29.91,ESE,117,2.0,4.0,95,0.00,,,0.05,Wunderground v.1.15,2017-04-18 15:08:00,
2017-04-18 08:14:00,48.8,47.4,29.91,SSE,154,3.0,5.0,95,0.00,,,0.05,Wunderground v.1.15,2017-04-18 15:14:00,
2017-04-18 08:20:00,49.1,47.7,29.91,SSW,199,3.0,3.0,95,0.00,,,0.05,Wunderground v.1.15,2017-04-18 15:20:00,
2017-04-18 08:26:00,49.3,47.6,29.91,SE,138,3.0,5.0,94,0.00,,,0.05,Wunderground v.1.15,2017-04-18 15:26:00,
2017-04-18 08:31:00,49.4,47.7,29.91,South,186,2.0,3.0,94,0.00,,,0.05,Wunderground v.1.15,2017-04-18 15:31:00,
2017-04-18 08:37:00,49.5,47.8,29.91,NE,42,1.0,3.0,94,0.00,,,0.05,Wunderground v.1.15,2017-04-18 15:37:00,
2017-04-18 08:44:00,49.5,47.6,29.91,SE,138,1.0,3.0,93,0.00,,,0.05,Wunderground v.1.15,2017-04-18 15:44:00,
2017-04-18 08:50:00,49.5,47.6,29.92,SW,231,2.0,3.0,93,0.00,,,0.05,Wunderground v.1.15,2017-04-18 15:50:00,
2017-04-18 08:55:00,49.4,47.5,29.91,South,179,2.0,3.0,93,0.00,,,0.05,Wunderground v.1.15,2017-04-18 15:55:00,
2017-04-18 09:01:00,49.3,47.4,29.92,SSE,157,2.0,3.0,93,0.00,,,0.05,Wunderground v.1.15,2017-04-18 16:01:00,
2017-04-18 09:07:00,49.4,47.5,29.92,SW,214,2.0,4.0,93,0.00,,,0.05,Wunderground v.1.15,2017-04-18 16:07:00,
2017-04-18 09:13:00,49.6,47.7,29.92,WSW,252,2.0,3.0,93,0.00,,,0.05,Wunderground v.1.15,2017-04-18 16:13:00,
2017-04-18 09:18:00,49.8,47.9,29.92,SSW,207,2.0,4.0,93,0.00,,,0.05,Wunderground v.1.15,2017-04-18 16:18:00,
2017-04-18 09:24:00,49.8,47.6,29.92,SSE,158,2.0,3.0,92,0.00,,,0.05,Wunderground v.1.15,2017-04-18 16:24:00,
2017-04-18 09:30:00,49.9,47.7,29.92,SW,236,2.0,3.0,92,0.00,,,0.05,Wunderground v.1.15,2017-04-18 16:30:00,
2017-04-18 09:36:00,50.3,48.4,29.93,ENE,75,1.0,6.0,93,0.00,,,0.05,Wunderground v.1.15,2017-04-18 16:36:00,
2017-04-18 09:42:00,50.5,48.0,29.93,ESE,123,2.0,4.0,91,0.00,,,0.05,Wunderground v.1.15,2017-04-18 16:42:00,
2017-04-18 09:47:00,50.5,48.0,29.93,NW,307,2.0,4.0,91,0.00,,,0.05,Wunderground v.1.15,2017-04-18 16:47:00,
2017-04-18 09:53:00,50.6,48.1,29.94,SSE,167,1.0,3.0,91,0.00,,,0.05,Wunderground v.1.15,2017-04-18 16:53:00,
2017-04-18 09:59:00,50.8,48.0,29.94,SE,136,1.0,5.0,90,0.00,,,0.05,Wunderground v.1.15,2017-04-18 16:59:00,
2017-04-18 10:05:00,51.6,48.2,29.94,South,183,2.0,5.0,88,0.00,,,0.05,Wunderground v.1.15,2017-04-18 17:05:00,
2017-04-18 10:11:00,52.2,48.1,29.94,South,176,3.0,5.0,86,0.00,,,0.05,Wunderground v.1.15,2017-04-18 17:11:00,
2017-04-18 10:16:00,52.5,47.8,29.94,West,274,3.0,5.0,84,0.00,,,0.05,Wunderground v.1.15,2017-04-18 17:16:00,
2017-04-18 10:22:00,52.2,47.8,29.94,SE,142,3.0,3.0,85,0.00,,,0.05,Wunderground v.1.15,2017-04-18 17:22:00,
2017-04-18 10:28:00,52.4,47.4,29.94,East,79,2.0,3.0,83,0.00,,,0.05,Wunderground v.1.15,2017-04-18 17:28:00,
2017-04-18 10:34:00,52.4,47.7,29.94,SW,236,3.0,5.0,84,0.00,,,0.05,Wunderground v.1.15,2017-04-18 17:34:00,
2017-04-18 10:39:00,52.7,47.7,29.94,ESE,103,3.0,5.0,83,0.00,,,0.05,Wunderground v.1.15,2017-04-18 17:39:00,
2017-04-18 10:45:00,53.2,48.2,29.94,SSW,196,3.0,3.0,83,0.00,,,0.05,Wunderground v.1.15,2017-04-18 17:45:00,
2017-04-18 10:51:00,53.4,48.4,29.94,SW,219,3.0,3.0,83,0.00,,,0.05,Wunderground v.1.15,2017-04-18 17:51:00,
2017-04-18 10:57:00,53.5,47.8,29.95,SW,217,3.0,7.0,81,0.00,,,0.05,Wunderground v.1.15,2017-04-18 17:57:00,
2017-04-18 11:03:00,53.5,47.5,29.95,SSW,203,3.0,5.0,80,0.00,,,0.05,Wunderground v.1.15,2017-04-18 18:03:00,
2017-04-18 11:08:00,53.8,47.1,29.96,South,184,4.0,7.0,78,0.00,,,0.05,Wunderground v.1.15,2017-04-18 18:08:00,
2017-04-18 11:14:00,54.5,47.4,29.95,SE,138,4.0,4.0,77,0.00,,,0.05,Wunderground v.1.15,2017-04-18 18:14:00,
2017-04-18 11:20:00,54.7,46.9,29.95,SE,131,3.0,5.0,75,0.00,,,0.05,Wunderground v.1.15,2017-04-18 18:20:00,
2017-04-18 11:26:00,55.0,47.2,29.96,South,191,4.0,6.0,75,0.00,,,0.05,Wunderground v.1.15,2017-04-18 18:26:00,
2017-04-18 11:32:00,55.0,46.5,29.96,SSW,195,3.0,5.0,73,0.00,,,0.05,Wunderground v.1.15,2017-04-18 18:32:00,
2017-04-18 11:37:00,55.1,47.3,29.96,South,169,3.0,7.0,75,0.00,,,0.05,Wunderground v.1.15,2017-04-18 18:37:00,
2017-04-18 11:43:00,55.1,47.3,29.96,ENE,66,4.0,4.0,75,0.00,,,0.05,Wunderground v.1.15,2017-04-18 18:43:00,
2017-04-18 11:49:00,55.5,48.4,29.96,ESE,103,4.0,8.0,77,0.00,,,0.05,Wunderground v.1.15,2017-04-18 18:49:00,
2017-04-18 11:55:00,55.4,47.6,29.96,SSE,168,4.0,5.0,75,0.00,,,0.05,Wunderground v.1.15,2017-04-18 18:55:00,
2017-04-18 12:00:00,55.1,47.7,29.96,South,174,3.0,4.0,76,0.00,,,0.05,Wunderground v.1.15,2017-04-18 19:00:00,
2017-04-18 12:06:00,55.0,46.9,29.96,SW,224,3.0,5.0,74,0.00,,,0.05,Wunderground v.1.15,2017-04-18 19:06:00,
2017-04-18 12:11:00,56.0,47.8,29.96,SW,229,3.0,5.0,74,0.00,,,0.05,Wunderground v.1.15,2017-04-18 19:11:00,
2017-04-18 12:17:00,56.2,46.5,29.96,SW,231,4.0,11.0,70,0.00,,,0.05,Wunderground v.1.15,2017-04-18 19:17:00,
2017-04-18 12:23:00,55.7,47.2,29.96,SSW,212,5.0,7.0,73,0.00,,,0.05,Wunderground v.1.15,2017-04-18 19:23:00,
2017-04-18 12:29:00,54.7,46.9,29.97,SE,127,4.0,9.0,75,0.00,,,0.05,Wunderground v.1.15,2017-04-18 19:29:00,
2017-04-18 12:35:00,53.6,46.9,29.96,SSW,194,4.0,4.0,78,0.00,,,0.05,Wunderground v.1.15,2017-04-18 19:35:00,
2017-04-18 12:41:00,53.9,47.2,29.96,SE,136,2.0,5.0,78,0.00,,,0.05,Wunderground v.1.15,2017-04-18 19:41:00,
2017-04-18 12:46:00,53.6,46.9,29.96,West,266,3.0,5.0,78,0.00,,,0.06,Wunderground v.1.15,2017-04-18 19:46:00,
2017-04-18 12:52:00,53.2,46.9,29.97,SSW,208,2.0,4.0,79,0.00,,,0.06,Wunderground v.1.15,2017-04-18 19:52:00,
2017-04-18 12:58:00,52.8,47.5,29.96,South,190,2.0,5.0,82,0.00,,,0.06,Wunderground v.1.15,2017-04-18 19:58:00,
2017-04-18 13:04:00,52.7,47.0,29.97,South,172,2.0,3.0,81,0.00,,,0.06,Wunderground v.1.15,2017-04-18 20:04:00,
2017-04-18 13:09:00,53.6,47.2,29.97,ESE,106,2.0,4.0,79,0.00,,,0.06,Wunderground v.1.15,2017-04-18 20:09:00,
2017-04-18 13:15:00,54.9,47.5,29.97,SSE,164,3.0,7.0,76,0.00,,,0.06,Wunderground v.1.15,2017-04-18 20:15:00,
2017-04-18 13:21:00,56.2,47.3,29.97,SSW,211,2.0,3.0,72,0.00,,,0.06,Wunderground v.1.15,2017-04-18 20:21:00,
2017-04-18 13:27:00,57.0,46.9,29.97,ESE,102,2.0,6.0,69,0.00,,,0.06,Wunderground v.1.15,2017-04-18 20:27:00,
2017-04-18 13:33:00,57.6,47.1,29.97,South,174,2.0,5.0,68,0.00,,,0.06,Wunderground v.1.15,2017-04-18 20:33:00,
2017-04-18 13:38:00,58.3,47.0,29.97,SW,232,2.0,5.0,66,0.00,,,0.06,Wunderground v.1.15,2017-04-18 20:38:00,
2017-04-18 13:44:00,58.7,47.4,29.97,SW,226,2.0,5.0,66,0.00,,,0.06,Wunderground v.1.15,2017-04-18 20:44:00,
2017-04-18 13:50:00,58.5,46.4,29.97,SSW,208,2.0,2.0,64,0.00,,,0.06,Wunderground v.1.15,2017-04-18 20:50:00,
2017-04-18 13:56:00,58.9,46.3,29.98,SSW,196,3.0,5.0,63,0.00,,,0.06,Wunderground v.1.15,2017-04-18 20:56:00,
2017-04-18 14:02:00,59.1,46.1,29.98,WSW,250,3.0,6.0,62,0.00,,,0.06,Wunderground v.1.15,2017-04-18 21:02:00,
2017-04-18 14:08:00,59.0,45.6,29.98,SSW,197,4.0,11.0,61,0.00,,,0.06,Wunderground v.1.15,2017-04-18 21:08:00,
2017-04-18 14:14:00,57.8,45.7,29.99,SSW,200,5.0,7.0,64,0.00,,,0.06,Wunderground v.1.15,2017-04-18 21:14:00,
2017-04-18 14:20:00,56.2,46.2,29.99,SW,226,5.0,5.0,69,0.00,,,0.07,Wunderground v.1.15,2017-04-18 21:20:00,
2017-04-18 14:26:00,55.0,48.6,29.99,ESE,114,2.0,5.0,79,0.10,,,0.08,Wunderground v.1.15,2017-04-18 21:26:00,
2017-04-18 14:32:00,55.6,49.5,29.98,SW,224,1.0,3.0,80,0.05,,,0.08,Wunderground v.1.15,2017-04-18 21:32:00,
2017-04-18 14:38:00,56.2,48.0,29.98,SE,126,2.0,3.0,74,0.00,,,0.08,Wunderground v.1.15,2017-04-18 21:38:00,
2017-04-18 14:44:00,57.0,46.5,29.98,SSW,202,2.0,6.0,68,0.00,,,0.08,Wunderground v.1.15,2017-04-18 21:44:00,
2017-04-18 14:50:00,57.2,46.3,29.98,SSW,205,3.0,3.0,67,0.00,,,0.08,Wunderground v.1.15,2017-04-18 21:50:00,
2017-04-18 14:56:00,57.8,46.1,29.98,SSW,200,3.0,7.0,65,0.00,,,0.08,Wunderground v.1.15,2017-04-18 21:56:00,
2017-04-18 15:02:00,58.0,46.3,29.98,SSW,207,2.0,4.0,65,0.00,,,0.08,Wunderground v.1.15,2017-04-18 22:02:00,
2017-04-18 15:07:00,58.1,45.1,29.98,South,176,3.0,5.0,62,0.00,,,0.08,Wunderground v.1.15,2017-04-18 22:07:00,
2017-04-18 15:13:00,58.3,44.0,29.98,ENE,75,3.0,5.0,59,0.00,,,0.08,Wunderground v.1.15,2017-04-18 22:13:00,
2017-04-18 15:19:00,58.7,43.5,29.98,SSW,202,4.0,6.0,57,0.00,,,0.08,Wunderground v.1.15,2017-04-18 22:19:00,
2017-04-18 15:25:00,58.9,45.0,29.98,WSW,244,5.0,8.0,60,0.00,,,0.08,Wunderground v.1.15,2017-04-18 22:25:00,
2017-04-18 15:31:00,59.1,44.3,29.98,SE,143,4.0,4.0,58,0.00,,,0.08,Wunderground v.1.15,2017-04-18 22:31:00,
2017-04-18 15:37:00,59.2,43.5,29.99,SE,139,3.0,5.0,56,0.00,,,0.08,Wunderground v.1.15,2017-04-18 22:37:00,
2017-04-18 15:43:00,59.5,44.2,29.99,ESE,110,3.0,5.0,57,0.00,,,0.08,Wunderground v.1.15,2017-04-18 22:43:00,
2017-04-18 15:49:00,59.9,43.2,29.99,SSE,160,3.0,6.0,54,0.00,,,0.08,Wunderground v.1.15,2017-04-18 22:49:00,
2017-04-18 15:55:00,59.6,43.9,29.99,SSW,194,2.0,3.0,56,0.00,,,0.08,Wunderground v.1.15,2017-04-18 22:55:00,
2017-04-18 16:01:00,59.6,43.4,29.99,SSW,206,3.0,3.0,55,0.00,,,0.08,Wunderground v.1.15,2017-04-18 23:01:00,
2017-04-18 16:07:00,58.7,43.0,29.99,SE,129,3.0,6.0,56,0.00,,,0.08,Wunderground v.1.15,2017-04-18 23:07:00,
2017-04-18 16:13:00,59.1,43.9,29.99,WSW,250,3.0,5.0,57,0.00,,,0.08,Wunderground v.1.15,2017-04-18 23:13:00,
2017-04-18 16:19:00,59.4,42.7,29.99,SE,134,4.0,7.0,54,0.00,,,0.08,Wunderground v.1.15,2017-04-18 23:19:00,
2017-04-18 16:25:00,59.5,41.9,30.00,South,185,4.0,5.0,52,0.00,,,0.08,Wunderground v.1.15,2017-04-18 23:25:00,
2017-04-18 16:30:00,59.1,42.5,30.00,SSE,160,4.0,4.0,54,0.00,,,0.08,Wunderground v.1.15,2017-04-18 23:30:00,
2017-04-18 16:36:00,58.2,41.1,30.00,SSE,153,4.0,5.0,53,0.00,,,0.08,Wunderground v.1.15,2017-04-18 23:36:00,
2017-04-18 16:42:00,57.8,44.4,30.00,SW,225,4.0,4.0,61,0.00,,,0.08,Wunderground v.1.15,2017-04-18 23:42:00,
2017-04-18 16:48:00,57.9,45.4,30.00,NE,51,3.0,5.0,63,0.00,,,0.08,Wunderground v.1.15,2017-04-18 23:48:00,
2017-04-18 16:53:00,57.8,45.3,30.00,SE,136,2.0,3.0,63,0.00,,,0.08,Wunderground v.1.15,2017-04-18 23:53:00,
2017-04-18 16:59:00,57.9,45.0,29.99,SW,233,2.0,3.0,62,0.00,,,0.08,Wunderground v.1.15,2017-04-18 23:59:00,
2017-04-18 17:05:00,58.3,44.9,29.99,SSW,209,2.0,6.0,61,0.00,,,0.08,Wunderground v.1.15,2017-04-19 00:05:00,
2017-04-18 17:11:00,58.4,45.0,29.99,SE,139,2.0,5.0,61,0.00,,,0.08,Wunderground v.1.15,2017-04-19 00:11:00,
2017-04-18 17:17:00,58.3,44.9,29.99,South,170,2.0,5.0,61,0.00,,,0.08,Wunderground v.1.15,2017-04-19 00:17:00,
2017-04-18 17:22:00,58.0,45.5,29.99,SSW,203,3.0,3.0,63,0.00,,,0.08,Wunderground v.1.15,2017-04-19 00:22:00,
2017-04-18 17:28:00,57.7,45.6,30.00,SW,228,3.0,6.0,64,0.00,,,0.08,Wunderground v.1.15,2017-04-19 00:28:00,
2017-04-18 17:34:00,57.1,45.4,30.00,SSW,203,3.0,3.0,65,0.00,,,0.08,Wunderground v.1.15,2017-04-19 00:34:00,
2017-04-18 17:40:00,57.1,45.4,30.00,SSW,206,3.0,3.0,65,0.00,,,0.08,Wunderground v.1.15,2017-04-19 00:40:00,
